Date and Time:                Sat Jan 28 15:06:21.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              299
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



277.45346	304
277.47461	302
277.49579	301
277.51694	304
277.53812	296
277.55927	304
277.58044	310
277.60159	305
277.62277	300
277.64392	302
277.6651	298
277.68625	303
277.70743	305
277.72858	303
277.74976	299
277.7709	303
277.79208	299
277.81323	304
277.83441	306
277.85556	304
277.87671	309
277.89789	298
277.91904	304
277.94022	298
277.96136	302
277.98254	302
278.00369	304
278.02484	301
278.04602	304
278.06717	302
278.08832	299
278.1095	305
278.13065	303
278.15182	298
278.17297	308
278.19412	305
278.2153	305
278.23645	306
278.2576	299
278.27878	303
278.29993	297
278.32108	299
278.34222	303
278.3634	300
278.38455	301
278.4057	302
278.42688	304
278.44803	308
278.46918	299
278.49033	302
278.51151	301
278.53265	304
278.5538	306
278.57495	302
278.59613	299
278.61728	306
278.63843	302
278.65958	297
278.68073	301
278.7019	299
278.72305	307
278.7442	309
278.76535	303
278.7865	297
278.80765	304
278.82883	297
278.84998	299
278.87112	302
278.89227	306
278.91342	300
278.93457	303
278.95572	302
278.9769	303
278.99805	299
279.0192	303
279.04034	306
279.06149	301
279.08264	302
279.10379	307
279.12494	309
279.14609	307
279.16724	306
279.18839	305
279.20953	311
279.23068	299
279.25183	300
279.27298	304
279.29413	301
279.31528	304
279.33643	302
279.35757	301
279.37872	307
279.39987	303
279.42102	301
279.44217	299
279.46332	299
279.48447	300
279.50562	300
279.52676	306
279.54791	302
279.56906	308
279.59021	302
279.61136	306
279.63251	299
279.65366	303
279.6748	299
279.69595	297
279.7171	305
279.73822	300
279.75937	299
279.78052	302
279.80167	305
279.82281	303
279.84396	295
279.86511	304
279.88623	300
279.90738	299
279.92853	307
279.94968	305
279.97083	306
279.99197	302
280.01309	300
280.03424	299
280.05539	298
280.07654	308
280.09769	297
280.1188	300
280.13995	306
280.1611	301
280.18225	305
280.20337	300
280.22452	300
280.24567	299
