Date and Time:                Sat Nov 11 16:05:50.000 2023
369.71057	300
369.73123	294
369.75189	302
369.77255	300
369.79321	304
369.81384	300
369.8345	304
369.85516	303
369.87582	299
369.89648	301
369.91711	300
369.93777	299
369.95844	301
369.9791	298
369.99976	305
370.02039	301
370.04105	302
370.06171	304
370.08234	300
370.103	303
370.12366	308
370.14432	301
370.16495	298
370.18561	298
370.20627	302
370.2269	299
370.24756	299
370.26822	297
370.28885	299
370.30951	300
370.33017	299
370.3508	298
370.37146	296
370.39209	303
370.41275	295
370.43341	296
370.45404	302
370.4747	298
370.49533	300
370.51599	306
370.53665	304
370.55728	301
370.57794	298
370.59857	304
370.61923	295
370.63986	307
370.66052	302
370.68115	306
370.70181	302
370.72244	301
370.7431	297
370.76373	302
370.78439	300
370.80502	303
370.82568	299
370.84631	302
370.86697	300
370.8876	295
370.90823	301
370.92889	295
370.94952	300
370.97018	305
370.99081	302
371.01144	299
371.0321	295
371.05273	298
371.07339	297
371.09402	297
371.11465	301
371.13531	297
371.15594	296
371.17657	300
371.19724	305
371.21786	302
371.23849	304
371.25916	303
371.27979	296
371.30042	295
371.32104	298
371.34171	301
371.36234	296
371.38297	298
371.40359	303
371.42426	301
371.44489	298
371.46552	300
371.48615	303
371.50681	301
371.52744	304
371.54807	292
371.5687	298
371.58932	296
371.60999	297
371.63062	299
371.65125	299
371.67188	299
371.6925	301
371.71313	300
371.73376	300
371.75443	302
371.77505	300
371.79568	298
371.81631	301
371.83694	300
371.85757	304
371.8782	302
371.89883	301
371.91946	304
371.94009	297
371.96072	302
371.98135	302
372.00198	299
372.02261	300
372.04324	299
372.06387	304
372.0845	299
372.10513	302
372.12576	300
372.14639	295
372.16702	293
372.18765	306
372.20828	303
372.22891	298
372.24954	297
372.27017	305
372.2908	298
372.31143	304
372.33206	292
372.35269	303
372.37332	297
372.39395	302
372.41455	301
372.43518	300
372.45581	297
372.47644	296
372.49707	299
372.5177	296
372.53833	303
372.55893	299
372.57956	294
372.60019	296
372.62082	300
372.64145	296
372.66205	303
372.68268	301
372.70331	294
372.72394	305
372.74457	295
372.76517	302
372.7858	302
372.80643	298
372.82703	305
372.84766	297
372.86829	297
372.88892	297
372.90952	302
372.93015	295
372.95078	293
372.97137	298
372.992	299
373.01263	301
373.03323	303
373.05386	305
373.07449	299
373.09509	306
373.11572	300
373.13635	304
373.15695	300
373.17758	302
373.19818	297
373.21881	301
373.23941	302
373.26004	295
373.28067	300
373.30127	303
373.3219	299
373.3425	302
373.36313	299
373.38373	292
373.40436	292
373.42496	298
373.44559	295
373.46619	302
373.48682	295
373.50742	293
373.52805	300
373.54865	306
373.56927	298
373.58987	299
373.6105	303
373.6311	297
373.6517	298
373.67233	300
373.69293	306
373.71356	301
373.73416	297
373.75476	297
373.77539	295
373.79599	298
373.81662	302
373.83722	298
373.85782	304
373.87845	295
373.89905	300
373.91965	300
373.94028	296
373.96088	300
373.98148	302
374.00208	294
374.02271	305
374.0433	295
374.0639	305
374.08453	301
374.10513	299
374.12573	304
374.14633	299
374.16696	300
374.18756	302
374.20816	302
374.22876	304
374.24936	302
374.26999	301
374.29059	305
374.31119	299
374.33179	303
374.35239	300
374.37299	299
374.39362	298
374.41422	298
374.43481	298
374.45541	297
374.47601	299
374.49661	305
374.51721	301
374.53781	297
374.55841	300
374.57904	298
374.59964	306
374.62024	298
374.64084	306
374.66144	300
374.68204	299
374.70264	297
374.72324	306
374.74384	302
374.76443	304
374.78503	297
374.80563	305
374.82623	303
374.84683	292
374.86743	301
374.88803	298
374.90863	294
374.92923	298
374.94983	295
374.97043	290
374.991	303
375.0116	299
375.0322	300
375.0528	303
375.07339	304
375.09399	303
375.11459	303
375.13519	300
375.15579	304
375.17636	303
375.19696	301
375.21756	301
375.23816	300
375.25876	302
375.27936	302
375.29993	301
375.32053	303
375.34113	294
375.36172	301
375.38232	298
375.40289	300
375.42349	307
375.44409	305
375.46469	298
375.48526	305
375.50586	300
375.52646	303
375.54703	304
375.56763	304
375.58823	296
375.60883	301
375.62939	299
375.64999	301
375.67059	298
375.69116	303
375.71176	299
375.73236	302
375.75293	294
375.77353	299
375.7941	303
375.8147	304
375.8353	299
375.85587	291
375.87646	307
375.89703	300
375.91763	296
375.93823	305
375.9588	297
375.9794	295
375.99997	296
376.02057	300
376.04114	300
376.06174	297
376.08231	307
376.10291	304
376.12347	300
376.14407	301
376.16464	305
376.18524	301
376.20581	301
376.22641	306
376.24698	297
376.26758	295
376.28815	300
376.30872	301
376.32932	299
376.34988	301
376.37048	299
376.39105	299
376.41162	300
376.43222	300
376.45279	303
376.47336	304
376.49396	299
376.51453	298
376.53513	300
376.55569	299
376.57626	292
376.59683	297
376.61743	295
376.638	303
376.65857	304
376.67917	298
376.69974	298
376.72031	299
376.74088	301
376.76147	301
376.78204	304
376.80261	301
376.82318	299
376.84378	301
376.86435	300
376.88492	303
376.90549	300
376.92606	299
376.94666	299
376.96722	292
376.98779	299
377.00836	298
377.02893	292
377.0495	301
377.0701	307
377.09067	304
377.11124	299
377.13181	303
377.15237	297
377.17294	300
377.19351	299
377.21408	303
377.23465	297
377.25522	300
377.27579	300
377.29636	299
377.31696	293
377.33752	300
377.35809	297
377.37866	299
377.39923	296
377.4198	298
377.44037	296
377.46094	307
377.48151	306
377.50208	303
377.52261	300
377.54318	300
377.56375	296
377.58432	300
377.60489	306
377.62546	303
377.64603	299
377.6666	306
377.68716	297
377.70773	298
377.7283	300
377.74884	301
377.76941	303
377.78998	299
377.81055	303
377.83112	300
377.85168	299
377.87225	298
377.89279	305
377.91336	296
377.93393	305
377.9545	302
377.97507	296
377.99561	297
378.01617	302
378.03674	303
378.05731	300
378.07785	303
378.09842	298
378.11899	300
378.13956	303
378.1601	299
378.18066	300
378.20123	299
378.22177	300
378.24234	294
378.26291	298
378.28345	302
378.30402	301
378.32458	306
378.34512	295
378.36569	294
378.38626	301
378.4068	304
378.42737	295
378.44791	299
378.46848	300
378.48904	302
378.50958	302
378.53015	305
378.55069	299
378.57126	298
378.5918	300
378.61237	299
378.6329	309
378.65347	301
378.67401	304
378.69458	301
378.71512	294
378.73569	300
378.75623	300
378.77679	301
378.79733	300
378.8179	302
378.83844	295
378.85901	298
378.87955	303
378.90012	294
378.92065	302
378.94119	305
378.96176	299
378.9823	300
379.00287	298
379.02341	294
379.04395	302
379.06451	304
379.08505	297
379.10559	300
379.12616	294
379.1467	299
379.16724	295
379.18781	301
379.20834	300
379.22888	304
379.24945	296
379.26999	304
379.29053	290
379.31107	303
379.33163	308
379.35217	296
379.37271	305
379.39325	294
379.41382	301
379.43436	294
379.4549	296
379.47543	301
379.49597	302
379.51654	302
379.53708	303
379.55762	300
379.57816	304
379.59869	302
379.61923	301
379.63977	303
379.66034	300
379.68088	305
379.70142	302
379.72195	296
379.74249	300
379.76303	302
379.78357	301
379.80411	301
379.82465	302
379.84518	298
379.86572	302
379.88626	292
379.9068	303
379.92737	303
379.94791	300
379.96844	299
379.98898	297
380.00952	298
380.03003	299
380.05057	299
380.07111	301
380.09164	297
380.11218	301
380.13272	295
380.15326	296
380.1738	301
380.19434	299
380.21487	301
380.23541	300
380.25595	302
380.27649	302
380.297	299
380.31754	299
380.33807	297
380.35861	297
380.37915	303
380.39969	297
380.42023	298
380.44073	302
380.46127	303
380.48181	299
380.50235	303
380.52289	302
380.5434	300
380.56393	298
380.58447	294
380.60501	303
380.62552	304
380.64606	300
380.6666	298
380.68713	296
380.70764	301
380.72818	300
380.74872	302
380.76923	299
380.78976	301
380.8103	304
380.83081	302
380.85135	301
380.87189	301
380.8924	298
380.91293	303
380.93347	296
380.95398	300
380.97452	297
380.99503	297
381.01556	300
381.0361	304
381.05661	296
381.07715	303
381.09766	296
381.11819	304
381.1387	299
381.15924	300
381.17975	299
381.20029	298
381.22079	297
381.24133	296
381.26184	294
381.28238	303
381.30289	300
381.32343	298
381.34393	301
381.36447	299
381.38498	298
381.40552	298
381.42603	302
381.44653	297
381.46707	300
381.48758	300
381.50812	298
381.52863	300
381.54913	301
381.56967	305
381.59018	300
381.61069	304
381.63123	300
381.65173	296
381.67224	295
381.69278	304
381.71329	300
381.7338	302
381.75433	296
381.77484	299
381.79535	300
381.81589	305
381.8364	302
381.8569	298
381.87741	299
381.89795	300
381.91846	306
381.93896	302
381.95947	299
381.97998	297
382.00052	299
382.02103	299
382.04153	298
382.06204	294
382.08255	303
382.10306	302
382.1236	300
382.1441	301
382.16461	296
382.18512	299
382.20563	303
382.22614	297
382.24664	295
382.26715	300
382.28766	304
382.3082	298
382.3287	299
382.34921	305
382.36972	295
382.39023	297
382.41074	296
382.43124	294
382.45175	303
382.47226	292
382.49277	296
382.51328	297
382.53378	295
382.55429	296
382.5748	296
382.59531	303
382.61581	291
382.63632	299
382.6568	299
382.67731	302
382.69781	298
382.71832	300
382.73883	305
382.75934	302
382.77985	301
382.80035	295
382.82086	299
382.84134	298
382.86185	295
382.88235	303
382.90286	302
382.92337	298
382.94388	305
382.96436	296
382.98486	297
383.00537	302
383.02588	299
383.04639	301
383.06686	305
383.08737	300
383.10788	303
383.12839	302
383.14886	305
383.16937	298
383.18988	295
383.21036	300
383.23087	305
383.25137	304
383.27185	301
383.29236	299
383.31287	305
383.33334	300
383.35385	297
383.37436	297
383.39484	298
383.41534	301
383.43585	299
383.45633	299
383.47684	300
383.49731	297
383.51782	302
383.53833	302
383.55881	294
383.57932	304
383.59979	310
383.6203	300
383.64078	301
383.66129	300
383.68176	298
383.70227	304
383.72275	295
383.74326	304
383.76373	296
383.78424	297
383.80472	302
383.82523	303
383.8457	304
383.86621	298
383.88669	301
383.90717	302
383.92767	305
383.94815	298
383.96866	304
383.98914	296
384.00961	303
384.03012	300
384.0506	301
384.07108	299
384.09158	306
384.11206	301
384.13254	301
384.15305	296
384.17352	298
384.194	296
384.21451	301
384.23499	305
384.25546	305
384.27597	303
384.29645	299
384.31693	303
384.3374	299
384.35791	299
384.37839	294
384.39886	296
384.41934	299
384.43982	302
384.46033	298
384.4808	293
384.50128	299
384.52176	305
384.54224	306
384.56271	298
384.58322	301
384.6037	295
384.62418	300
384.64465	299
384.66513	295
384.68561	299
384.70609	300
384.72656	295
384.74704	301
384.76752	308
384.78802	304
384.8085	296
384.82898	297
384.84946	302
384.86993	301
384.89041	300
384.91089	300
384.93137	301
384.95184	299
384.97232	300
384.9928	295
385.01328	306
385.03375	298
385.0542	302
385.07468	309
385.09515	296
385.11563	304
385.13611	297
385.15659	299
385.17706	299
385.19754	294
385.21802	297
385.23849	304
385.25897	297
385.27942	300
385.2999	303
385.32037	303
385.34085	302
385.36133	294
385.38181	310
385.40225	301
385.42273	304
385.44321	299
385.46368	301
385.48413	300
385.50461	302
385.52509	300
385.54556	300
385.56601	301
385.58649	304
385.60696	302
385.62744	302
385.64789	299
385.66837	295
385.68884	300
385.70929	301
385.72977	299
385.75024	297
385.77069	301
385.79117	303
385.81165	302
385.83209	301
385.85257	302
385.87302	295
385.89349	303
385.91397	296
385.93442	302
385.9549	297
385.97534	299
385.99582	296
386.01627	306
386.03674	302
386.05722	293
386.07767	298
386.09814	300
386.11859	298
386.13907	293
386.15952	303
386.17999	303
386.20044	304
386.22089	304
386.24136	297
386.26181	302
386.28229	302
386.30273	297
386.32321	300
386.34366	298
386.36411	299
386.38458	300
386.40503	302
386.42551	299
386.44595	302
386.4664	302
386.48688	303
386.50732	295
386.52777	300
386.54825	296
386.5687	299
386.58914	297
386.60962	305
386.63007	299
386.65051	301
386.67096	303
386.69144	290
386.71188	306
386.73233	299
386.75278	304
386.77325	299
386.7937	298
386.81415	298
386.83459	303
386.85507	302
386.87552	296
386.89597	302
386.91641	293
386.93686	297
386.95731	294
386.97778	297
386.99823	295
387.01868	304
387.03912	300
387.05957	303
387.08002	297
387.10046	296
387.12091	299
387.14136	299
387.1618	298
387.18228	301
387.20273	296
387.22318	295
387.24362	299
387.26407	301
387.28452	301
387.30496	294
387.32541	298
387.34586	305
387.3663	301
387.38675	292
387.4072	307
387.42764	300
387.44809	298
387.46851	293
387.48895	299
387.5094	295
387.52985	297
387.55029	297
387.57074	305
387.59119	302
387.61163	302
387.63208	300
387.6525	298
387.67294	299
387.69339	299
387.71384	304
387.73428	298
387.75473	299
387.77515	302
387.79559	299
387.81604	295
387.83649	302
387.85693	294
387.87735	307
387.8978	304
387.91824	299
387.93869	304
387.95911	304
387.97955	310
388	299
388.02042	297
388.04086	298
388.06131	301
388.08176	300
388.10217	296
388.12262	298
388.14307	302
388.16348	297
388.18393	301
388.20435	294
388.22479	306
388.24524	301
388.26566	305
388.2861	298
388.30652	300
388.32697	296
388.34741	296
388.36783	303
388.38828	304
388.40869	301
388.42914	303
388.44955	298
388.47	298
388.49042	296
388.51086	303
388.53128	300
388.55173	301
388.57214	306
388.59259	299
388.61301	295
388.63345	296
388.65387	302
388.67429	301
388.69473	300
388.71515	299
388.7356	298
388.75601	294
388.77643	302
388.79688	299
388.81729	298
388.83771	302
388.85815	301
388.87857	298
388.89899	296
388.91943	303
388.93985	299
388.96027	301
388.98071	306
389.00113	294
389.02155	299
389.04199	297
389.06241	300
389.08282	300
389.10324	299
389.12369	294
389.1441	302
389.16452	305
389.18494	299
389.20535	303
389.2258	295
389.24622	295
389.26663	305
389.28705	298
389.30746	305
389.32788	296
389.3483	299
389.36874	298
389.38916	303
389.40958	299
389.42999	300
389.45041	295
389.47083	302
389.49124	299
389.51166	300
389.53207	300
389.55249	297
389.57291	303
389.59332	301
389.61374	301
389.63416	306
389.65457	295
389.67499	302
389.6954	297
389.71582	305
389.73624	303
389.75665	300
389.77707	301
389.79749	300
389.8179	303
389.83832	303
389.85873	298
389.87915	298
389.89957	297
389.91998	297
389.9404	298
389.96078	301
389.9812	301
390.00162	301
390.02203	310
390.04245	289
390.06287	299
390.08325	299
390.10367	300
390.12408	299
390.1445	295
390.16492	305
390.1853	304
390.20572	298
390.22614	300
390.24655	304
390.26694	302
390.28735	294
390.30777	301
390.32819	300
390.34857	295
390.36899	300
390.3894	295
390.40979	297
390.43021	293
390.45062	296
390.47101	300
390.49142	306
390.51184	300
390.53223	298
390.55264	301
390.57303	302
390.59344	302
390.61386	306
390.63425	302
390.65466	300
390.67505	299
390.69547	299
390.71585	303
390.73627	300
390.75668	297
390.77707	300
390.79749	302
390.81787	301
390.83829	308
390.85867	302
390.87906	298
390.89948	301
390.91986	296
390.94028	294
390.96066	300
390.98108	303
391.00146	296
391.02188	307
391.04227	299
391.06265	300
391.08307	302
391.10345	299
391.12384	297
391.14426	299
391.16464	295
391.18503	297
391.20544	296
391.22583	297
391.24622	303
391.26663	303
391.28702	295
391.3074	303
391.32782	298
391.34821	302
391.36859	298
391.38898	296
391.40939	302
391.42978	298
391.45016	302
391.47055	298
391.49094	300
391.51135	300
391.53174	297
391.55212	301
391.57251	301
391.5929	299
391.61331	304
391.6337	303
391.65408	302
391.67447	301
391.69485	308
391.71524	300
391.73563	302
391.75601	291
391.7764	302
391.79678	300
391.8172	302
391.83759	301
391.85797	296
391.87836	299
391.89874	298
391.91913	298
391.93951	304
391.9599	308
391.98029	295
392.00067	303
392.02106	304
392.04144	302
392.06183	304
392.08221	293
392.10257	296
392.12296	302
392.14334	301
392.16373	308
392.18411	303
392.2045	297
392.22488	302
392.24527	303
392.26566	301
392.28601	300
392.3064	302
392.32678	303
392.34717	302
392.36755	306
392.38794	299
392.40829	302
392.42868	301
392.44907	304
392.46945	302
392.48984	298
392.51019	304
392.53058	305
392.55096	303
392.57132	297
392.59171	294
392.61209	298
392.63248	299
392.65283	303
392.67322	304
392.6936	298
392.71396	295
392.73434	303
392.75473	297
392.77509	303
392.79547	297
392.81586	297
392.83621	305
392.8566	296
392.87695	301
392.89734	296
392.91769	301
392.93808	302
392.95847	299
392.97882	297
392.99921	299
393.01956	302
393.03995	296
393.0603	301
393.08069	301
393.10104	305
393.12143	298
393.14178	299
393.16217	298
393.18253	303
393.20291	296
393.22327	301
393.24362	298
393.26401	304
393.28436	301
393.30475	296
393.3251	295
393.34546	305
393.36584	300
393.3862	299
393.40659	306
393.42694	299
393.4473	302
393.46768	303
393.48804	304
393.50839	303
393.52878	297
393.54913	305
393.56949	298
393.58984	302
393.61023	302
393.63058	296
393.65094	304
393.6713	303
393.69168	301
393.71204	300
393.73239	298
393.75275	303
393.7731	300
393.79349	296
393.81384	306
393.8342	300
393.85455	298
393.87491	304
393.89526	303
393.91565	297
393.936	304
393.95636	298
393.97672	300
393.99707	297
394.01743	302
394.03778	300
394.05814	300
394.07849	301
394.09885	295
394.1192	302
394.13956	300
394.15991	298
394.18027	304
394.20062	299
394.22098	294
394.24133	299
394.26169	300
394.28204	298
394.3024	299
394.32275	298
394.34311	300
394.36346	301
394.38382	303
394.40417	301
394.42453	304
394.44489	301
394.46524	296
394.48557	294
394.50592	307
394.52628	295
394.54663	297
394.56699	300
394.58734	302
394.6077	304
394.62802	299
394.64838	304
394.66873	302
394.68909	297
394.70941	298
394.72977	301
394.75012	301
394.77048	301
394.7908	305
394.81116	302
394.83151	302
394.85187	295
394.87219	293
394.89255	300
394.9129	298
394.93323	305
394.95358	295
394.97394	302
394.99426	304
395.01462	295
395.03497	298
395.0553	297
395.07565	298
395.09598	303
395.11633	302
395.13669	296
395.15701	298
395.17737	300
395.19769	301
395.21805	302
395.23837	301
395.25873	297
395.27905	300
395.29941	295
395.31973	292
395.34009	303
395.36041	305
395.38077	306
395.40109	302
395.42145	298
395.44177	300
395.46213	305
395.48245	299
395.50278	304
395.52313	299
395.54346	298
395.56381	301
395.58414	300
395.60446	303
395.62482	302
395.64514	299
395.66547	304
395.68582	296
395.70615	300
395.72647	300
395.74683	295
395.76715	303
395.78748	299
395.80783	300
395.82816	305
395.84848	301
395.8688	299
395.88916	299
395.90948	299
395.92981	300
395.95013	302
395.97046	299
395.99081	293
396.01114	303
396.03146	301
396.05179	299
396.07211	301
396.09244	296
396.11279	300
396.13312	301
396.15344	305
396.17377	302
396.19409	303
396.21442	298
396.23474	302
396.25507	304
396.27539	298
396.29572	298
396.31604	300
396.33636	299
396.35669	303
396.37701	297
396.39734	300
396.41766	300
396.43799	304
396.45831	301
396.47864	303
396.49896	303
396.51929	293
396.53961	304
396.55994	298
396.58026	295
396.60059	298
396.62091	299
396.64124	298
396.66156	295
396.68188	304
396.70218	304
396.7225	301
396.74283	295
396.76315	300
396.78348	295
396.8038	299
396.8241	299
396.84442	301
396.86475	299
396.88507	299
396.9054	297
396.92569	297
396.94601	303
396.96634	298
396.98666	298
397.00696	298
397.02728	305
397.04761	299
397.0679	301
397.08823	292
397.10855	302
397.12885	303
397.14917	303
397.16949	299
397.18979	299
397.21011	297
397.23044	301
397.25073	304
397.27106	303
397.29138	298
397.31168	297
397.332	295
397.35229	303
397.37262	304
397.39291	302
397.41324	301
397.43353	305
397.45386	298
397.47415	302
397.49448	300
397.51477	301
397.5351	307
397.55539	299
397.57571	298
397.59601	303
397.61633	297
397.63663	299
397.65695	300
397.67725	301
397.69754	306
397.71786	297
397.73816	295
397.75848	304
397.77878	299
397.79907	297
397.8194	303
397.83969	302
397.85999	297
397.88031	303
397.9006	297
397.9209	306
397.94122	302
397.96152	304
397.98181	297
398.00211	295
398.02243	297
398.04272	300
398.06302	294
398.08331	305
398.10364	298
398.12393	305
398.14423	295
398.16452	300
398.18481	304
398.20514	298
398.22543	302
398.24573	303
398.26602	307
398.28632	299
398.30661	300
398.3269	292
398.34723	301
398.36752	303
398.38782	304
398.40811	300
398.42841	303
398.4487	301
398.46899	300
398.48929	299
398.50958	303
398.52988	296
398.55017	298
398.57047	305
398.59076	300
398.61105	298
398.63135	294
398.65164	300
398.67194	297
398.69223	306
398.71252	298
398.73282	302
398.75311	299
398.77341	302
398.79367	298
398.81396	308
398.83426	306
398.85455	301
398.87485	303
398.89514	303
398.91544	297
398.9357	298
398.95599	303
398.97629	298
398.99658	294
399.01688	300
399.03717	297
399.05743	304
399.07773	301
399.09802	298
399.11832	298
399.13858	303
399.15887	298
399.17917	304
399.19943	298
399.21973	299
399.24002	300
399.26031	299
399.28058	301
399.30087	299
399.32114	302
399.34143	296
399.36172	300
399.38199	303
399.40228	300
399.42258	298
399.44284	300
399.46313	300
399.4834	303
399.50369	302
399.52396	302
399.54425	297
399.56454	303
399.58481	305
399.6051	297
399.62537	307
399.64566	299
399.66592	297
399.68622	301
399.70648	296
399.72678	304
399.74704	298
399.7673	293
399.7876	299
399.80786	306
399.82816	299
399.84842	299
399.86868	299
399.88898	304
399.90924	300
399.92953	299
399.9498	302
399.97006	303
399.99036	295
400.01062	295
400.03088	297
400.05118	305
400.07144	308
400.09171	299
400.11197	305
400.13226	302
400.15253	306
400.17279	300
400.19305	302
400.21335	302
400.23361	300
400.25388	307
400.27414	303
400.29443	303
400.3147	302
400.33496	302
400.35522	302
400.37549	295
400.39575	298
400.41602	301
400.43631	303
400.45657	294
400.47684	304
400.4971	302
400.51736	300
400.53763	298
400.55789	304
400.57816	296
400.59842	299
400.61868	298
400.63895	301
400.65921	305
400.67947	300
400.69974	305
400.72	298
400.74026	300
400.76053	299
400.78079	305
400.80106	299
400.82132	301
400.84158	300
400.86185	298
400.88211	301
400.90237	298
400.92264	301
400.9429	303
400.96317	298
400.9834	299
401.00366	298
401.02393	305
401.04419	299
401.06445	300
401.08472	296
401.10495	300
401.12521	305
401.14548	297
401.16574	299
401.186	302
401.20624	301
401.2265	303
401.24677	301
401.26703	298
401.28726	299
401.30753	290
401.32779	298
401.34802	301
401.36829	302
401.38855	301
401.40878	300
401.42905	296
401.44931	302
401.46954	297
401.48981	302
401.51007	295
401.5303	301
401.55057	302
401.5708	301
401.59106	302
401.6113	298
401.63156	300
401.65182	300
401.67206	300
401.69232	298
401.71255	295
401.73282	296
401.75305	301
401.77332	295
401.79355	302
401.81381	304
401.83405	301
401.85428	300
401.87454	295
401.89478	299
401.91504	301
401.93527	301
401.95554	296
401.97577	305
401.996	299
402.01627	302
402.0365	298
402.05673	308
402.077	297
402.09723	303
402.11746	302
402.13773	303
402.15796	298
402.17819	296
402.19846	301
402.21869	305
402.23892	299
402.25916	301
402.27942	296
402.29965	307
402.31989	298
402.34012	303
402.36038	300
402.38062	301
402.40085	304
402.42108	300
402.44131	300
402.46155	299
402.48181	296
402.50204	306
402.52228	295
402.54251	292
402.56274	303
402.58298	297
402.60321	301
402.62344	305
402.64368	298
402.66394	301
402.68417	299
402.70441	299
402.72464	295
402.74487	297
402.76511	300
402.78534	302
402.80557	296
402.82581	306
402.84604	297
402.86627	299
402.88651	296
402.90674	300
402.92694	298
402.94717	300
402.96741	302
402.98764	300
403.00787	297
403.02811	294
403.04834	291
403.06857	308
403.08881	303
403.10901	307
403.12924	306
403.14948	302
403.16971	300
403.18994	300
403.21014	301
403.23038	299
403.25061	303
403.27084	303
403.29108	300
403.31128	300
403.33151	295
403.35175	295
403.37198	301
403.39218	298
403.41241	300
403.43265	297
403.45285	297
403.47308	302
403.49332	296
403.51352	302
403.53375	300
403.55399	297
403.57419	303
403.59442	306
403.61462	305
403.63486	300
403.65509	301
403.67529	296
403.69553	293
403.71573	310
403.73596	302
403.75616	303
403.7764	299
403.7966	300
403.81683	305
403.83704	296
403.85727	301
403.87747	296
403.89771	304
403.91791	300
403.93814	301
403.95834	299
403.97858	306
403.99878	302
404.01898	301
404.03922	294
404.05942	297
404.07962	304
404.09985	297
404.12006	298
404.14029	297
404.16049	298
404.18069	297
404.20093	299
404.22113	298
404.24133	299
404.26154	299
404.28177	303
404.30197	297
404.32217	299
404.34238	303
404.36261	303
404.38281	296
404.40302	296
404.42322	300
404.44345	302
404.46365	301
404.48386	296
404.50406	299
404.52426	297
404.54446	300
404.5647	300
404.5849	305
404.6051	296
404.62531	296
404.64551	302
404.66571	298
404.68591	298
404.70612	298
404.72632	303
404.74652	297
404.76672	300
404.78693	301
404.80713	306
404.82733	303
404.84753	304
404.86774	299
404.88794	301
404.90814	298
404.92834	301
404.94855	296
404.96875	304
404.98895	304
405.00916	301
405.02936	297
405.04956	300
405.06976	298
405.08997	300
405.11014	305
405.13034	301
405.15054	298
405.17075	301
405.19095	301
405.21115	296
405.23132	299
405.25153	298
405.27173	303
405.29193	302
405.31213	305
405.33231	297
405.35251	302
405.37271	301
405.39291	298
405.41309	301
405.43329	295
405.45349	298
405.47366	299
405.49387	301
405.51407	295
405.53424	294
405.55444	294
405.57465	300
405.59482	300
405.61502	300
405.63522	299
405.6554	303
405.6756	297
405.69577	302
405.71597	300
405.73615	302
405.75635	304
405.77655	301
405.79672	299
405.81693	300
405.8371	296
405.8573	299
405.87747	302
405.89767	299
405.91785	296
405.93805	304
405.95822	301
405.97839	297
405.9986	298
406.01877	299
406.03897	302
406.05914	302
406.07932	297
406.09952	306
406.11969	295
406.13989	296
406.16006	302
406.18024	305
406.20044	301
406.22061	302
406.24078	297
406.26099	299
406.28116	302
406.30133	303
406.3215	302
406.34171	304
406.36188	300
406.38205	298
406.40222	298
406.42242	304
406.4426	298
