Date and Time:                Sat Nov 11 16:10:53.000 2023
369.35941	14683
369.38007	14699
369.40073	14696
369.42139	14714
369.44205	14803
369.46268	14801
369.48334	14784
369.504	14751
369.52466	14711
369.54532	14743
369.56598	14725
369.58664	14818
369.6073	14736
369.62796	14806
369.64862	14770
369.66928	14851
369.68991	14789
369.71057	14853
369.73123	14835
369.75189	14839
369.77255	14815
369.79321	14849
369.81384	14853
369.8345	14894
369.85516	14883
369.87582	14921
369.89648	14928
369.91711	14957
369.93777	14927
369.95844	14918
369.9791	14900
369.99976	14885
370.02039	14922
370.04105	14843
370.06171	14882
370.08234	14972
370.103	14958
370.12366	14943
370.14432	15018
370.16495	14964
370.18561	14886
370.20627	14970
370.2269	14918
370.24756	14944
370.26822	14902
370.28885	14876
370.30951	15000
370.33017	14978
370.3508	15016
370.37146	14976
370.39209	14998
370.41275	14982
370.43341	14949
370.45404	15003
370.4747	14988
370.49533	15022
370.51599	15026
370.53665	15003
370.55728	15049
370.57794	15066
370.59857	15025
370.61923	15123
370.63986	15109
370.66052	15102
370.68115	15069
370.70181	15067
370.72244	15026
370.7431	15085
370.76373	15120
370.78439	15108
370.80502	15227
370.82568	15176
370.84631	15170
370.86697	15186
370.8876	15250
370.90823	15199
370.92889	15163
370.94952	15240
370.97018	15162
370.99081	15255
371.01144	15301
371.0321	15265
371.05273	15261
371.07339	15306
371.09402	15328
371.11465	15323
371.13531	15296
371.15594	15324
371.17657	15347
371.19724	15305
371.21786	15382
371.23849	15368
371.25916	15338
371.27979	15387
371.30042	15360
371.32104	15303
371.34171	15347
371.36234	15406
371.38297	15436
371.40359	15359
371.42426	15363
371.44489	15403
371.46552	15446
371.48615	15427
371.50681	15358
371.52744	15476
371.54807	15444
371.5687	15398
371.58932	15437
371.60999	15467
371.63062	15425
371.65125	15360
371.67188	15389
371.6925	15423
371.71313	15467
371.73376	15498
371.75443	15455
371.77505	15501
371.79568	15490
371.81631	15526
371.83694	15507
371.85757	15448
371.8782	15495
371.89883	15454
371.91946	15500
371.94009	15509
371.96072	15595
371.98135	15615
372.00198	15543
372.02261	15572
372.04324	15591
372.06387	15618
372.0845	15582
372.10513	15542
372.12576	15559
372.14639	15510
372.16702	15500
372.18765	15601
372.20828	15591
372.22891	15662
372.24954	15663
372.27017	15676
372.2908	15660
372.31143	15594
372.33206	15615
372.35269	15646
372.37332	15692
372.39395	15650
372.41455	15733
372.43518	15708
372.45581	15771
372.47644	15731
372.49707	15698
372.5177	15695
372.53833	15762
372.55893	15738
372.57956	15782
372.60019	15741
372.62082	15761
372.64145	15801
372.66205	15764
372.68268	15743
372.70331	15792
372.72394	15813
372.74457	15875
372.76517	15839
372.7858	15832
372.80643	15826
372.82703	15868
372.84766	15873
372.86829	15876
372.88892	15854
372.90952	15840
372.93015	15916
372.95078	15935
372.97137	15843
372.992	15924
373.01263	15833
373.03323	15928
373.05386	15837
373.07449	15935
373.09509	15914
373.11572	16013
373.13635	16045
373.15695	15933
373.17758	16015
373.19818	15946
373.21881	15926
373.23941	15932
373.26004	15953
373.28067	15961
373.30127	15961
373.3219	15916
373.3425	15967
373.36313	15951
373.38373	15993
373.40436	15981
373.42496	15975
373.44559	16007
373.46619	16004
373.48682	15971
373.50742	15951
373.52805	16035
373.54865	16040
373.56927	16013
373.58987	16023
373.6105	16020
373.6311	16037
373.6517	16047
373.67233	15998
373.69293	16017
373.71356	16053
373.73416	16029
373.75476	16032
373.77539	16087
373.79599	16118
373.81662	16104
373.83722	16007
373.85782	16110
373.87845	16091
373.89905	16152
373.91965	16118
373.94028	16126
373.96088	16150
373.98148	16138
374.00208	16116
374.02271	16196
374.0433	16195
374.0639	16216
374.08453	16194
374.10513	16201
374.12573	16232
374.14633	16276
374.16696	16229
374.18756	16237
374.20816	16247
374.22876	16184
374.24936	16173
374.26999	16217
374.29059	16223
374.31119	16251
374.33179	16221
374.35239	16331
374.37299	16259
374.39362	16232
374.41422	16236
374.43481	16235
374.45541	16247
374.47601	16225
374.49661	16226
374.51721	16285
374.53781	16196
374.55841	16276
374.57904	16195
374.59964	16345
374.62024	16288
374.64084	16239
374.66144	16267
374.68204	16246
374.70264	16284
374.72324	16231
374.74384	16264
374.76443	16349
374.78503	16326
374.80563	16273
374.82623	16279
374.84683	16336
374.86743	16352
374.88803	16299
374.90863	16309
374.92923	16362
374.94983	16366
374.97043	16376
374.991	16432
375.0116	16491
375.0322	16510
375.0528	16519
375.07339	16474
375.09399	16533
375.11459	16471
375.13519	16438
375.15579	16480
375.17636	16531
375.19696	16525
375.21756	16505
375.23816	16520
375.25876	16567
375.27936	16600
375.29993	16580
375.32053	16562
375.34113	16610
375.36172	16580
375.38232	16607
375.40289	16606
375.42349	16600
375.44409	16656
375.46469	16688
375.48526	16616
375.50586	16716
375.52646	16767
375.54703	16727
375.56763	16718
375.58823	16696
375.60883	16685
375.62939	16704
375.64999	16738
375.67059	16835
375.69116	16816
375.71176	16808
375.73236	16840
375.75293	16855
375.77353	16822
375.7941	16750
375.8147	16800
375.8353	16745
375.85587	16722
375.87646	16738
375.89703	16763
375.91763	16833
375.93823	16891
375.9588	16876
375.9794	16926
375.99997	16896
376.02057	16865
376.04114	16834
376.06174	16860
376.08231	16878
376.10291	16939
376.12347	16939
376.14407	16986
376.16464	17023
376.18524	17010
376.20581	17019
376.22641	16991
376.24698	17001
376.26758	16981
376.28815	17001
376.30872	17037
376.32932	17038
376.34988	17025
376.37048	17055
376.39105	17013
376.41162	17103
376.43222	17177
376.45279	17108
376.47336	17105
376.49396	17176
376.51453	17125
376.53513	17152
376.55569	17228
376.57626	17120
376.59683	17191
376.61743	17180
376.638	17305
376.65857	17279
376.67917	17248
376.69974	17301
376.72031	17290
376.74088	17302
376.76147	17323
376.78204	17345
376.80261	17341
376.82318	17352
376.84378	17349
376.86435	17374
376.88492	17351
376.90549	17444
376.92606	17419
376.94666	17391
376.96722	17443
376.98779	17369
377.00836	17345
377.02893	17371
377.0495	17409
377.0701	17534
377.09067	17437
377.11124	17510
377.13181	17490
377.15237	17481
377.17294	17536
377.19351	17398
377.21408	17512
377.23465	17441
377.25522	17430
377.27579	17457
377.29636	17488
377.31696	17520
377.33752	17580
377.35809	17529
377.37866	17541
377.39923	17483
377.4198	17554
377.44037	17524
377.46094	17525
377.48151	17598
377.50208	17560
377.52261	17583
377.54318	17541
377.56375	17632
377.58432	17668
377.60489	17641
377.62546	17627
377.64603	17731
377.6666	17704
377.68716	17698
377.70773	17669
377.7283	17652
377.74884	17732
377.76941	17677
377.78998	17752
377.81055	17792
377.83112	17744
377.85168	17773
377.87225	17851
377.89279	17782
377.91336	17804
377.93393	17775
377.9545	17818
377.97507	17766
377.99561	17830
378.01617	17826
378.03674	17855
378.05731	17885
378.07785	17958
378.09842	17888
378.11899	17961
378.13956	17951
378.1601	17883
378.18066	17954
378.20123	17887
378.22177	18005
378.24234	18018
378.26291	18017
378.28345	18040
378.30402	18036
378.32458	18040
378.34512	17988
378.36569	18004
378.38626	18083
378.4068	18090
378.42737	18109
378.44791	18136
378.46848	18150
378.48904	18128
378.50958	18194
378.53015	18215
378.55069	18222
378.57126	18211
378.5918	18207
378.61237	18198
378.6329	18184
378.65347	18216
378.67401	18187
378.69458	18204
378.71512	18264
378.73569	18246
378.75623	18296
378.77679	18292
378.79733	18339
378.8179	18312
378.83844	18338
378.85901	18396
378.87955	18351
378.90012	18367
378.92065	18329
378.94119	18367
378.96176	18364
378.9823	18423
379.00287	18362
379.02341	18399
379.04395	18489
379.06451	18426
379.08505	18476
379.10559	18433
379.12616	18504
379.1467	18515
379.16724	18446
379.18781	18501
379.20834	18475
379.22888	18513
379.24945	18513
379.26999	18504
379.29053	18507
379.31107	18510
379.33163	18483
379.35217	18547
379.37271	18568
379.39325	18580
379.41382	18580
379.43436	18626
379.4549	18644
379.47543	18651
379.49597	18601
379.51654	18658
379.53708	18655
379.55762	18640
379.57816	18673
379.59869	18734
379.61923	18688
379.63977	18691
379.66034	18710
379.68088	18743
379.70142	18735
379.72195	18704
379.74249	18786
379.76303	18776
379.78357	18767
379.80411	18802
379.82465	18737
379.84518	18898
379.86572	18883
379.88626	18801
379.9068	18943
379.92737	18872
379.94791	18900
379.96844	18925
379.98898	18776
380.00952	18844
380.03003	18854
380.05057	18881
380.07111	18839
380.09164	18857
380.11218	18919
380.13272	18834
380.15326	18870
380.1738	18910
380.19434	18934
380.21487	18959
380.23541	18907
380.25595	18954
380.27649	18896
380.297	19008
380.31754	18928
380.33807	19020
380.35861	18980
380.37915	18974
380.39969	19025
380.42023	19006
380.44073	19026
380.46127	18954
380.48181	18921
380.50235	18960
380.52289	18980
380.5434	18952
380.56393	18977
380.58447	18971
380.60501	19052
380.62552	19059
380.64606	19078
380.6666	19040
380.68713	19032
380.70764	19048
380.72818	19094
380.74872	19104
380.76923	19153
380.78976	19187
380.8103	19174
380.83081	19155
380.85135	19231
380.87189	19283
380.8924	19231
380.91293	19244
380.93347	19276
380.95398	19216
380.97452	19353
380.99503	19315
381.01556	19371
381.0361	19320
381.05661	19378
381.07715	19326
381.09766	19361
381.11819	19335
381.1387	19388
381.15924	19444
381.17975	19347
381.20029	19319
381.22079	19421
381.24133	19353
381.26184	19468
381.28238	19406
381.30289	19408
381.32343	19435
381.34393	19433
381.36447	19430
381.38498	19453
381.40552	19455
381.42603	19433
381.44653	19408
381.46707	19440
381.48758	19426
381.50812	19533
381.52863	19582
381.54913	19577
381.56967	19559
381.59018	19588
381.61069	19521
381.63123	19522
381.65173	19559
381.67224	19589
381.69278	19528
381.71329	19600
381.7338	19605
381.75433	19713
381.77484	19671
381.79535	19631
381.81589	19725
381.8364	19703
381.8569	19696
381.87741	19712
381.89795	19697
381.91846	19799
381.93896	19774
381.95947	19741
381.97998	19844
382.00052	19860
382.02103	19856
382.04153	19813
382.06204	19844
382.08255	19812
382.10306	19849
382.1236	19874
382.1441	19900
382.16461	19976
382.18512	19956
382.20563	19933
382.22614	19974
382.24664	20027
382.26715	20019
382.28766	19952
382.3082	19977
382.3287	19961
382.34921	20014
382.36972	20010
382.39023	20069
382.41074	20055
382.43124	20065
382.45175	20018
382.47226	20102
382.49277	20032
382.51328	20063
382.53378	20088
382.55429	20152
382.5748	20053
382.59531	20101
382.61581	20059
382.63632	20132
382.6568	20156
382.67731	20205
382.69781	20125
382.71832	20206
382.73883	20152
382.75934	20142
382.77985	20137
382.80035	20184
382.82086	20160
382.84134	20176
382.86185	20183
382.88235	20219
382.90286	20313
382.92337	20252
382.94388	20212
382.96436	20278
382.98486	20157
383.00537	20245
383.02588	20259
383.04639	20265
383.06686	20293
383.08737	20303
383.10788	20249
383.12839	20205
383.14886	20366
383.16937	20292
383.18988	20220
383.21036	20345
383.23087	20329
383.25137	20345
383.27185	20329
383.29236	20347
383.31287	20401
383.33334	20375
383.35385	20423
383.37436	20363
383.39484	20279
383.41534	20314
383.43585	20317
383.45633	20337
383.47684	20330
383.49731	20480
383.51782	20450
383.53833	20483
383.55881	20587
383.57932	20544
383.59979	20579
383.6203	20584
383.64078	20583
383.66129	20619
383.68176	20568
383.70227	20574
383.72275	20644
383.74326	20574
383.76373	20546
383.78424	20628
383.80472	20627
383.82523	20616
383.8457	20591
383.86621	20581
383.88669	20621
383.90717	20628
383.92767	20648
383.94815	20681
383.96866	20627
383.98914	20684
384.00961	20632
384.03012	20720
384.0506	20744
384.07108	20705
384.09158	20715
384.11206	20736
384.13254	20755
384.15305	20799
384.17352	20798
384.194	20714
384.21451	20635
384.23499	20688
384.25546	20675
384.27597	20772
384.29645	20789
384.31693	20718
384.3374	20849
384.35791	20798
384.37839	20786
384.39886	20699
384.41934	20785
384.43982	20702
384.46033	20693
384.4808	20735
384.50128	20734
384.52176	20817
384.54224	20857
384.56271	20909
384.58322	20885
384.6037	20847
384.62418	20878
384.64465	20795
384.66513	20867
384.68561	20907
384.70609	20852
384.72656	20882
384.74704	20851
384.76752	20827
384.78802	20876
384.8085	20890
384.82898	20873
384.84946	20850
384.86993	20960
384.89041	20940
384.91089	20954
384.93137	20992
384.95184	20912
384.97232	20961
384.9928	20971
385.01328	21055
385.03375	20985
385.0542	21026
385.07468	21072
385.09515	20970
385.11563	20994
385.13611	21045
385.15659	21037
385.17706	21020
385.19754	21045
385.21802	21048
385.23849	21097
385.25897	21137
385.27942	21191
385.2999	21144
385.32037	21207
385.34085	21133
385.36133	21088
385.38181	21189
385.40225	21130
385.42273	21225
385.44321	21268
385.46368	21155
385.48413	21218
385.50461	21212
385.52509	21242
385.54556	21335
385.56601	21366
385.58649	21288
385.60696	21230
385.62744	21381
385.64789	21398
385.66837	21356
385.68884	21388
385.70929	21434
385.72977	21457
385.75024	21414
385.77069	21492
385.79117	21394
385.81165	21413
385.83209	21416
385.85257	21398
385.87302	21423
385.89349	21445
385.91397	21449
385.93442	21496
385.9549	21496
385.97534	21490
385.99582	21534
386.01627	21524
386.03674	21539
386.05722	21470
386.07767	21445
386.09814	21468
386.11859	21536
386.13907	21516
386.15952	21606
386.17999	21590
386.20044	21544
386.22089	21577
386.24136	21551
386.26181	21537
386.28229	21530
386.30273	21554
386.32321	21493
386.34366	21562
386.36411	21652
386.38458	21521
386.40503	21546
386.42551	21544
386.44595	21644
386.4664	21633
386.48688	21680
386.50732	21644
386.52777	21636
386.54825	21704
386.5687	21685
386.58914	21720
386.60962	21713
386.63007	21645
386.65051	21716
386.67096	21729
386.69144	21659
386.71188	21721
386.73233	21699
386.75278	21802
386.77325	21715
386.7937	21874
386.81415	21803
386.83459	21838
386.85507	21863
386.87552	21818
386.89597	21936
386.91641	21921
386.93686	21876
386.95731	21916
386.97778	21903
386.99823	21848
387.01868	21893
387.03912	21869
387.05957	21905
387.08002	21973
387.10046	21916
387.12091	21951
387.14136	21983
387.1618	21967
387.18228	21930
387.20273	21951
387.22318	22055
387.24362	22091
387.26407	22076
387.28452	22040
387.30496	22043
387.32541	22117
387.34586	22012
387.3663	22031
387.38675	22079
387.4072	22173
387.42764	22219
387.44809	22181
387.46851	22099
387.48895	22133
387.5094	22120
387.52985	22202
387.55029	22184
387.57074	22338
387.59119	22310
387.61163	22348
387.63208	22323
387.6525	22323
387.67294	22293
387.69339	22387
387.71384	22362
387.73428	22405
387.75473	22481
387.77515	22419
387.79559	22429
387.81604	22517
387.83649	22457
387.85693	22418
387.87735	22580
387.8978	22540
387.91824	22542
387.93869	22483
387.95911	22572
387.97955	22532
388	22501
388.02042	22479
388.04086	22598
388.06131	22628
388.08176	22706
388.10217	22687
388.12262	22684
388.14307	22762
388.16348	22660
388.18393	22744
388.20435	22816
388.22479	22772
388.24524	22819
388.26566	22786
388.2861	22817
388.30652	22776
388.32697	22779
388.34741	22715
388.36783	22703
388.38828	22770
388.40869	22698
388.42914	22770
388.44955	22766
388.47	22746
388.49042	22804
388.51086	22848
388.53128	22794
388.55173	22921
388.57214	22857
388.59259	22820
388.61301	22909
388.63345	22857
388.65387	22908
388.67429	22920
388.69473	22905
388.71515	22922
388.7356	22918
388.75601	22862
388.77643	22917
388.79688	22919
388.81729	22912
388.83771	22933
388.85815	22910
388.87857	22927
388.89899	23006
388.91943	23010
388.93985	23015
388.96027	23019
388.98071	23008
389.00113	23133
389.02155	23014
389.04199	23113
389.06241	23107
389.08282	23125
389.10324	23141
389.12369	23237
389.1441	23119
389.16452	23207
389.18494	23299
389.20535	23270
389.2258	23320
389.24622	23245
389.26663	23248
389.28705	23320
389.30746	23266
389.32788	23338
389.3483	23385
389.36874	23335
389.38916	23394
389.40958	23368
389.42999	23398
389.45041	23446
389.47083	23426
389.49124	23470
389.51166	23444
389.53207	23489
389.55249	23475
389.57291	23490
389.59332	23460
389.61374	23478
389.63416	23452
389.65457	23490
389.67499	23576
389.6954	23592
389.71582	23631
389.73624	23588
389.75665	23608
389.77707	23575
389.79749	23547
389.8179	23614
389.83832	23627
389.85873	23592
389.87915	23587
389.89957	23671
389.91998	23648
389.9404	23709
389.96078	23608
389.9812	23635
390.00162	23602
390.02203	23727
390.04245	23626
390.06287	23652
390.08325	23741
390.10367	23787
390.12408	23781
390.1445	23694
390.16492	23835
390.1853	23843
390.20572	23794
390.22614	23782
390.24655	23747
390.26694	23792
390.28735	23805
390.30777	23804
390.32819	23906
390.34857	23895
390.36899	23930
390.3894	23982
390.40979	23944
390.43021	23891
390.45062	23998
390.47101	23919
390.49142	24029
390.51184	24007
390.53223	24006
390.55264	24048
390.57303	24064
390.59344	24027
390.61386	24079
390.63425	24116
390.65466	24096
390.67505	24124
390.69547	24147
390.71585	24165
390.73627	24135
390.75668	24203
390.77707	24200
390.79749	24231
390.81787	24257
390.83829	24228
390.85867	24189
390.87906	24203
390.89948	24217
390.91986	24263
390.94028	24255
390.96066	24353
390.98108	24337
391.00146	24299
391.02188	24362
391.04227	24344
391.06265	24403
391.08307	24436
391.10345	24382
391.12384	24427
391.14426	24498
391.16464	24459
391.18503	24461
391.20544	24457
391.22583	24566
391.24622	24566
391.26663	24491
391.28702	24563
391.3074	24494
391.32782	24476
391.34821	24610
391.36859	24581
391.38898	24628
391.40939	24625
391.42978	24616
391.45016	24624
391.47055	24656
391.49094	24756
391.51135	24682
391.53174	24643
391.55212	24751
391.57251	24763
391.5929	24699
391.61331	24701
391.6337	24768
391.65408	24760
391.67447	24742
391.69485	24786
391.71524	24787
391.73563	24913
391.75601	24872
391.7764	24866
391.79678	24892
391.8172	24935
391.83759	24938
391.85797	24930
391.87836	25007
391.89874	24960
391.91913	24959
391.93951	25014
391.9599	25008
391.98029	25050
392.00067	25018
392.02106	25062
392.04144	24997
392.06183	25065
392.08221	24985
392.10257	25075
392.12296	25064
392.14334	25051
392.16373	25058
392.18411	24976
392.2045	25107
392.22488	25091
392.24527	25057
392.26566	25060
392.28601	25091
392.3064	25172
392.32678	25091
392.34717	25130
392.36755	25113
392.38794	25207
392.40829	25230
392.42868	25218
392.44907	25167
392.46945	25303
392.48984	25246
392.51019	25239
392.53058	25174
392.55096	25242
392.57132	25202
392.59171	25245
392.61209	25277
392.63248	25369
392.65283	25379
392.67322	25397
392.6936	25403
392.71396	25402
392.73434	25426
392.75473	25416
392.77509	25384
392.79547	25462
392.81586	25458
392.83621	25446
392.8566	25508
392.87695	25554
392.89734	25529
392.91769	25533
392.93808	25507
392.95847	25573
392.97882	25486
392.99921	25562
393.01956	25565
393.03995	25598
393.0603	25527
393.08069	25722
393.10104	25729
393.12143	25793
393.14178	25731
393.16217	25713
393.18253	25690
393.20291	25739
393.22327	25761
393.24362	25849
393.26401	25815
393.28436	25870
393.30475	25856
393.3251	25956
393.34546	25954
393.36584	26003
393.3862	25965
393.40659	25970
393.42694	25967
393.4473	26006
393.46768	25965
393.48804	26070
393.50839	26089
393.52878	26044
393.54913	26108
393.56949	26080
393.58984	26067
393.61023	26172
393.63058	26103
393.65094	26116
393.6713	26015
393.69168	25886
393.71204	25922
393.73239	25931
393.75275	26087
393.7731	26102
393.79349	26226
393.81384	26301
393.8342	26274
393.85455	26224
393.87491	26217
393.89526	26242
393.91565	26301
393.936	26330
393.95636	26293
393.97672	26325
393.99707	26394
394.01743	26403
394.03778	26297
394.05814	26402
394.07849	26449
394.09885	26346
394.1192	26347
394.13956	26430
394.15991	26378
394.18027	26401
394.20062	26459
394.22098	26446
394.24133	26533
394.26169	26516
394.28204	26537
394.3024	26480
394.32275	26426
394.34311	26505
394.36346	26497
394.38382	26528
394.40417	26549
394.42453	26503
394.44489	26561
394.46524	26528
394.48557	26591
394.50592	26568
394.52628	26678
394.54663	26686
394.56699	26627
394.58734	26623
394.6077	26718
394.62802	26670
394.64838	26774
394.66873	26701
394.68909	26758
394.70941	26791
394.72977	26781
394.75012	26800
394.77048	26831
394.7908	26865
394.81116	26946
394.83151	26905
394.85187	26923
394.87219	26944
394.89255	26975
394.9129	26987
394.93323	27081
394.95358	27030
394.97394	26976
394.99426	27107
395.01462	27111
395.03497	27051
395.0553	27110
395.07565	27061
395.09598	27055
395.11633	27126
395.13669	27219
395.15701	27125
395.17737	27187
395.19769	27232
395.21805	27303
395.23837	27348
395.25873	27293
395.27905	27429
395.29941	27384
395.31973	27423
395.34009	27370
395.36041	27407
395.38077	27485
395.40109	27364
395.42145	27457
395.44177	27477
395.46213	27479
395.48245	27564
395.50278	27580
395.52313	27628
395.54346	27542
395.56381	27559
395.58414	27590
395.60446	27723
395.62482	27633
395.64514	27735
395.66547	27748
395.68582	27691
395.70615	27847
395.72647	27698
395.74683	27815
395.76715	27873
395.78748	27888
395.80783	27862
395.82816	27883
395.84848	27988
395.8688	27985
395.88916	28031
395.90948	27947
395.92981	28047
395.95013	28079
395.97046	28016
395.99081	28071
396.01114	28039
396.03146	28082
396.05179	28160
396.07211	28201
396.09244	28221
396.11279	28267
396.13312	28324
396.15344	28363
396.17377	28323
396.19409	28409
396.21442	28373
396.23474	28327
396.25507	28465
396.27539	28450
396.29572	28528
396.31604	28486
396.33636	28447
396.35669	28621
396.37701	28560
396.39734	28484
396.41766	28614
396.43799	28660
396.45831	28649
396.47864	28632
396.49896	28676
396.51929	28703
396.53961	28675
396.55994	28731
396.58026	28793
396.60059	28782
396.62091	28873
396.64124	28770
396.66156	28888
396.68188	28827
396.70218	28859
396.7225	28823
396.74283	28927
396.76315	28932
396.78348	28898
396.8038	28904
396.8241	29045
396.84442	29018
396.86475	28931
396.88507	28991
396.9054	28990
396.92569	28981
396.94601	29010
396.96634	28911
396.98666	29036
397.00696	29077
397.02728	29219
397.04761	29166
397.0679	29099
397.08823	29129
397.10855	29186
397.12885	29105
397.14917	29183
397.16949	29250
397.18979	29177
397.21011	29256
397.23044	29264
397.25073	29265
397.27106	29308
397.29138	29298
397.31168	29373
397.332	29409
397.35229	29338
397.37262	29318
397.39291	29415
397.41324	29479
397.43353	29464
397.45386	29527
397.47415	29466
397.49448	29529
397.51477	29416
397.5351	29663
397.55539	29521
397.57571	29634
397.59601	29636
397.61633	29615
397.63663	29660
397.65695	29705
397.67725	29651
397.69754	29733
397.71786	29795
397.73816	29717
397.75848	29681
397.77878	29706
397.79907	29720
397.8194	29675
397.83969	29677
397.85999	29663
397.88031	29675
397.9006	29733
397.9209	29777
397.94122	29808
397.96152	29751
397.98181	29765
398.00211	29769
398.02243	29775
398.04272	29742
398.06302	29712
398.08331	29831
398.10364	29769
398.12393	29742
398.14423	29967
398.16452	29810
398.18481	29873
398.20514	29750
398.22543	29847
398.24573	29817
398.26602	29786
398.28632	29886
398.30661	29895
398.3269	29846
398.34723	29802
398.36752	29857
398.38782	29938
398.40811	29969
398.42841	29868
398.4487	29960
398.46899	29966
398.48929	29864
398.50958	29838
398.52988	29802
398.55017	29942
398.57047	29769
398.59076	29974
398.61105	29875
398.63135	29939
398.65164	30043
398.67194	29898
398.69223	30051
398.71252	29974
398.73282	29972
398.75311	29980
398.77341	29958
398.79367	30000
398.81396	30084
398.83426	30044
398.85455	30059
398.87485	30048
398.89514	29998
398.91544	30001
398.9357	30050
398.95599	30031
398.97629	30053
398.99658	30074
399.01688	30123
399.03717	30127
399.05743	30101
399.07773	30029
399.09802	30018
399.11832	30097
399.13858	30027
399.15887	30062
399.17917	29997
399.19943	30009
399.21973	30044
399.24002	29992
399.26031	30117
399.28058	30124
399.30087	30107
399.32114	30159
399.34143	30043
399.36172	30146
399.38199	29990
399.40228	30059
399.42258	30040
399.44284	29972
399.46313	30029
399.4834	30006
399.50369	30008
399.52396	30019
399.54425	30104
399.56454	30000
399.58481	30068
399.6051	30060
399.62537	30049
399.64566	30032
399.66592	30003
399.68622	30008
399.70648	30120
399.72678	29998
399.74704	30043
399.7673	30002
399.7876	30055
399.80786	29996
399.82816	30045
399.84842	30012
399.86868	30039
399.88898	30011
399.90924	29937
399.92953	29978
399.9498	30042
399.97006	29991
399.99036	30064
400.01062	30088
400.03088	30026
400.05118	30089
400.07144	30053
400.09171	30031
400.11197	29995
400.13226	30094
400.15253	30036
400.17279	30081
400.19305	30089
400.21335	29949
400.23361	30092
400.25388	30172
400.27414	30143
400.29443	30091
400.3147	30119
400.33496	30161
400.35522	30063
400.37549	30108
400.39575	30160
400.41602	30054
400.43631	30004
400.45657	30015
400.47684	30116
400.4971	30098
400.51736	30163
400.53763	30145
400.55789	30181
400.57816	30175
400.59842	30152
400.61868	30211
400.63895	30185
400.65921	30080
400.67947	30243
400.69974	30179
400.72	30138
400.74026	30239
400.76053	30191
400.78079	30216
400.80106	30123
400.82132	30179
400.84158	30178
400.86185	30114
400.88211	30138
400.90237	30349
400.92264	30325
400.9429	30289
400.96317	30196
400.9834	30271
401.00366	30317
401.02393	30369
401.04419	30257
401.06445	30228
401.08472	30278
401.10495	30279
401.12521	30323
401.14548	30243
401.16574	30341
401.186	30219
401.20624	30308
401.2265	30301
401.24677	30296
401.26703	30291
401.28726	30299
401.30753	30316
401.32779	30281
401.34802	30254
401.36829	30291
401.38855	30408
401.40878	30280
401.42905	30307
401.44931	30248
401.46954	30277
401.48981	30401
401.51007	30290
401.5303	30293
401.55057	30347
