Date and Time:                Sat Nov 11 16:01:26.000 2023
369.71057	293
369.73123	307
369.75189	299
369.77255	301
369.79321	309
369.81384	304
369.8345	302
369.85516	300
369.87582	299
369.89648	302
369.91711	305
369.93777	298
369.95844	301
369.9791	305
369.99976	300
370.02039	303
370.04105	302
370.06171	294
370.08234	304
370.103	303
370.12366	302
370.14432	304
370.16495	300
370.18561	308
370.20627	307
370.2269	304
370.24756	302
370.26822	307
370.28885	305
370.30951	301
370.33017	305
370.3508	299
370.37146	301
370.39209	304
370.41275	302
370.43341	304
370.45404	303
370.4747	302
370.49533	303
370.51599	309
370.53665	306
370.55728	302
370.57794	303
370.59857	297
370.61923	303
370.63986	300
370.66052	303
370.68115	302
370.70181	305
370.72244	309
370.7431	299
370.76373	304
370.78439	298
370.80502	301
370.82568	303
370.84631	302
370.86697	303
370.8876	307
370.90823	304
370.92889	306
370.94952	309
370.97018	302
370.99081	303
371.01144	304
371.0321	299
371.05273	303
371.07339	297
371.09402	298
371.11465	298
371.13531	302
371.15594	307
371.17657	299
371.19724	301
371.21786	308
371.23849	300
371.25916	301
371.27979	301
371.30042	303
371.32104	299
371.34171	296
371.36234	298
371.38297	301
371.40359	299
371.42426	298
371.44489	304
371.46552	300
371.48615	296
371.50681	297
371.52744	303
371.54807	304
371.5687	295
371.58932	306
371.60999	305
371.63062	304
371.65125	301
371.67188	303
371.6925	305
371.71313	301
371.73376	297
371.75443	294
371.77505	301
371.79568	302
371.81631	302
371.83694	299
371.85757	298
371.8782	298
371.89883	301
371.91946	307
371.94009	306
371.96072	302
371.98135	301
372.00198	305
372.02261	302
372.04324	303
372.06387	298
372.0845	303
372.10513	297
372.12576	303
372.14639	293
372.16702	305
372.18765	302
372.20828	303
372.22891	298
372.24954	306
372.27017	294
372.2908	305
372.31143	306
372.33206	303
372.35269	298
372.37332	304
372.39395	304
372.41455	304
372.43518	302
372.45581	295
372.47644	303
372.49707	305
372.5177	301
372.53833	308
372.55893	299
372.57956	302
372.60019	307
372.62082	299
372.64145	305
372.66205	304
372.68268	299
372.70331	299
372.72394	303
372.74457	308
372.76517	304
372.7858	299
372.80643	304
372.82703	304
372.84766	302
372.86829	300
372.88892	306
372.90952	296
372.93015	305
372.95078	306
372.97137	306
372.992	300
373.01263	301
373.03323	300
373.05386	310
373.07449	313
373.09509	307
373.11572	299
373.13635	304
373.15695	308
373.17758	298
373.19818	302
373.21881	302
373.23941	299
373.26004	305
373.28067	305
373.30127	305
373.3219	300
373.3425	303
373.36313	298
373.38373	303
373.40436	304
373.42496	302
373.44559	304
373.46619	303
373.48682	305
373.50742	303
373.52805	302
373.54865	301
373.56927	305
373.58987	305
373.6105	302
373.6311	303
373.6517	301
373.67233	304
373.69293	304
373.71356	309
373.73416	300
373.75476	305
373.77539	309
373.79599	303
373.81662	297
373.83722	305
373.85782	307
373.87845	299
373.89905	301
373.91965	300
373.94028	300
373.96088	300
373.98148	297
374.00208	304
374.02271	299
374.0433	305
374.0639	303
374.08453	303
374.10513	301
374.12573	300
374.14633	302
374.16696	298
374.18756	304
374.20816	299
374.22876	303
374.24936	305
374.26999	296
374.29059	306
374.31119	299
374.33179	306
374.35239	296
374.37299	305
374.39362	303
374.41422	304
374.43481	299
374.45541	300
374.47601	303
374.49661	304
374.51721	307
374.53781	306
374.55841	301
374.57904	305
374.59964	305
374.62024	302
374.64084	308
374.66144	302
374.68204	302
374.70264	303
374.72324	302
374.74384	305
374.76443	303
374.78503	297
374.80563	303
374.82623	301
374.84683	304
374.86743	301
374.88803	302
374.90863	302
374.92923	306
374.94983	303
374.97043	306
374.991	310
375.0116	304
375.0322	302
375.0528	309
375.07339	308
375.09399	306
375.11459	308
375.13519	306
375.15579	303
375.17636	306
375.19696	300
375.21756	301
375.23816	295
375.25876	300
375.27936	305
375.29993	307
375.32053	300
375.34113	301
375.36172	306
375.38232	302
375.40289	304
375.42349	304
375.44409	299
375.46469	301
375.48526	307
375.50586	293
375.52646	302
375.54703	298
375.56763	303
375.58823	304
375.60883	294
375.62939	308
375.64999	299
375.67059	303
375.69116	306
375.71176	304
375.73236	303
375.75293	307
375.77353	300
375.7941	301
375.8147	307
375.8353	295
375.85587	307
375.87646	301
375.89703	300
375.91763	298
375.93823	299
375.9588	307
375.9794	306
375.99997	306
376.02057	299
376.04114	302
376.06174	302
376.08231	307
376.10291	305
376.12347	304
376.14407	303
376.16464	306
376.18524	303
376.20581	305
376.22641	303
376.24698	303
376.26758	298
376.28815	299
376.30872	305
376.32932	300
376.34988	302
376.37048	299
376.39105	305
376.41162	302
376.43222	305
376.45279	301
376.47336	304
376.49396	307
376.51453	297
376.53513	304
376.55569	303
376.57626	305
376.59683	301
376.61743	306
376.638	301
376.65857	305
376.67917	304
376.69974	300
376.72031	302
376.74088	301
376.76147	304
376.78204	304
376.80261	309
376.82318	305
376.84378	301
376.86435	302
376.88492	305
376.90549	303
376.92606	300
376.94666	301
376.96722	301
376.98779	310
377.00836	301
377.02893	303
377.0495	306
377.0701	304
377.09067	302
377.11124	303
377.13181	302
377.15237	304
377.17294	298
377.19351	302
377.21408	304
377.23465	301
377.25522	307
377.27579	304
377.29636	301
377.31696	304
377.33752	299
377.35809	298
377.37866	297
377.39923	298
377.4198	302
377.44037	306
377.46094	306
377.48151	307
377.50208	299
377.52261	303
377.54318	300
377.56375	305
377.58432	295
377.60489	301
377.62546	305
377.64603	309
377.6666	306
377.68716	300
377.70773	304
377.7283	302
377.74884	299
377.76941	305
377.78998	299
377.81055	300
377.83112	314
377.85168	305
377.87225	304
377.89279	299
377.91336	301
377.93393	305
377.9545	307
377.97507	298
377.99561	308
378.01617	305
378.03674	307
378.05731	299
378.07785	304
378.09842	309
378.11899	304
378.13956	303
378.1601	309
378.18066	306
378.20123	304
378.22177	305
378.24234	298
378.26291	306
378.28345	298
378.30402	306
378.32458	308
378.34512	300
378.36569	302
378.38626	305
378.4068	304
378.42737	298
378.44791	303
378.46848	300
378.48904	308
378.50958	307
378.53015	304
378.55069	300
378.57126	303
378.5918	306
378.61237	305
378.6329	305
378.65347	306
378.67401	315
378.69458	305
378.71512	302
378.73569	306
378.75623	296
378.77679	299
378.79733	306
378.8179	300
378.83844	307
378.85901	306
378.87955	311
378.90012	304
378.92065	311
378.94119	307
378.96176	307
378.9823	303
379.00287	308
379.02341	306
379.04395	304
379.06451	307
379.08505	305
379.10559	300
379.12616	306
379.1467	303
379.16724	299
379.18781	308
379.20834	299
379.22888	302
379.24945	305
379.26999	300
379.29053	304
379.31107	297
379.33163	305
379.35217	302
379.37271	299
379.39325	306
379.41382	301
379.43436	300
379.4549	307
379.47543	307
379.49597	303
379.51654	300
379.53708	299
379.55762	308
379.57816	304
379.59869	302
379.61923	302
379.63977	304
379.66034	300
379.68088	298
379.70142	305
379.72195	295
379.74249	305
379.76303	304
379.78357	303
379.80411	299
379.82465	301
379.84518	300
379.86572	303
379.88626	303
379.9068	302
379.92737	307
379.94791	308
379.96844	302
379.98898	306
380.00952	301
380.03003	305
380.05057	306
380.07111	298
380.09164	305
380.11218	302
380.13272	304
380.15326	303
380.1738	305
380.19434	302
380.21487	308
380.23541	304
380.25595	303
380.27649	302
380.297	302
380.31754	303
380.33807	306
380.35861	302
380.37915	303
380.39969	299
380.42023	303
380.44073	308
380.46127	303
380.48181	306
380.50235	308
380.52289	304
380.5434	309
380.56393	307
380.58447	303
380.60501	307
380.62552	300
380.64606	304
380.6666	299
380.68713	301
380.70764	301
380.72818	302
380.74872	305
380.76923	299
380.78976	306
380.8103	303
380.83081	298
380.85135	305
380.87189	308
380.8924	297
380.91293	303
380.93347	306
380.95398	300
380.97452	305
380.99503	302
381.01556	304
381.0361	300
381.05661	298
381.07715	308
381.09766	302
381.11819	298
381.1387	307
381.15924	309
381.17975	303
381.20029	300
381.22079	301
381.24133	309
381.26184	305
381.28238	299
381.30289	305
381.32343	309
381.34393	306
381.36447	298
381.38498	304
381.40552	303
381.42603	307
381.44653	305
381.46707	301
381.48758	307
381.50812	305
381.52863	304
381.54913	307
381.56967	309
381.59018	307
381.61069	306
381.63123	303
381.65173	305
381.67224	306
381.69278	306
381.71329	301
381.7338	310
381.75433	303
381.77484	303
381.79535	308
381.81589	312
381.8364	307
381.8569	302
381.87741	306
381.89795	303
381.91846	302
381.93896	307
381.95947	309
381.97998	306
382.00052	305
382.02103	309
382.04153	304
382.06204	305
382.08255	306
382.10306	307
382.1236	304
382.1441	309
382.16461	309
382.18512	303
382.20563	311
382.22614	306
382.24664	303
382.26715	305
382.28766	299
382.3082	307
382.3287	309
382.34921	306
382.36972	310
382.39023	310
382.41074	305
382.43124	310
382.45175	308
382.47226	306
382.49277	308
382.51328	312
382.53378	311
382.55429	309
382.5748	310
382.59531	311
382.61581	305
382.63632	307
382.6568	304
382.67731	309
382.69781	303
382.71832	310
382.73883	313
382.75934	308
382.77985	309
382.80035	307
382.82086	308
382.84134	305
382.86185	310
382.88235	306
382.90286	310
382.92337	303
382.94388	310
382.96436	308
382.98486	309
383.00537	309
383.02588	310
383.04639	311
383.06686	312
383.08737	310
383.10788	298
383.12839	304
383.14886	313
383.16937	307
383.18988	309
383.21036	315
383.23087	317
383.25137	314
383.27185	311
383.29236	314
383.31287	315
383.33334	316
383.35385	314
383.37436	307
383.39484	313
383.41534	315
383.43585	310
383.45633	309
383.47684	312
383.49731	314
383.51782	309
383.53833	309
383.55881	313
383.57932	310
383.59979	313
383.6203	312
383.64078	314
383.66129	321
383.68176	314
383.70227	315
383.72275	318
383.74326	314
383.76373	318
383.78424	310
383.80472	319
383.82523	313
383.8457	311
383.86621	307
383.88669	315
383.90717	313
383.92767	317
383.94815	311
383.96866	316
383.98914	315
384.00961	313
384.03012	317
384.0506	319
384.07108	313
384.09158	315
384.11206	316
384.13254	322
384.15305	311
384.17352	321
384.194	317
384.21451	319
384.23499	316
384.25546	318
384.27597	319
384.29645	321
384.31693	320
384.3374	317
384.35791	324
384.37839	322
384.39886	320
384.41934	323
384.43982	327
384.46033	324
384.4808	328
384.50128	326
384.52176	317
384.54224	332
384.56271	327
384.58322	323
384.6037	324
384.62418	327
384.64465	329
384.66513	327
384.68561	327
384.70609	331
384.72656	330
384.74704	325
384.76752	325
384.78802	325
384.8085	331
384.82898	328
384.84946	320
384.86993	325
384.89041	327
384.91089	326
384.93137	327
384.95184	336
384.97232	330
384.9928	332
385.01328	327
385.03375	329
385.0542	331
385.07468	341
385.09515	339
385.11563	330
385.13611	336
385.15659	331
385.17706	343
385.19754	339
385.21802	348
385.23849	343
385.25897	342
385.27942	344
385.2999	356
385.32037	351
385.34085	358
385.36133	358
385.38181	366
385.40225	371
385.42273	370
385.44321	373
385.46368	373
385.48413	384
385.50461	384
385.52509	400
385.54556	390
385.56601	399
385.58649	401
385.60696	403
385.62744	407
385.64789	414
385.66837	419
385.68884	419
385.70929	422
385.72977	428
385.75024	437
385.77069	443
385.79117	446
385.81165	451
385.83209	457
385.85257	455
385.87302	459
385.89349	460
385.91397	466
385.93442	467
385.9549	482
385.97534	483
385.99582	483
386.01627	496
386.03674	498
386.05722	496
386.07767	506
386.09814	524
386.11859	521
386.13907	527
386.15952	548
386.17999	556
386.20044	563
386.22089	583
386.24136	585
386.26181	603
386.28229	626
386.30273	642
386.32321	656
386.34366	684
386.36411	712
386.38458	727
386.40503	766
386.42551	788
386.44595	812
386.4664	848
386.48688	894
386.50732	934
386.52777	969
386.54825	1014
386.5687	1066
386.58914	1115
386.60962	1169
386.63007	1260
386.65051	1310
386.67096	1381
386.69144	1457
386.71188	1526
386.73233	1636
386.75278	1703
386.77325	1815
386.7937	1922
386.81415	2049
386.83459	2167
386.85507	2285
386.87552	2426
386.89597	2597
386.91641	2720
386.93686	2919
386.95731	3092
386.97778	3306
386.99823	3558
387.01868	3761
387.03912	4087
387.05957	4323
387.08002	4718
387.10046	5093
387.12091	5466
387.14136	5929
387.1618	6410
387.18228	6917
387.20273	7541
387.22318	8220
387.24362	8971
387.26407	9766
387.28452	10699
387.30496	11698
387.32541	12786
387.34586	13992
387.3663	15261
387.38675	16531
387.4072	17890
387.42764	19400
387.44809	20858
387.46851	22361
387.48895	23952
387.5094	25374
387.52985	26795
387.55029	28057
387.57074	29156
387.59119	30078
387.61163	30961
387.63208	31778
387.6525	32626
387.67294	33220
387.69339	33820
387.71384	34184
387.73428	34505
387.75473	34586
387.77515	34688
387.79559	34850
387.81604	35257
387.83649	35538
387.85693	35827
387.87735	36160
387.8978	36301
387.91824	36287
387.93869	36316
387.95911	36585
387.97955	37060
388	37074
388.02042	37484
388.04086	38507
388.06131	38132
388.08176	38224
388.10217	38023
388.12262	37818
388.14307	37746
388.16348	37306
388.18393	36999
388.20435	36366
388.22479	35249
388.24524	33962
388.26566	32368
388.2861	30623
388.30652	29009
388.32697	27182
388.34741	25495
388.36783	23654
388.38828	21822
388.40869	20013
388.42914	18235
388.44955	16590
388.47	15074
388.49042	13681
388.51086	12449
388.53128	11306
388.55173	10295
388.57214	9214
388.59259	8312
388.61301	7536
388.63345	6859
388.65387	6194
388.67429	5654
388.69473	5167
388.71515	4759
388.7356	4326
388.75601	3986
388.77643	3652
388.79688	3328
388.81729	3082
388.83771	2853
388.85815	2647
388.87857	2487
388.89899	2305
388.91943	2143
388.93985	2001
388.96027	1870
388.98071	1770
389.00113	1673
389.02155	1577
389.04199	1485
389.06241	1408
389.08282	1345
389.10324	1276
389.12369	1222
389.1441	1176
389.16452	1119
389.18494	1073
389.20535	1037
389.2258	988
389.24622	948
389.26663	911
389.28705	891
389.30746	853
389.32788	826
389.3483	793
389.36874	787
389.38916	757
389.40958	738
389.42999	735
389.45041	720
389.47083	692
389.49124	679
389.51166	660
389.53207	655
389.55249	639
389.57291	626
389.59332	623
389.61374	601
389.63416	588
389.65457	582
389.67499	573
389.6954	556
389.71582	552
389.73624	544
389.75665	537
389.77707	533
389.79749	524
389.8179	513
389.83832	508
389.85873	509
389.87915	494
389.89957	487
389.91998	484
389.9404	481
389.96078	473
389.9812	474
390.00162	456
390.02203	453
390.04245	458
390.06287	436
390.08325	446
390.10367	448
390.12408	438
390.1445	428
390.16492	437
390.1853	426
390.20572	426
390.22614	418
390.24655	417
390.26694	414
390.28735	413
390.30777	410
390.32819	406
390.34857	399
390.36899	403
390.3894	397
390.40979	392
390.43021	386
390.45062	396
390.47101	389
390.49142	385
390.51184	387
390.53223	382
390.55264	379
390.57303	381
390.59344	372
390.61386	381
390.63425	376
390.65466	375
390.67505	371
390.69547	367
390.71585	371
390.73627	366
390.75668	365
390.77707	357
390.79749	365
390.81787	358
390.83829	355
390.85867	367
390.87906	362
390.89948	351
390.91986	350
390.94028	358
390.96066	349
390.98108	350
391.00146	346
391.02188	336
391.04227	344
391.06265	341
391.08307	349
391.10345	341
391.12384	339
391.14426	343
391.16464	342
391.18503	337
391.20544	340
391.22583	331
391.24622	333
391.26663	332
391.28702	331
391.3074	329
391.32782	331
391.34821	332
391.36859	327
391.38898	331
391.40939	328
391.42978	332
391.45016	325
391.47055	331
391.49094	329
391.51135	326
391.53174	331
391.55212	327
391.57251	322
391.5929	321
391.61331	330
391.6337	323
391.65408	328
391.67447	326
391.69485	325
391.71524	317
391.73563	318
391.75601	317
391.7764	325
391.79678	321
391.8172	318
391.83759	320
391.85797	315
391.87836	317
391.89874	320
391.91913	314
391.93951	315
391.9599	316
391.98029	316
392.00067	314
392.02106	320
392.04144	320
392.06183	318
392.08221	315
392.10257	315
392.12296	317
392.14334	313
392.16373	317
392.18411	319
392.2045	315
392.22488	321
392.24527	313
392.26566	312
392.28601	309
392.3064	311
392.32678	312
392.34717	312
392.36755	313
392.38794	311
392.40829	308
392.42868	311
392.44907	310
392.46945	317
392.48984	312
392.51019	311
392.53058	315
392.55096	313
392.57132	317
392.59171	313
392.61209	311
392.63248	305
392.65283	310
392.67322	306
392.6936	314
392.71396	313
392.73434	310
392.75473	313
392.77509	307
392.79547	311
392.81586	309
392.83621	314
392.8566	312
392.87695	311
392.89734	311
392.91769	310
392.93808	306
392.95847	308
392.97882	315
392.99921	308
393.01956	311
393.03995	314
393.0603	315
393.08069	308
393.10104	307
393.12143	315
393.14178	315
393.16217	307
393.18253	307
393.20291	313
393.22327	308
393.24362	308
393.26401	315
393.28436	313
393.30475	304
393.3251	316
393.34546	311
393.36584	310
393.3862	305
393.40659	318
393.42694	308
393.4473	309
393.46768	309
393.48804	310
393.50839	300
393.52878	307
393.54913	313
393.56949	306
393.58984	313
393.61023	308
393.63058	311
393.65094	307
393.6713	307
393.69168	304
393.71204	305
393.73239	307
393.75275	307
393.7731	305
393.79349	313
393.81384	307
393.8342	305
393.85455	311
393.87491	305
393.89526	317
393.91565	305
393.936	314
393.95636	312
393.97672	312
393.99707	308
394.01743	309
394.03778	307
394.05814	311
394.07849	312
394.09885	309
394.1192	307
394.13956	303
394.15991	311
394.18027	306
394.20062	311
394.22098	314
394.24133	308
394.26169	305
394.28204	307
394.3024	307
394.32275	310
394.34311	305
394.36346	303
394.38382	303
394.40417	315
394.42453	307
394.44489	304
394.46524	308
394.48557	310
394.50592	310
394.52628	311
394.54663	303
394.56699	303
394.58734	308
394.6077	304
394.62802	306
394.64838	302
394.66873	311
394.68909	309
394.70941	307
394.72977	309
394.75012	301
394.77048	316
394.7908	309
394.81116	309
394.83151	302
394.85187	306
394.87219	312
394.89255	302
394.9129	308
394.93323	307
394.95358	302
394.97394	305
394.99426	306
395.01462	304
395.03497	308
395.0553	304
395.07565	311
395.09598	304
395.11633	297
395.13669	306
395.15701	305
395.17737	306
395.19769	309
395.21805	308
395.23837	304
395.25873	302
395.27905	303
395.29941	314
395.31973	308
395.34009	300
395.36041	305
395.38077	308
395.40109	299
395.42145	309
395.44177	302
395.46213	300
395.48245	300
395.50278	307
395.52313	304
395.54346	306
395.56381	313
395.58414	306
395.60446	303
395.62482	304
395.64514	301
395.66547	307
395.68582	301
395.70615	301
395.72647	306
395.74683	303
395.76715	308
395.78748	305
395.80783	305
395.82816	312
395.84848	303
395.8688	308
395.88916	305
395.90948	300
395.92981	310
395.95013	299
395.97046	304
395.99081	303
396.01114	295
396.03146	306
396.05179	306
396.07211	305
396.09244	306
396.11279	301
396.13312	310
396.15344	304
396.17377	301
396.19409	306
396.21442	306
396.23474	303
396.25507	308
396.27539	300
396.29572	309
396.31604	303
396.33636	303
396.35669	306
396.37701	302
396.39734	306
396.41766	305
396.43799	298
396.45831	303
396.47864	303
396.49896	309
396.51929	309
396.53961	305
396.55994	305
396.58026	303
396.60059	304
396.62091	301
396.64124	307
396.66156	300
396.68188	296
396.70218	300
396.7225	304
396.74283	308
396.76315	308
396.78348	299
396.8038	302
396.8241	302
396.84442	303
396.86475	303
396.88507	304
396.9054	305
396.92569	308
396.94601	303
396.96634	299
396.98666	305
397.00696	300
397.02728	302
397.04761	303
397.0679	303
397.08823	299
397.10855	302
397.12885	305
397.14917	301
397.16949	303
397.18979	308
397.21011	302
397.23044	302
397.25073	309
397.27106	301
397.29138	302
397.31168	301
397.332	302
397.35229	312
397.37262	307
397.39291	301
397.41324	308
397.43353	301
397.45386	301
397.47415	298
397.49448	298
397.51477	307
397.5351	307
397.55539	305
397.57571	300
397.59601	309
397.61633	308
397.63663	305
397.65695	303
397.67725	300
397.69754	302
397.71786	301
397.73816	305
397.75848	304
397.77878	304
397.79907	305
397.8194	309
397.83969	306
397.85999	309
397.88031	305
397.9006	306
397.9209	308
397.94122	306
397.96152	302
397.98181	304
398.00211	303
398.02243	302
398.04272	299
398.06302	300
398.08331	305
398.10364	300
398.12393	311
398.14423	301
398.16452	307
398.18481	300
398.20514	302
398.22543	309
398.24573	303
398.26602	304
398.28632	304
398.30661	313
398.3269	305
398.34723	292
398.36752	304
398.38782	302
398.40811	301
398.42841	304
398.4487	305
398.46899	305
398.48929	300
398.50958	310
398.52988	305
398.55017	300
398.57047	306
398.59076	307
398.61105	301
398.63135	302
398.65164	298
398.67194	304
398.69223	311
398.71252	304
398.73282	306
398.75311	300
398.77341	303
398.79367	299
398.81396	306
398.83426	306
398.85455	309
398.87485	300
398.89514	302
398.91544	304
398.9357	305
398.95599	301
398.97629	299
398.99658	306
399.01688	301
399.03717	304
399.05743	306
399.07773	306
399.09802	301
399.11832	305
399.13858	300
399.15887	295
399.17917	302
399.19943	301
399.21973	306
399.24002	306
399.26031	301
399.28058	296
399.30087	302
399.32114	301
399.34143	304
399.36172	296
399.38199	299
399.40228	304
399.42258	298
399.44284	310
399.46313	306
399.4834	305
399.50369	297
399.52396	301
399.54425	306
399.56454	313
399.58481	299
399.6051	304
399.62537	303
399.64566	300
399.66592	303
399.68622	306
399.70648	301
399.72678	304
399.74704	310
399.7673	306
399.7876	302
399.80786	300
399.82816	304
399.84842	303
399.86868	301
399.88898	303
399.90924	309
399.92953	297
399.9498	305
399.97006	300
399.99036	304
400.01062	299
400.03088	301
400.05118	302
400.07144	301
400.09171	306
400.11197	309
400.13226	300
400.15253	302
400.17279	300
400.19305	300
400.21335	302
400.23361	306
400.25388	306
400.27414	301
400.29443	303
400.3147	302
400.33496	298
400.35522	302
400.37549	305
400.39575	308
400.41602	301
400.43631	304
400.45657	303
400.47684	300
400.4971	298
400.51736	311
400.53763	297
400.55789	306
400.57816	310
400.59842	306
400.61868	307
400.63895	300
400.65921	304
400.67947	302
400.69974	299
400.72	306
400.74026	294
400.76053	306
400.78079	306
400.80106	300
400.82132	301
400.84158	300
400.86185	303
400.88211	304
400.90237	307
400.92264	306
400.9429	304
400.96317	303
400.9834	300
401.00366	306
401.02393	302
401.04419	300
401.06445	306
401.08472	307
401.10495	304
401.12521	300
401.14548	302
401.16574	303
401.186	309
401.20624	304
401.2265	299
401.24677	305
401.26703	307
401.28726	302
401.30753	303
401.32779	300
401.34802	310
401.36829	307
401.38855	306
401.40878	298
401.42905	304
401.44931	307
401.46954	308
401.48981	300
401.51007	300
401.5303	303
401.55057	298
401.5708	307
401.59106	298
401.6113	299
401.63156	304
401.65182	309
401.67206	307
401.69232	298
401.71255	301
401.73282	302
401.75305	303
401.77332	300
401.79355	303
401.81381	296
401.83405	305
401.85428	302
401.87454	305
401.89478	299
401.91504	306
401.93527	308
401.95554	300
401.97577	298
401.996	306
402.01627	307
402.0365	304
402.05673	306
402.077	298
402.09723	306
402.11746	302
402.13773	299
402.15796	302
402.17819	309
402.19846	301
402.21869	302
402.23892	304
402.25916	297
402.27942	301
402.29965	302
402.31989	300
402.34012	309
402.36038	302
402.38062	304
402.40085	301
402.42108	297
402.44131	301
402.46155	306
402.48181	303
402.50204	308
402.52228	302
402.54251	300
402.56274	298
402.58298	305
402.60321	295
402.62344	307
402.64368	302
402.66394	307
402.68417	300
402.70441	302
402.72464	300
402.74487	299
402.76511	306
402.78534	302
402.80557	303
402.82581	296
402.84604	303
402.86627	304
402.88651	297
402.90674	305
402.92694	298
402.94717	298
402.96741	301
402.98764	291
403.00787	303
403.02811	307
403.04834	300
403.06857	310
403.08881	306
403.10901	306
403.12924	300
403.14948	305
403.16971	303
403.18994	305
403.21014	302
403.23038	300
403.25061	301
403.27084	301
403.29108	310
403.31128	305
403.33151	306
403.35175	306
403.37198	299
403.39218	304
403.41241	296
403.43265	305
403.45285	299
403.47308	307
403.49332	299
403.51352	303
403.53375	304
403.55399	299
403.57419	304
403.59442	304
403.61462	298
403.63486	304
403.65509	299
403.67529	303
403.69553	307
403.71573	303
403.73596	305
403.75616	305
403.7764	300
403.7966	307
403.81683	303
403.83704	303
403.85727	303
403.87747	303
403.89771	302
403.91791	304
403.93814	302
403.95834	303
403.97858	312
403.99878	301
404.01898	303
404.03922	304
404.05942	296
404.07962	299
404.09985	298
404.12006	309
404.14029	301
404.16049	305
404.18069	302
404.20093	299
404.22113	299
404.24133	299
404.26154	308
404.28177	297
404.30197	303
404.32217	301
404.34238	305
404.36261	294
404.38281	296
404.40302	301
404.42322	297
404.44345	300
404.46365	295
404.48386	302
404.50406	304
404.52426	301
404.54446	301
404.5647	304
404.5849	306
404.6051	308
404.62531	300
404.64551	301
404.66571	301
404.68591	307
404.70612	308
404.72632	304
404.74652	303
404.76672	299
404.78693	303
404.80713	302
404.82733	309
404.84753	303
404.86774	305
404.88794	299
404.90814	302
404.92834	302
404.94855	305
404.96875	302
404.98895	302
405.00916	299
405.02936	297
405.04956	303
405.06976	300
405.08997	305
405.11014	307
405.13034	301
405.15054	302
405.17075	306
405.19095	301
405.21115	307
405.23132	308
405.25153	302
405.27173	295
405.29193	303
405.31213	304
405.33231	305
405.35251	304
405.37271	305
405.39291	297
405.41309	310
405.43329	299
405.45349	304
405.47366	300
405.49387	303
405.51407	300
405.53424	304
405.55444	304
405.57465	298
405.59482	306
405.61502	304
405.63522	300
405.6554	309
405.6756	307
405.69577	306
405.71597	301
405.73615	304
405.75635	301
405.77655	308
405.79672	303
405.81693	304
405.8371	301
405.8573	304
405.87747	306
405.89767	307
405.91785	307
405.93805	306
405.95822	300
405.97839	303
405.9986	304
406.01877	303
406.03897	299
406.05914	303
