Date and Time:                Sat Nov 11 16:07:55.000 2023
369.73123	438
369.75189	441
369.77255	439
369.79321	431
369.81384	432
369.8345	444
369.85516	446
369.87582	435
369.89648	441
369.91711	446
369.93777	441
369.95844	441
369.9791	443
369.99976	443
370.02039	441
370.04105	458
370.06171	455
370.08234	442
370.103	435
370.12366	434
370.14432	437
370.16495	447
370.18561	440
370.20627	440
370.2269	437
370.24756	437
370.26822	457
370.28885	445
370.30951	432
370.33017	423
370.3508	432
370.37146	432
370.39209	438
370.41275	436
370.43341	425
370.45404	432
370.4747	431
370.49533	428
370.51599	436
370.53665	430
370.55728	434
370.57794	427
370.59857	425
370.61923	442
370.63986	437
370.66052	451
370.68115	429
370.70181	432
370.72244	436
370.7431	427
370.76373	437
370.78439	439
370.80502	432
370.82568	435
370.84631	435
370.86697	436
370.8876	440
370.90823	435
370.92889	430
370.94952	434
370.97018	438
370.99081	448
371.01144	430
371.0321	423
371.05273	439
371.07339	436
371.09402	434
371.11465	433
371.13531	431
371.15594	438
371.17657	420
371.19724	427
371.21786	435
371.23849	431
371.25916	426
371.27979	437
371.30042	442
371.32104	438
371.34171	433
371.36234	435
371.38297	423
371.40359	435
371.42426	426
371.44489	431
371.46552	416
371.48615	427
371.50681	426
371.52744	435
371.54807	430
371.5687	430
371.58932	434
371.60999	435
371.63062	424
371.65125	431
371.67188	422
371.6925	422
371.71313	441
371.73376	439
371.75443	435
371.77505	461
371.79568	417
371.81631	429
371.83694	434
371.85757	421
371.8782	430
371.89883	429
371.91946	429
371.94009	428
371.96072	444
371.98135	428
372.00198	432
372.02261	427
372.04324	427
372.06387	430
372.0845	419
372.10513	450
372.12576	426
372.14639	434
372.16702	415
372.18765	427
372.20828	436
372.22891	436
372.24954	426
372.27017	428
372.2908	436
372.31143	421
372.33206	430
372.35269	439
372.37332	424
372.39395	426
372.41455	449
372.43518	437
372.45581	431
372.47644	432
372.49707	421
372.5177	428
372.53833	443
372.55893	431
372.57956	433
372.60019	418
372.62082	427
372.64145	423
372.66205	426
372.68268	429
372.70331	436
372.72394	426
372.74457	426
372.76517	427
372.7858	424
372.80643	429
372.82703	425
372.84766	432
372.86829	435
372.88892	422
372.90952	419
372.93015	416
372.95078	421
372.97137	424
372.992	432
373.01263	429
373.03323	424
373.05386	422
373.07449	418
373.09509	427
373.11572	434
373.13635	419
373.15695	426
373.17758	435
373.19818	419
373.21881	422
373.23941	422
373.26004	422
373.28067	430
373.30127	439
373.3219	422
373.3425	443
373.36313	426
373.38373	432
373.40436	424
373.42496	421
373.44559	418
373.46619	422
373.48682	435
373.50742	420
373.52805	424
373.54865	425
373.56927	427
373.58987	418
373.6105	428
373.6311	421
373.6517	422
373.67233	427
373.69293	422
373.71356	425
373.73416	433
373.75476	426
373.77539	418
373.79599	432
373.81662	447
373.83722	423
373.85782	426
373.87845	432
373.89905	437
373.91965	433
373.94028	444
373.96088	425
373.98148	431
374.00208	423
374.02271	432
374.0433	449
374.0639	435
374.08453	427
374.10513	427
374.12573	420
374.14633	428
374.16696	422
374.18756	430
374.20816	420
374.22876	427
374.24936	428
374.26999	424
374.29059	439
374.31119	438
374.33179	423
374.35239	425
374.37299	428
374.39362	431
374.41422	420
374.43481	431
374.45541	430
374.47601	434
374.49661	429
374.51721	423
374.53781	423
374.55841	425
374.57904	420
374.59964	437
374.62024	428
374.64084	435
374.66144	427
374.68204	433
374.70264	424
374.72324	422
374.74384	430
374.76443	428
374.78503	431
374.80563	433
374.82623	447
374.84683	427
374.86743	423
374.88803	426
374.90863	423
374.92923	426
374.94983	427
374.97043	428
374.991	430
375.0116	441
375.0322	429
375.0528	431
375.07339	429
375.09399	420
375.11459	426
375.13519	430
375.15579	420
375.17636	423
375.19696	426
375.21756	436
375.23816	426
375.25876	426
375.27936	483
375.29993	429
375.32053	432
375.34113	431
375.36172	440
375.38232	423
375.40289	424
375.42349	434
375.44409	435
375.46469	429
375.48526	432
375.50586	446
375.52646	427
375.54703	423
375.56763	424
375.58823	423
375.60883	440
375.62939	428
375.64999	432
375.67059	432
375.69116	444
375.71176	439
375.73236	431
375.75293	446
375.77353	420
375.7941	435
375.8147	435
375.8353	432
375.85587	445
375.87646	431
375.89703	434
375.91763	428
375.93823	432
375.9588	435
375.9794	430
375.99997	424
376.02057	439
376.04114	439
376.06174	429
376.08231	437
376.10291	433
376.12347	438
376.14407	433
376.16464	436
376.18524	441
376.20581	423
376.22641	434
376.24698	439
376.26758	439
376.28815	455
376.30872	427
376.32932	425
376.34988	429
376.37048	443
376.39105	435
376.41162	449
376.43222	432
376.45279	443
376.47336	429
376.49396	439
376.51453	427
376.53513	430
376.55569	443
376.57626	431
376.59683	434
376.61743	433
376.638	435
376.65857	437
376.67917	431
376.69974	427
376.72031	430
376.74088	427
376.76147	428
376.78204	426
376.80261	434
376.82318	428
376.84378	434
376.86435	426
376.88492	435
376.90549	435
376.92606	433
376.94666	450
376.96722	426
376.98779	425
377.00836	582
377.02893	418
377.0495	443
377.0701	434
377.09067	438
377.11124	433
377.13181	438
377.15237	441
377.17294	448
377.19351	432
377.21408	459
377.23465	436
377.25522	448
377.27579	432
377.29636	435
377.31696	430
377.33752	429
377.35809	430
377.37866	427
377.39923	430
377.4198	437
377.44037	427
377.46094	430
377.48151	421
377.50208	429
377.52261	443
377.54318	460
377.56375	466
377.58432	429
377.60489	437
377.62546	426
377.64603	431
377.6666	435
377.68716	430
377.70773	421
377.7283	425
377.74884	428
377.76941	424
377.78998	430
377.81055	430
377.83112	427
377.85168	430
377.87225	424
377.89279	435
377.91336	425
377.93393	440
377.9545	434
377.97507	433
377.99561	418
378.01617	435
378.03674	427
378.05731	456
378.07785	425
378.09842	424
378.11899	432
378.13956	429
378.1601	424
378.18066	432
378.20123	421
378.22177	429
378.24234	434
378.26291	426
378.28345	433
378.30402	426
378.32458	433
378.34512	429
378.36569	426
378.38626	434
378.4068	426
378.42737	427
378.44791	427
378.46848	447
378.48904	417
378.50958	430
378.53015	434
378.55069	426
378.57126	428
378.5918	429
378.61237	438
378.6329	443
378.65347	430
378.67401	434
378.69458	421
378.71512	425
378.73569	428
378.75623	418
378.77679	433
378.79733	427
378.8179	429
378.83844	431
378.85901	422
378.87955	440
378.90012	433
378.92065	431
378.94119	427
378.96176	426
378.9823	425
379.00287	434
379.02341	427
379.04395	431
379.06451	431
379.08505	425
379.10559	430
379.12616	429
379.1467	425
379.16724	431
379.18781	433
379.20834	427
379.22888	427
379.24945	424
379.26999	424
379.29053	429
379.31107	423
379.33163	434
379.35217	427
379.37271	425
379.39325	431
379.41382	429
379.43436	423
379.4549	437
379.47543	432
379.49597	437
379.51654	437
379.53708	431
379.55762	437
379.57816	427
379.59869	431
379.61923	441
379.63977	431
379.66034	435
379.68088	430
379.70142	425
379.72195	431
379.74249	428
379.76303	433
379.78357	421
379.80411	428
379.82465	421
379.84518	435
379.86572	431
379.88626	434
379.9068	434
379.92737	445
379.94791	424
379.96844	431
379.98898	433
380.00952	423
380.03003	427
380.05057	426
380.07111	432
380.09164	437
380.11218	422
380.13272	435
380.15326	428
380.1738	458
380.19434	442
380.21487	455
380.23541	436
380.25595	432
380.27649	433
380.297	435
380.31754	423
380.33807	422
380.35861	429
380.37915	426
380.39969	430
380.42023	430
380.44073	426
380.46127	437
380.48181	429
380.50235	430
380.52289	428
380.5434	428
380.56393	434
380.58447	427
380.60501	429
380.62552	430
380.64606	437
380.6666	425
380.68713	429
380.70764	429
380.72818	431
380.74872	436
380.76923	423
380.78976	431
380.8103	439
380.83081	431
380.85135	439
380.87189	424
380.8924	430
380.91293	430
380.93347	433
380.95398	433
380.97452	432
380.99503	448
381.01556	429
381.0361	431
381.05661	431
381.07715	431
381.09766	436
381.11819	430
381.1387	430
381.15924	433
381.17975	429
381.20029	435
381.22079	430
381.24133	443
381.26184	434
381.28238	437
381.30289	424
381.32343	435
381.34393	428
381.36447	430
381.38498	432
381.40552	435
381.42603	429
381.44653	437
381.46707	445
381.48758	425
381.50812	449
381.52863	435
381.54913	442
381.56967	434
381.59018	430
381.61069	449
381.63123	439
381.65173	428
381.67224	457
381.69278	435
381.71329	431
381.7338	430
381.75433	433
381.77484	422
381.79535	434
381.81589	435
381.8364	434
381.8569	440
381.87741	426
381.89795	428
381.91846	439
381.93896	433
381.95947	431
381.97998	433
382.00052	440
382.02103	427
382.04153	433
382.06204	433
382.08255	439
382.10306	429
382.1236	424
382.1441	433
382.16461	426
382.18512	439
382.20563	424
382.22614	430
382.24664	437
382.26715	438
382.28766	439
382.3082	434
382.3287	442
382.34921	437
382.36972	429
382.39023	423
382.41074	433
382.43124	425
382.45175	434
382.47226	428
382.49277	435
382.51328	429
382.53378	440
382.55429	431
382.5748	454
382.59531	427
382.61581	425
382.63632	439
382.6568	437
382.67731	426
382.69781	449
382.71832	434
382.73883	450
382.75934	443
382.77985	422
382.80035	427
382.82086	436
382.84134	423
382.86185	443
382.88235	440
382.90286	427
382.92337	435
382.94388	455
382.96436	444
382.98486	436
383.00537	426
383.02588	431
383.04639	434
383.06686	455
383.08737	432
383.10788	435
383.12839	438
383.14886	426
383.16937	433
383.18988	435
383.21036	437
383.23087	445
383.25137	434
383.27185	433
383.29236	434
383.31287	430
383.33334	434
383.35385	431
383.37436	436
383.39484	439
383.41534	436
383.43585	433
383.45633	431
383.47684	437
383.49731	434
383.51782	435
383.53833	438
383.55881	434
383.57932	433
383.59979	446
383.6203	435
383.64078	436
383.66129	436
383.68176	431
383.70227	438
383.72275	429
383.74326	435
383.76373	432
383.78424	436
383.80472	429
383.82523	431
383.8457	435
383.86621	436
383.88669	442
383.90717	429
383.92767	429
383.94815	441
383.96866	438
383.98914	449
384.00961	440
384.03012	437
384.0506	434
384.07108	421
384.09158	429
384.11206	435
384.13254	430
384.15305	448
384.17352	433
384.194	451
384.21451	425
384.23499	442
384.25546	499
384.27597	435
384.29645	434
384.31693	432
384.3374	431
384.35791	437
384.37839	432
384.39886	461
384.41934	434
384.43982	440
384.46033	435
384.4808	434
384.50128	432
384.52176	442
384.54224	427
384.56271	444
384.58322	432
384.6037	437
384.62418	426
384.64465	435
384.66513	432
384.68561	438
384.70609	416
384.72656	442
384.74704	431
384.76752	428
384.78802	429
384.8085	435
384.82898	437
384.84946	438
384.86993	434
384.89041	434
384.91089	438
384.93137	434
384.95184	438
384.97232	434
384.9928	429
385.01328	426
385.03375	437
385.0542	428
385.07468	435
385.09515	429
385.11563	436
385.13611	432
385.15659	439
385.17706	423
385.19754	419
385.21802	434
385.23849	430
385.25897	436
385.27942	432
385.2999	428
385.32037	439
385.34085	435
385.36133	426
385.38181	434
385.40225	433
385.42273	434
385.44321	429
385.46368	429
385.48413	435
385.50461	450
385.52509	438
385.54556	435
385.56601	431
385.58649	436
385.60696	434
385.62744	433
385.64789	438
385.66837	437
385.68884	433
385.70929	443
385.72977	438
385.75024	428
385.77069	438
385.79117	440
385.81165	432
385.83209	435
385.85257	442
385.87302	448
385.89349	434
385.91397	432
385.93442	431
385.9549	431
385.97534	435
385.99582	440
386.01627	436
386.03674	431
386.05722	457
386.07767	440
386.09814	426
386.11859	432
386.13907	419
386.15952	432
386.17999	433
386.20044	438
386.22089	429
386.24136	434
386.26181	425
386.28229	434
386.30273	431
386.32321	438
386.34366	437
386.36411	430
386.38458	427
386.40503	430
386.42551	430
386.44595	434
386.4664	431
386.48688	436
386.50732	432
386.52777	437
386.54825	431
386.5687	438
386.58914	434
386.60962	439
386.63007	423
386.65051	443
386.67096	429
386.69144	446
386.71188	443
386.73233	429
386.75278	432
386.77325	434
386.7937	435
386.81415	440
386.83459	433
386.85507	437
386.87552	426
386.89597	434
386.91641	430
386.93686	428
386.95731	428
386.97778	434
386.99823	427
387.01868	433
387.03912	433
387.05957	440
387.08002	436
387.10046	433
387.12091	439
387.14136	439
387.1618	435
387.18228	439
387.20273	435
387.22318	436
387.24362	430
387.26407	440
387.28452	432
387.30496	438
387.32541	432
387.34586	435
387.3663	439
387.38675	437
387.4072	440
387.42764	438
387.44809	432
387.46851	439
387.48895	434
387.5094	442
387.52985	437
387.55029	432
387.57074	441
387.59119	444
387.61163	429
387.63208	435
387.6525	439
387.67294	434
387.69339	431
387.71384	433
387.73428	435
387.75473	445
387.77515	426
387.79559	437
387.81604	435
387.83649	426
387.85693	433
387.87735	431
387.8978	439
387.91824	435
387.93869	430
387.95911	435
387.97955	440
388	431
388.02042	427
388.04086	431
388.06131	460
388.08176	438
388.10217	434
388.12262	430
388.14307	439
388.16348	441
388.18393	445
388.20435	433
388.22479	436
388.24524	451
388.26566	435
388.2861	443
388.30652	441
388.32697	431
388.34741	431
388.36783	432
388.38828	430
388.40869	434
388.42914	432
388.44955	440
388.47	437
388.49042	428
388.51086	427
388.53128	432
388.55173	438
388.57214	443
388.59259	435
388.61301	444
388.63345	431
388.65387	426
388.67429	437
388.69473	428
388.71515	451
388.7356	432
388.75601	432
388.77643	438
388.79688	437
388.81729	449
388.83771	431
388.85815	437
388.87857	441
388.89899	435
388.91943	434
388.93985	444
388.96027	452
388.98071	429
389.00113	435
389.02155	429
389.04199	435
389.06241	424
389.08282	427
389.10324	431
389.12369	437
389.1441	437
389.16452	430
389.18494	436
389.20535	438
389.2258	422
389.24622	435
389.26663	426
389.28705	430
389.30746	426
389.32788	436
389.3483	431
389.36874	435
389.38916	436
389.40958	438
389.42999	434
389.45041	434
389.47083	429
389.49124	430
389.51166	431
389.53207	441
389.55249	421
389.57291	434
389.59332	432
389.61374	424
389.63416	431
389.65457	440
389.67499	427
389.6954	431
389.71582	445
389.73624	440
389.75665	446
389.77707	437
389.79749	428
389.8179	429
389.83832	425
389.85873	430
389.87915	428
389.89957	435
389.91998	422
389.9404	443
389.96078	468
389.9812	436
390.00162	434
390.02203	445
390.04245	423
390.06287	435
390.08325	424
390.10367	434
390.12408	432
390.1445	449
390.16492	431
390.1853	431
390.20572	425
390.22614	441
390.24655	430
390.26694	421
390.28735	429
390.30777	450
390.32819	419
390.34857	429
390.36899	432
390.3894	432
390.40979	427
390.43021	428
390.45062	427
390.47101	436
390.49142	432
390.51184	436
390.53223	428
390.55264	428
390.57303	428
390.59344	425
390.61386	430
390.63425	441
390.65466	425
390.67505	429
390.69547	429
390.71585	419
390.73627	430
390.75668	423
390.77707	439
390.79749	426
390.81787	434
390.83829	431
390.85867	431
390.87906	426
390.89948	429
390.91986	418
390.94028	423
390.96066	424
390.98108	427
391.00146	427
391.02188	425
391.04227	425
391.06265	429
391.08307	422
391.10345	428
391.12384	431
391.14426	436
391.16464	425
391.18503	429
391.20544	427
391.22583	430
391.24622	427
391.26663	420
391.28702	428
391.3074	439
391.32782	435
391.34821	431
391.36859	428
391.38898	433
391.40939	423
391.42978	423
391.45016	435
391.47055	430
391.49094	423
391.51135	431
391.53174	429
391.55212	431
391.57251	420
391.5929	422
391.61331	424
391.6337	415
391.65408	430
391.67447	415
391.69485	428
391.71524	434
391.73563	424
391.75601	451
391.7764	426
391.79678	425
391.8172	425
391.83759	420
391.85797	421
391.87836	425
391.89874	416
391.91913	427
391.93951	439
391.9599	417
391.98029	429
392.00067	422
392.02106	433
392.04144	420
392.06183	433
392.08221	427
392.10257	424
392.12296	429
392.14334	427
392.16373	428
392.18411	428
392.2045	427
392.22488	426
392.24527	426
392.26566	428
392.28601	433
392.3064	420
392.32678	424
392.34717	432
392.36755	424
392.38794	432
392.40829	426
392.42868	423
392.44907	420
392.46945	423
392.48984	422
392.51019	428
392.53058	435
392.55096	431
392.57132	419
392.59171	421
392.61209	438
392.63248	414
392.65283	422
392.67322	428
392.6936	424
392.71396	433
392.73434	415
392.75473	434
392.77509	420
392.79547	417
392.81586	425
392.83621	425
392.8566	426
392.87695	427
392.89734	486
392.91769	531
392.93808	439
392.95847	551
392.97882	615
392.99921	558
393.01956	415
393.03995	425
393.0603	422
393.08069	422
393.10104	422
393.12143	416
393.14178	430
393.16217	419
393.18253	419
393.20291	417
393.22327	424
393.24362	435
393.26401	437
393.28436	429
393.30475	430
393.3251	419
393.34546	425
393.36584	427
393.3862	428
393.40659	429
393.42694	429
393.4473	422
393.46768	421
393.48804	421
393.50839	429
393.52878	424
393.54913	423
393.56949	419
393.58984	411
393.61023	420
393.63058	430
393.65094	431
393.6713	424
393.69168	418
393.71204	418
393.73239	421
393.75275	424
393.7731	413
393.79349	424
393.81384	418
393.8342	427
393.85455	426
393.87491	422
393.89526	428
393.91565	429
393.936	427
393.95636	424
393.97672	416
393.99707	414
394.01743	422
394.03778	415
394.05814	421
394.07849	423
394.09885	427
394.1192	418
394.13956	421
394.15991	438
394.18027	431
394.20062	424
394.22098	427
394.24133	416
394.26169	420
394.28204	419
394.3024	421
394.32275	426
394.34311	426
394.36346	417
394.38382	412
394.40417	420
394.42453	418
394.44489	416
394.46524	421
394.48557	418
394.50592	420
394.52628	428
394.54663	437
394.56699	418
394.58734	423
394.6077	420
394.62802	415
394.64838	415
394.66873	422
394.68909	423
394.70941	419
394.72977	427
394.75012	445
394.77048	412
394.7908	422
394.81116	429
394.83151	412
394.85187	418
394.87219	422
394.89255	411
394.9129	424
394.93323	422
394.95358	430
394.97394	420
394.99426	424
395.01462	415
395.03497	418
395.0553	422
395.07565	419
395.09598	410
395.11633	430
395.13669	419
395.15701	417
395.17737	425
395.19769	417
395.21805	424
395.23837	416
395.25873	425
395.27905	419
395.29941	418
395.31973	425
395.34009	434
395.36041	423
395.38077	430
395.40109	424
395.42145	424
395.44177	417
395.46213	426
395.48245	421
395.50278	423
395.52313	410
395.54346	437
395.56381	420
395.58414	424
395.60446	420
395.62482	423
395.64514	413
395.66547	407
395.68582	423
395.70615	413
395.72647	475
395.74683	414
395.76715	414
395.78748	426
395.80783	427
395.82816	428
395.84848	424
395.8688	420
395.88916	431
395.90948	424
395.92981	420
395.95013	423
395.97046	413
395.99081	416
396.01114	422
396.03146	416
396.05179	425
396.07211	419
396.09244	415
396.11279	425
396.13312	420
396.15344	429
396.17377	423
396.19409	418
396.21442	419
396.23474	415
396.25507	419
396.27539	418
396.29572	419
396.31604	423
396.33636	424
396.35669	418
396.37701	424
396.39734	416
396.41766	428
396.43799	419
396.45831	429
396.47864	413
396.49896	424
396.51929	425
396.53961	425
396.55994	424
396.58026	423
396.60059	414
396.62091	422
396.64124	429
396.66156	419
396.68188	429
396.70218	416
396.7225	429
396.74283	428
396.76315	414
396.78348	438
396.8038	428
396.8241	417
396.84442	417
396.86475	429
396.88507	419
396.9054	422
396.92569	414
396.94601	421
396.96634	423
396.98666	425
397.00696	430
397.02728	424
397.04761	426
397.0679	475
397.08823	438
397.10855	416
397.12885	434
397.14917	423
397.16949	420
397.18979	427
397.21011	419
397.23044	422
397.25073	415
397.27106	420
397.29138	412
397.31168	416
397.332	431
397.35229	427
397.37262	424
397.39291	424
397.41324	420
397.43353	424
397.45386	430
397.47415	419
397.49448	431
397.51477	422
397.5351	423
397.55539	425
397.57571	406
397.59601	420
397.61633	413
397.63663	415
397.65695	424
397.67725	458
397.69754	414
397.71786	425
397.73816	435
397.75848	416
397.77878	441
397.79907	424
397.8194	423
397.83969	427
397.85999	413
397.88031	416
397.9006	423
397.9209	417
397.94122	427
397.96152	419
397.98181	455
398.00211	422
398.02243	423
398.04272	429
398.06302	427
398.08331	421
398.10364	420
398.12393	424
398.14423	425
398.16452	422
398.18481	423
398.20514	425
398.22543	434
398.24573	426
398.26602	429
398.28632	427
398.30661	425
398.3269	424
398.34723	428
398.36752	423
398.38782	417
398.40811	426
398.42841	438
398.4487	420
398.46899	459
398.48929	427
398.50958	427
398.52988	420
398.55017	423
398.57047	422
398.59076	438
398.61105	428
398.63135	426
398.65164	424
398.67194	421
398.69223	425
398.71252	419
398.73282	435
398.75311	423
398.77341	410
398.79367	420
398.81396	423
398.83426	427
398.85455	424
398.87485	419
398.89514	424
398.91544	417
398.9357	425
398.95599	431
398.97629	425
398.99658	426
399.01688	421
399.03717	428
399.05743	417
399.07773	431
399.09802	426
399.11832	424
399.13858	420
399.15887	423
399.17917	416
399.19943	420
399.21973	423
399.24002	425
399.26031	427
399.28058	422
399.30087	426
399.32114	425
399.34143	420
399.36172	420
399.38199	430
399.40228	422
399.42258	432
399.44284	423
399.46313	429
399.4834	418
399.50369	438
399.52396	427
399.54425	429
399.56454	411
399.58481	429
399.6051	430
399.62537	433
399.64566	429
399.66592	418
399.68622	419
399.70648	431
399.72678	421
399.74704	423
399.7673	426
399.7876	419
399.80786	425
399.82816	424
399.84842	420
399.86868	427
399.88898	437
399.90924	442
399.92953	421
399.9498	423
399.97006	426
399.99036	419
400.01062	427
400.03088	432
400.05118	420
400.07144	422
400.09171	426
400.11197	421
400.13226	422
400.15253	420
400.17279	419
400.19305	417
400.21335	419
400.23361	426
400.25388	430
400.27414	424
400.29443	428
400.3147	422
400.33496	425
400.35522	435
400.37549	424
400.39575	422
400.41602	421
400.43631	421
400.45657	421
400.47684	428
400.4971	421
400.51736	435
400.53763	426
400.55789	424
400.57816	427
400.59842	425
400.61868	432
400.63895	418
400.65921	424
400.67947	427
400.69974	432
400.72	422
400.74026	421
400.76053	424
400.78079	429
400.80106	446
400.82132	415
400.84158	427
400.86185	424
400.88211	422
400.90237	418
400.92264	421
400.9429	422
400.96317	422
400.9834	436
401.00366	420
401.02393	431
401.04419	438
401.06445	425
401.08472	426
401.10495	434
401.12521	426
401.14548	415
401.16574	427
401.186	420
401.20624	426
401.2265	428
401.24677	427
401.26703	427
401.28726	422
401.30753	428
401.32779	426
401.34802	430
401.36829	421
401.38855	427
401.40878	420
401.42905	434
401.44931	429
401.46954	430
401.48981	426
401.51007	430
401.5303	433
401.55057	427
401.5708	426
401.59106	420
401.6113	426
401.63156	429
401.65182	418
401.67206	426
401.69232	431
401.71255	426
401.73282	423
401.75305	425
401.77332	430
401.79355	418
401.81381	431
401.83405	426
401.85428	432
401.87454	421
401.89478	430
401.91504	423
401.93527	428
401.95554	423
401.97577	449
401.996	429
402.01627	426
402.0365	417
402.05673	424
402.077	424
402.09723	421
402.11746	453
402.13773	427
402.15796	431
402.17819	429
402.19846	428
402.21869	434
402.23892	426
402.25916	423
402.27942	429
402.29965	425
402.31989	424
402.34012	436
402.36038	428
402.38062	418
402.40085	423
402.42108	423
402.44131	426
402.46155	433
402.48181	422
402.50204	436
402.52228	422
402.54251	429
402.56274	423
402.58298	428
402.60321	426
402.62344	426
402.64368	426
402.66394	426
402.68417	430
402.70441	429
402.72464	427
402.74487	429
402.76511	438
402.78534	432
402.80557	420
402.82581	434
402.84604	428
402.86627	420
402.88651	443
402.90674	426
402.92694	421
402.94717	428
402.96741	426
402.98764	452
403.00787	428
403.02811	430
403.04834	424
403.06857	425
403.08881	423
403.10901	425
403.12924	431
403.14948	428
403.16971	424
403.18994	432
403.21014	418
403.23038	443
403.25061	425
403.27084	425
403.29108	434
403.31128	421
403.33151	430
403.35175	427
403.37198	429
403.39218	426
403.41241	427
403.43265	442
403.45285	444
403.47308	429
403.49332	430
403.51352	427
403.53375	423
403.55399	443
403.57419	425
403.59442	433
403.61462	423
403.63486	422
403.65509	430
403.67529	430
403.69553	434
403.71573	430
403.73596	421
403.75616	424
403.7764	423
403.7966	427
403.81683	427
403.83704	431
403.85727	434
403.87747	421
403.89771	434
403.91791	428
403.93814	431
403.95834	428
403.97858	430
403.99878	429
404.01898	429
404.03922	439
404.05942	429
404.07962	421
404.09985	438
404.12006	429
404.14029	430
404.16049	452
404.18069	428
404.20093	425
404.22113	428
404.24133	423
404.26154	424
404.28177	436
404.30197	434
404.32217	429
404.34238	428
404.36261	431
404.38281	428
404.40302	418
404.42322	435
404.44345	420
404.46365	422
404.48386	435
404.50406	424
404.52426	428
404.54446	435
404.5647	429
404.5849	429
404.6051	446
404.62531	430
404.64551	429
404.66571	423
404.68591	421
404.70612	429
404.72632	434
404.74652	434
404.76672	425
404.78693	418
404.80713	426
404.82733	418
404.84753	427
404.86774	423
404.88794	439
404.90814	423
404.92834	427
404.94855	430
404.96875	435
404.98895	426
405.00916	429
405.02936	433
405.04956	424
405.06976	414
405.08997	430
405.11014	427
405.13034	419
405.15054	430
405.17075	436
405.19095	433
405.21115	432
405.23132	418
405.25153	439
405.27173	423
405.29193	418
405.31213	431
405.33231	428
405.35251	423
405.37271	426
405.39291	469
405.41309	424
405.43329	424
405.45349	422
405.47366	428
405.49387	430
405.51407	429
405.53424	422
405.55444	415
405.57465	425
405.59482	452
405.61502	425
405.63522	418
405.6554	433
405.6756	415
405.69577	420
405.71597	423
405.73615	425
405.75635	420
405.77655	423
405.79672	423
405.81693	431
405.8371	422
405.8573	455
405.87747	424
405.89767	430
405.91785	428
405.93805	416
405.95822	426
405.97839	420
405.9986	429
406.01877	418
406.03897	420
406.05914	433
406.07932	418
406.09952	443
406.11969	415
406.13989	428
406.16006	427
406.18024	423
406.20044	428
406.22061	422
406.24078	440
406.26099	415
406.28116	423
406.30133	427
406.3215	422
406.34171	418
406.36188	430
406.38205	436
406.40222	420
406.42242	420
406.4426	428
