Date and Time:                Tue Apr 26 11:47:45.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         60
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              250
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



228.20435	403
228.22575	393
228.24715	377
228.26855	379
228.28995	385
228.31136	388
228.33275	377
228.35414	386
228.37555	372
228.39694	369
228.41833	380
228.43974	387
228.46114	381
228.48253	379
228.50394	376
228.52533	377
228.54672	380
228.56813	376
228.58952	389
228.61092	376
228.63231	380
228.65372	378
228.67511	380
228.6965	372
228.7179	369
228.7393	384
228.7607	377
228.78209	374
228.80348	360
228.82487	371
228.84627	366
228.86766	375
228.88907	371
228.91046	374
228.93185	370
228.95325	389
228.97464	372
228.99603	377
229.01743	376
229.03882	388
229.06021	367
229.0816	377
229.103	376
229.12439	371
229.14578	381
229.16718	374
229.18857	374
229.20996	359
229.23135	385
229.25275	368
229.27414	375
229.29553	376
229.31693	368
229.3383	377
229.3597	380
229.38109	379
229.40248	373
229.42387	386
229.44527	373
229.46666	367
229.48804	375
229.50943	362
229.53082	394
229.55222	367
229.57359	364
229.59499	362
229.61638	370
229.63777	373
229.65915	383
229.68054	378
229.70193	376
229.72331	370
229.74471	385
229.7661	370
229.78748	372
229.80887	380
229.83026	375
229.85164	368
229.87303	370
229.89441	372
229.9158	359
229.93719	369
229.95857	364
229.97997	367
230.00134	359
230.02274	365
230.04411	371
230.06551	369
230.08688	361
230.10828	374
230.12965	371
230.15105	367
230.17242	367
230.19382	367
230.21519	380
230.23657	385
230.25797	377
230.27934	352
230.30074	359
230.32211	359
230.34349	364
230.36488	352
230.38626	364
230.40764	366
230.42903	353
230.45041	359
230.47179	353
230.49316	360
230.51456	380
230.53593	380
230.55731	358
230.57869	355
230.60008	353
230.62146	354
230.64284	359
230.66422	363
230.68559	358
230.70699	365
230.72836	352
230.74974	363
230.77112	356
230.7925	357
230.81387	358
230.83525	358
230.85663	356
230.87801	374
230.89938	366
230.92078	354
230.94215	359
230.96353	373
230.98491	358
231.00629	358
231.02766	348
231.04904	352
