Date and Time:                Tue Apr 26 11:49:17.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	357
268.42731	354
268.44852	356
268.46973	349
268.49094	351
268.51215	355
268.53336	346
268.55457	350
268.57578	353
268.59698	343
268.61819	347
268.6394	363
268.66061	351
268.68179	351
268.703	347
268.72421	347
268.74542	343
268.76663	345
268.78784	358
268.80905	349
268.83026	351
268.85147	347
268.87268	362
268.89389	349
268.91507	356
268.93628	359
268.95749	356
268.9787	360
268.99991	362
269.02112	359
269.04233	353
269.06351	357
269.08472	353
269.10593	364
269.12714	360
269.14835	364
269.16953	365
269.19073	362
269.21194	356
269.23315	371
269.25436	360
269.27554	366
269.29675	365
269.31796	370
269.33917	367
269.36035	369
269.38156	371
269.40277	359
269.42398	379
269.44516	368
269.46637	374
269.48758	377
269.50876	376
269.52997	386
269.55118	390
269.57236	392
269.59357	386
269.61478	398
269.63599	393
269.65717	397
269.67838	406
269.69955	397
269.72076	406
269.74197	402
269.76315	409
269.78436	431
269.80557	453
269.82675	436
269.84796	433
269.86914	424
269.89035	416
269.91156	426
269.93274	428
269.95395	426
269.97513	433
269.99634	441
270.01752	435
270.03873	422
270.05994	427
270.08112	436
270.10233	439
270.1235	442
270.14471	432
270.16589	439
270.1871	434
270.20828	437
270.22949	431
270.25067	439
270.27188	426
270.29306	436
270.31427	432
270.33545	426
270.35666	444
270.37784	435
270.39902	435
270.42023	437
270.44141	439
270.46262	434
270.4838	437
270.505	419
270.52618	429
270.54736	420
270.56857	417
270.58975	426
270.61096	411
270.63214	407
270.65332	405
270.67453	402
270.69571	414
270.71689	405
270.7381	395
270.75928	402
270.78046	386
270.80167	387
270.82285	397
270.84402	394
270.86523	385
270.88641	385
270.90759	381
270.9288	387
270.94998	371
270.97116	365
270.99237	357
271.01355	364
271.03473	353
271.05591	369
271.07712	356
271.0983	354
271.11948	357
271.14066	357
271.16183	356
271.18304	352
271.20422	338
271.2254	343
