Date and Time:                Tue Apr 26 12:08:18.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	307
268.42731	314
268.44852	308
268.46973	312
268.49094	307
268.51215	309
268.53336	306
268.55457	314
268.57578	308
268.59698	312
268.61819	307
268.6394	308
268.66061	304
268.68179	303
268.703	313
268.72421	301
268.74542	307
268.76663	307
268.78784	312
268.80905	309
268.83026	313
268.85147	314
268.87268	308
268.89389	312
268.91507	304
268.93628	310
268.95749	310
268.9787	313
268.99991	313
269.02112	303
269.04233	308
269.06351	315
269.08472	308
269.10593	310
269.12714	312
269.14835	309
269.16953	311
269.19073	311
269.21194	308
269.23315	308
269.25436	306
269.27554	304
269.29675	310
269.31796	306
269.33917	311
269.36035	313
269.38156	314
269.40277	303
269.42398	310
269.44516	307
269.46637	308
269.48758	307
269.50876	311
269.52997	316
269.55118	312
269.57236	316
269.59357	314
269.61478	316
269.63599	312
269.65717	317
269.67838	318
269.69955	318
269.72076	316
269.74197	315
269.76315	315
269.78436	315
269.80557	320
269.82675	327
269.84796	316
269.86914	315
269.89035	320
269.91156	315
269.93274	317
269.95395	312
269.97513	320
269.99634	322
270.01752	316
270.03873	317
270.05994	320
270.08112	322
270.10233	318
270.1235	317
270.14471	318
270.16589	323
270.1871	313
270.20828	318
270.22949	320
270.25067	321
270.27188	320
270.29306	324
270.31427	315
270.33545	321
270.35666	318
270.37784	315
270.39902	321
270.42023	321
270.44141	317
270.46262	319
270.4838	318
270.505	319
270.52618	312
270.54736	319
270.56857	321
270.58975	319
270.61096	315
270.63214	313
270.65332	319
270.67453	311
270.69571	310
270.71689	312
270.7381	314
270.75928	317
270.78046	309
270.80167	307
270.82285	317
270.84402	311
270.86523	314
270.88641	313
270.90759	310
270.9288	314
270.94998	311
270.97116	313
270.99237	313
271.01355	311
271.03473	309
271.05591	308
271.07712	308
271.0983	308
271.11948	309
271.14066	312
271.16183	307
271.18304	312
271.20422	309
271.2254	314
