Date and Time:                Tue Apr 26 11:53:58.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              410
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



389.09818	312
389.11874	312
389.13928	325
389.15985	310
389.18039	312
389.20096	316
389.2215	313
389.24207	316
389.2626	306
389.28317	311
389.30371	310
389.32428	316
389.34482	313
389.36539	318
389.38593	319
389.40649	318
389.42703	315
389.4476	316
389.46814	316
389.48871	314
389.50925	313
389.52979	316
389.55035	313
389.57089	319
389.59146	313
389.612	316
389.63254	315
389.65311	313
389.67365	312
389.69421	312
389.71475	310
389.73529	318
389.75586	315
389.7764	314
389.79694	318
389.8175	310
389.83804	311
389.85858	318
389.87912	316
389.89969	309
389.92023	313
389.94077	317
389.96133	316
389.98187	319
390.00241	316
390.02295	312
390.04352	314
390.06406	312
390.08459	315
390.10513	312
390.12567	313
390.14624	311
390.16678	322
390.18732	327
390.20786	328
390.22839	319
390.24893	317
390.2695	321
390.29004	325
390.31058	332
390.33112	333
390.35165	309
390.37219	316
390.39273	315
390.41327	316
390.43384	312
390.45438	314
390.47491	312
390.49545	310
390.51599	317
390.53653	320
390.55707	313
390.57761	318
390.59814	318
390.61868	334
390.63922	377
390.65976	364
390.6803	332
390.70084	320
390.72137	314
390.74191	314
390.76245	314
390.78299	317
390.80353	313
390.82407	322
390.8446	318
390.86514	315
390.88568	321
390.90622	311
390.92673	307
390.94727	319
390.9678	317
390.98834	320
391.00888	318
391.02942	313
391.04996	315
391.0705	317
391.091	320
391.11154	311
391.13208	320
391.15262	314
391.17316	311
391.1937	313
391.2142	306
391.23474	316
391.25528	313
391.27582	312
391.29633	313
391.31686	316
391.3374	321
391.35794	316
391.37845	320
391.39899	322
391.41953	314
391.44006	319
391.46057	317
391.48111	315
391.50165	317
391.52216	311
391.54269	313
391.56323	312
391.58374	315
391.60428	316
391.62482	316
391.64532	310
391.66586	315
391.6864	315
391.70691	312
391.72745	318
391.74799	314
391.76849	313
391.78903	317
391.80954	304
391.83008	319
