# wl center_tx left_tx right_tx top_tx bottom_tx
374.4377966 0.2098067 0.2162029 0.2127182 0.2169066 0.2064603
374.4583843 0.2088414 0.2148245 0.2118340 0.2158913 0.2058705
374.4790020 0.2095012 0.2157895 0.2123427 0.2164827 0.2062751
374.4995898 0.2077748 0.2144382 0.2113051 0.2151560 0.2052220
374.5202075 0.2081198 0.2148908 0.2118987 0.2156895 0.2057886
374.5407953 0.2076992 0.2136493 0.2107965 0.2143926 0.2049371
374.5614130 0.2068750 0.2132723 0.2099366 0.2134210 0.2041442
374.5820007 0.2075322 0.2139494 0.2104108 0.2141295 0.2049709
374.6026185 0.2070307 0.2132512 0.2097157 0.2135878 0.2043634
374.6231962 0.2065867 0.2132900 0.2101181 0.2142242 0.2044122
374.6437840 0.2063045 0.2128763 0.2097560 0.2136300 0.2043804
374.6644017 0.2059901 0.2126845 0.2086951 0.2125247 0.2040565
374.6849895 0.2051377 0.2122852 0.2085395 0.2121341 0.2035213
374.7056072 0.2056500 0.2129971 0.2090947 0.2125989 0.2041010
374.7261950 0.2046513 0.2112725 0.2072322 0.2112825 0.2029314
374.7468127 0.2048793 0.2120820 0.2085975 0.2122919 0.2044217
374.7674004 0.2044524 0.2115777 0.2075926 0.2115956 0.2031135
374.7879882 0.2044764 0.2117321 0.2073632 0.2110723 0.2033887
374.8086059 0.2042605 0.2117071 0.2072868 0.2108919 0.2031618
374.8291937 0.2048848 0.2118987 0.2075970 0.2113762 0.2039648
374.8498114 0.2045275 0.2118073 0.2068150 0.2102870 0.2039850
374.8703992 0.2035415 0.2113636 0.2069566 0.2103193 0.2032916
374.8909870 0.2034822 0.2111680 0.2067071 0.2102440 0.2034641
374.9116047 0.2031057 0.2107966 0.2062820 0.2097089 0.2029763
374.9321925 0.2028192 0.2106694 0.2061198 0.2091030 0.2033710
374.9527802 0.2035202 0.2108742 0.2059621 0.2095145 0.2032406
374.9733980 0.2030304 0.2108519 0.2053367 0.2085152 0.2033611
374.9939857 0.2027764 0.2111232 0.2055539 0.2089404 0.2030960
375.0145735 0.2022757 0.2105648 0.2051322 0.2087688 0.2031534
375.0351912 0.2026388 0.2106309 0.2052023 0.2083308 0.2037265
375.0557790 0.2013974 0.2097811 0.2048117 0.2079724 0.2027434
375.0763567 0.2023638 0.2106101 0.2047887 0.2082272 0.2037012
375.0969445 0.2023975 0.2112314 0.2049960 0.2082674 0.2038012
375.1175623 0.2021014 0.2106668 0.2045993 0.2077922 0.2036928
375.1381500 0.2019221 0.2105970 0.2043522 0.2076643 0.2036135
375.1587378 0.2018978 0.2109698 0.2049495 0.2078350 0.2041917
375.1793256 0.2015665 0.2104200 0.2045190 0.2074453 0.2038882
375.1999433 0.2022125 0.2113746 0.2048533 0.2081716 0.2043458
