# wl center_tx left_tx right_tx top_tx bottom_tx
328.8606230 0.1996162 0.1955423 0.2035979 0.2043058 0.1924221
328.8815093 0.1990517 0.1944888 0.2034794 0.2039891 0.1912687
328.9024057 0.1986140 0.1934455 0.2030366 0.2039746 0.1902560
328.9232920 0.1978756 0.1928677 0.2027870 0.2038703 0.1894742
328.9441783 0.1972881 0.1925637 0.2021250 0.2033215 0.1892641
328.9650447 0.1970862 0.1920944 0.2019120 0.2029398 0.1890131
328.9859310 0.1964961 0.1914667 0.2015411 0.2025876 0.1881502
329.0068273 0.1958692 0.1904860 0.2008491 0.2021580 0.1874703
329.0277137 0.1952104 0.1897690 0.1999860 0.2015819 0.1870116
329.0486100 0.1943054 0.1890154 0.1993181 0.2009153 0.1864283
329.0694664 0.1934843 0.1882879 0.1987088 0.2003347 0.1857796
329.0903627 0.1931006 0.1878853 0.1981121 0.1996526 0.1852351
329.1112490 0.1922753 0.1875279 0.1974430 0.1988221 0.1848036
329.1321354 0.1915734 0.1864988 0.1967350 0.1984655 0.1844079
329.1530017 0.1911922 0.1864585 0.1962430 0.1977465 0.1842023
329.1738881 0.1905807 0.1856248 0.1957792 0.1971891 0.1834462
329.1947844 0.1901330 0.1851617 0.1948519 0.1965670 0.1830520
329.2156408 0.1895381 0.1846589 0.1942363 0.1960780 0.1827889
329.2365371 0.1887653 0.1840017 0.1933071 0.1952328 0.1824044
329.2574235 0.1882621 0.1840717 0.1931411 0.1948042 0.1822401
329.2783098 0.1874593 0.1832013 0.1923939 0.1940400 0.1810811
329.2991762 0.1871821 0.1828002 0.1919133 0.1933934 0.1812350
329.3200625 0.1868729 0.1824640 0.1915022 0.1928516 0.1810418
329.3409588 0.1857099 0.1815967 0.1904765 0.1920790 0.1803130
329.3618152 0.1853947 0.1817179 0.1901046 0.1919483 0.1803018
329.3827115 0.1847312 0.1809820 0.1895000 0.1910419 0.1799124
329.4035979 0.1844663 0.1806853 0.1890387 0.1902502 0.1793988
329.4244642 0.1838048 0.1804379 0.1882994 0.1896214 0.1792580
329.4453506 0.1834548 0.1799162 0.1879368 0.1892174 0.1790948
329.4662070 0.1830601 0.1795830 0.1874105 0.1885415 0.1786918
329.4871033 0.1827368 0.1797228 0.1871660 0.1880679 0.1787799
329.5079897 0.1821782 0.1794785 0.1866012 0.1877017 0.1781740
329.5288560 0.1819520 0.1790064 0.1859414 0.1869888 0.1782509
329.5497424 0.1811111 0.1780518 0.1853673 0.1864791 0.1777473
329.5706387 0.1809548 0.1782099 0.1851831 0.1859248 0.1775147
329.5914951 0.1806798 0.1777853 0.1847492 0.1854519 0.1771144
329.6123814 0.1808336 0.1779647 0.1847898 0.1854769 0.1776389
329.6332478 0.1802041 0.1776062 0.1842213 0.1850767 0.1771537
329.6541342 0.1796031 0.1775053 0.1838376 0.1848997 0.1772212
329.6750005 0.1791378 0.1767188 0.1832309 0.1838391 0.1765523
329.6958869 0.1795842 0.1774227 0.1835113 0.1839549 0.1768165
329.7167832 0.1787726 0.1768069 0.1827974 0.1833909 0.1760671
329.7376396 0.1784344 0.1764741 0.1826119 0.1831099 0.1761356
329.7585260 0.1785864 0.1765714 0.1822616 0.1831680 0.1762859
329.7793923 0.1782797 0.1765322 0.1824417 0.1826351 0.1761152
329.8002787 0.1780535 0.1759809 0.1818587 0.1822971 0.1758964
329.8211451 0.1782385 0.1762631 0.1817012 0.1824185 0.1757168
329.8420314 0.1777827 0.1761211 0.1814301 0.1822547 0.1758304
329.8628978 0.1775788 0.1759384 0.1813988 0.1817788 0.1756096
329.8837841 0.1774713 0.1757907 0.1810116 0.1812438 0.1752517
329.9046405 0.1775461 0.1756510 0.1812440 0.1812884 0.1751838
329.9255369 0.1771782 0.1757714 0.1809084 0.1814377 0.1749862
329.9463933 0.1775451 0.1759442 0.1809124 0.1814443 0.1755244
329.9672896 0.1770814 0.1754863 0.1808208 0.1813208 0.1750779
329.9881460 0.1767518 0.1751193 0.1804654 0.1809650 0.1747446
330.0090124 0.1767731 0.1750218 0.1804351 0.1807818 0.1743867
330.0298987 0.1772461 0.1756242 0.1805254 0.1812330 0.1746297
330.0507551 0.1767781 0.1755522 0.1805843 0.1810132 0.1748785
330.0716515 0.1770124 0.1751806 0.1804116 0.1812450 0.1747178
330.0925079 0.1767258 0.1750282 0.1804669 0.1811480 0.1743488
330.1134042 0.1769556 0.1748914 0.1804768 0.1809114 0.1744322
330.1342606 0.1774620 0.1752913 0.1808310 0.1814868 0.1746020
330.1551270 0.1768372 0.1751947 0.1802616 0.1813872 0.1744079
330.1760134 0.1768994 0.1746421 0.1800717 0.1812171 0.1740368
