# wl center_tx left_tx right_tx top_tx bottom_tx
265.6396467 0.0000217 0.0000163 0.0000054 0.0000705 -0.0000108
265.6608411 0.0000597 0.0000000 -0.0000271 -0.0000217 0.0000163
265.6820355 -0.0000054 -0.0000161 0.0000161 0.0000376 0.0000322
265.7032299 0.0000533 0.0000053 0.0000373 0.0000426 0.0000426
265.7244243 -0.0000053 0.0000053 -0.0000427 -0.0000160 -0.0000267
265.7456187 0.0000586 -0.0000373 -0.0000107 0.0000373 0.0000053
265.7668131 -0.0000106 -0.0000106 -0.0000477 0.0000159 0.0000053
265.7880075 0.0000264 -0.0000264 0.0000158 0.0000158 -0.0000738
265.8092019 0.0000791 0.0000053 0.0000053 0.0000791 0.0000738
265.8303963 -0.0000106 -0.0000317 -0.0000317 -0.0000158 0.0000158
265.8515907 0.0000000 -0.0000263 0.0000474 -0.0000263 -0.0000053
265.8727851 0.0000738 -0.0000316 0.0000158 -0.0000474 -0.0000316
265.8939795 0.0000579 0.0000368 0.0000263 0.0000631 0.0000316
265.9151439 0.0000212 0.0000159 -0.0000371 -0.0000265 -0.0000106
265.9363383 -0.0000373 -0.0000958 -0.0000426 -0.0000585 -0.0000852
265.9575327 0.0000106 0.0000530 0.0000000 -0.0000424 0.0000689
265.9787271 0.0001005 0.0000529 0.0001164 0.0000846 0.0000846
265.9999215 0.0001054 0.0000211 0.0000105 0.0000264 0.0000633
266.0211159 0.0000157 -0.0000315 -0.0000105 0.0000105 -0.0000210
266.0423103 0.0000157 -0.0000105 0.0000262 -0.0000157 0.0000367
266.0634647 0.0000367 0.0000157 -0.0000209 0.0000000 -0.0000524
266.0846591 0.0000000 -0.0000264 -0.0000158 -0.0001004 -0.0000264
266.1058535 0.0000318 0.0000477 0.0000954 0.0000742 0.0000848
266.1270479 -0.0000318 0.0000159 -0.0000159 0.0000371 -0.0000530
266.1482423 -0.0000316 -0.0000158 -0.0000369 0.0000211 -0.0000158
266.1694068 0.0000210 -0.0000210 0.0000053 0.0000053 0.0000315
266.1906012 -0.0000314 -0.0000575 -0.0000366 -0.0000366 -0.0000366
266.2117956 -0.0000104 0.0000000 -0.0000417 0.0000522 0.0000104
266.2329900 0.0000678 0.0000261 0.0000313 0.0000052 0.0000313
266.2541844 0.0000313 -0.0000261 0.0000052 -0.0000157 -0.0000104
266.2753488 0.0000053 -0.0000158 0.0000158 0.0000105 -0.0000316
266.2965432 0.0001000 -0.0000263 0.0000105 -0.0000053 0.0000053
266.3177376 0.0000000 -0.0000105 -0.0000157 -0.0000210 -0.0000157
266.3389320 0.0000366 0.0001047 0.0000366 0.0000471 0.0000523
266.3600965 -0.0000052 0.0000625 -0.0000104 -0.0000208 0.0000312
266.3812909 0.0000466 0.0000155 0.0000000 -0.0000052 -0.0000052
266.4024853 -0.0000312 0.0000416 -0.0000416 -0.0000156 -0.0000520
266.4236797 0.0000418 0.0000104 0.0000052 0.0000313 -0.0000574
266.4448442 -0.0000261 0.0000157 -0.0000209 -0.0000157 -0.0000261
266.4660386 0.0000310 0.0000724 0.0000310 0.0000155 0.0000362
266.4872330 0.0000461 0.0000102 0.0000410 -0.0000205 -0.0000051
266.5084274 0.0000051 0.0000051 0.0000358 0.0000614 0.0000205
266.5295918 -0.0000205 -0.0000256 -0.0000666 -0.0000256 0.0000102
266.5507862 0.0000511 0.0000919 0.0000000 0.0000460 0.0000306
266.5719807 -0.0000664 -0.0001022 -0.0000971 -0.0000971 -0.0000818
266.5931351 0.0000102 -0.0000408 -0.0000357 0.0000255 0.0000102
266.6143295 -0.0000510 -0.0000459 -0.0000051 -0.0000306 -0.0000510
266.6355239 0.0000051 0.0000101 -0.0000101 -0.0000152 -0.0000709
266.6566884 0.0000101 0.0000504 0.0000302 0.0000101 0.0000604
266.6778828 0.0000351 0.0000904 0.0000050 0.0000251 0.0000301
266.6990772 0.0000653 0.0000201 0.0000151 0.0000452 0.0000251
266.7202417 0.0000352 0.0000050 0.0000101 0.0000000 -0.0000201
266.7414361 0.0000450 -0.0000250 0.0000150 -0.0000150 -0.0000150
266.7626305 0.0000199 -0.0000100 0.0000000 0.0000498 0.0000050
266.7837950 0.0000643 0.0000396 0.0000495 0.0000396 0.0001039
266.8049894 0.0000543 0.0000049 0.0000148 -0.0000049 -0.0000148
266.8261538 -0.0000297 -0.0000099 -0.0000445 -0.0000247 -0.0000247
266.8473482 -0.0000496 0.0000149 -0.0000248 0.0000248 -0.0000050
266.8685427 0.0000000 -0.0000249 -0.0000050 0.0000199 -0.0000249
266.8897071 0.0000248 -0.0000248 0.0000248 0.0000050 0.0000149
266.9109015 -0.0000247 0.0000000 -0.0000346 -0.0000148 -0.0000247
266.9320660 -0.0000246 -0.0000197 0.0000345 0.0000098 -0.0000295
266.9532604 0.0000396 -0.0000297 0.0000644 -0.0000149 0.0000545
266.9744548 -0.0001000 0.0000000 -0.0001000 0.0000300 -0.0000150
266.9956193 -0.0000501 0.0000651 0.0000451 -0.0000100 -0.0000150
267.0168137 0.0000300 -0.0000350 0.0000100 0.0000000 -0.0000100
267.0379682 0.0000547 0.0000497 0.0000646 0.0000298 0.0000199
267.0591626 0.0000344 -0.0000246 0.0000197 -0.0000049 -0.0000344
267.0803271 0.0000393 0.0000098 -0.0000196 0.0000049 0.0000638
267.1015215 -0.0000148 -0.0000049 -0.0000395 -0.0000543 -0.0000247
267.1226859 0.0000000 -0.0000049 -0.0000049 0.0000049 0.0000099
267.1438804 0.0000931 0.0000637 0.0000588 0.0000931 0.0000343
267.1650448 -0.0000828 -0.0000049 0.0000000 0.0000000 0.0000097
267.1862393 0.0000195 0.0000049 0.0000195 0.0000146 0.0000390
267.2074037 0.0000342 0.0000049 0.0000342 0.0000634 0.0000537
267.2285982 0.0000196 0.0000147 0.0000245 0.0000245 -0.0000049
267.2497626 0.0000000 0.0000000 0.0000098 -0.0000196 0.0000147
267.2709571 -0.0000098 0.0000441 -0.0000343 0.0000539 0.0000098
267.2921215 0.0000000 -0.0000441 -0.0000049 -0.0000098 -0.0000098
267.3133159 -0.0000196 0.0000000 -0.0000245 -0.0000637 -0.0000294
267.3344804 0.0000293 -0.0000635 -0.0000732 0.0000098 -0.0000439
267.3556748 -0.0000783 -0.0000098 0.0000049 0.0000098 -0.0000392
267.3768393 -0.0000294 -0.0000294 0.0000098 0.0000540 -0.0000098
267.3980337 0.0000244 0.0000439 0.0000341 0.0000731 0.0000488
267.4191882 0.0000292 0.0000000 -0.0000194 -0.0000389 0.0000194
267.4403527 0.0000293 0.0000439 0.0000537 0.0000586 0.0000439
267.4615471 0.0000098 0.0000590 0.0000098 0.0000787 0.0000640
267.4827116 0.0000892 -0.0000099 -0.0000149 0.0000645 0.0000595
267.5039060 0.0000844 0.0000397 0.0000893 0.0001092 0.0000645
267.5250705 -0.0000050 0.0000596 0.0000646 0.0000050 0.0000348
267.5462349 0.0000447 0.0000249 0.0000149 -0.0000099 0.0000348
267.5674294 0.0000697 0.0000349 0.0000398 0.0000100 -0.0000199
267.5885939 0.0000000 -0.0000446 -0.0000645 -0.0000744 -0.0000347
267.6097883 0.0000100 0.0000599 0.0000100 -0.0000249 -0.0000299
267.6309528 -0.0000298 0.0000149 -0.0000398 -0.0000447 -0.0000249
267.6521172 0.0000544 0.0000000 -0.0000445 -0.0000297 -0.0000297
267.6733117 0.0000000 -0.0000344 -0.0000049 -0.0000344 -0.0000196
267.6944762 -0.0000687 -0.0000393 -0.0000196 -0.0000098 -0.0000442
267.7156406 -0.0000295 -0.0000049 -0.0000049 0.0000098 -0.0000344
267.7368351 0.0000049 0.0000837 0.0000246 0.0000345 0.0000049
267.7579896 -0.0000444 -0.0000049 -0.0000691 -0.0000296 -0.0000346
267.7791540 0.0000049 0.0000395 0.0000791 0.0000148 -0.0000395
267.8003485 0.0000789 -0.0000493 0.0000197 0.0000099 -0.0000247
267.8215129 0.0000393 0.0000590 0.0000344 0.0000738 0.0000197
267.8426774 -0.0000294 0.0000294 0.0000735 0.0000245 -0.0000245
267.8638719 0.0000294 0.0000441 0.0000834 -0.0000049 -0.0000049
267.8850363 -0.0000245 -0.0000784 -0.0000441 -0.0000588 -0.0000686
267.9062008 0.0001081 0.0000885 0.0000590 0.0001229 0.0000688
267.9273953 0.0000487 -0.0000195 -0.0000195 0.0000146 -0.0000341
267.9485598 -0.0000241 0.0000145 0.0000241 0.0000241 0.0000000
267.9697242 -0.0000482 0.0000048 -0.0000048 -0.0000096 -0.0000096
267.9908887 -0.0000338 -0.0000145 0.0000000 -0.0000387 0.0000193
268.0120832 0.0000387 0.0000193 -0.0000097 0.0000387 0.0000145
268.0332476 -0.0000097 0.0000097 -0.0000290 0.0000000 0.0000048
268.0544121 -0.0000193 -0.0000337 -0.0000193 -0.0000289 -0.0000771
268.0755766 0.0000578 0.0000193 0.0000096 0.0000867 0.0000675
268.0967611 0.0000193 0.0000145 -0.0000096 0.0000386 0.0000434
268.1179255 -0.0000048 -0.0000144 -0.0000144 -0.0000048 -0.0000865
268.1390900 0.0000048 -0.0000336 0.0000192 -0.0000192 -0.0000529
268.1602545 0.0000577 -0.0000048 0.0000769 -0.0000337 -0.0000433
268.1814190 0.0000192 -0.0000240 0.0000192 -0.0000144 0.0000288
268.2026135 0.0000479 -0.0000048 0.0000191 0.0000191 0.0000383
268.2237779 0.0000765 0.0000096 0.0000717 0.0000860 0.0000526
268.2449424 0.0000719 0.0000383 0.0000814 -0.0000431 0.0000623
268.2661069 0.0000239 0.0000765 0.0000191 -0.0000143 0.0001195
268.2872714 0.0000667 0.0000334 0.0000381 -0.0000143 0.0000476
268.3084659 0.0000760 0.0000712 0.0000237 0.0000047 0.0000380
268.3296303 0.0000142 0.0000284 0.0000095 0.0000332 -0.0000379
268.3507948 -0.0000142 -0.0000331 -0.0000473 -0.0000236 0.0000284
268.3719593 0.0000047 0.0000425 0.0000284 0.0000142 0.0000189
268.3931138 0.0000283 0.0000236 0.0000236 0.0000283 0.0000047
268.4142783 0.0000000 0.0000000 0.0000141 0.0000329 -0.0000282
268.4354428 -0.0000424 0.0000188 -0.0000047 0.0000141 -0.0000659
268.4566373 -0.0000378 -0.0000094 -0.0000094 -0.0000236 -0.0000425
268.4778017 -0.0000237 -0.0000379 -0.0000663 0.0000142 0.0000284
268.4989662 0.0000429 0.0000667 0.0000429 0.0000000 0.0000191
268.5201307 0.0000569 0.0000949 0.0000522 0.0000712 0.0000617
268.5412952 0.0000095 -0.0000237 0.0000142 -0.0000521 -0.0000189
268.5624597 -0.0000047 0.0000235 -0.0000141 0.0000141 0.0000000
268.5836242 0.0000141 -0.0000141 0.0000047 0.0000188 -0.0000422
268.6047887 -0.0000279 -0.0000093 -0.0000279 -0.0000186 -0.0000140
268.6259532 0.0000000 -0.0000093 -0.0000232 0.0000232 0.0000372
268.6471177 -0.0000371 -0.0000464 -0.0000186 -0.0000604 -0.0000371
268.6682722 -0.0000231 -0.0000139 -0.0000416 -0.0000323 -0.0000323
268.6894667 0.0000230 0.0000322 -0.0000230 -0.0000184 0.0000092
268.7106312 0.0000551 0.0000689 0.0000919 0.0000505 -0.0000046
268.7317957 0.0000184 0.0000138 -0.0000230 0.0000230 -0.0000230
268.7529602 0.0000277 0.0000323 0.0000738 0.0000415 0.0000646
268.7741247 -0.0000046 -0.0000324 -0.0000093 -0.0000370 -0.0000648
268.7952892 0.0000371 0.0000510 0.0000417 0.0000510 0.0000417
268.8164537 0.0000325 -0.0000046 0.0000046 -0.0000093 0.0000232
268.8376182 0.0000092 -0.0000138 0.0000138 0.0000322 0.0000092
268.8587827 0.0000504 0.0000412 0.0000687 0.0000824 0.0000412
268.8799472 0.0000276 0.0000230 0.0000782 0.0000000 0.0000092
268.9011117 0.0000834 0.0000742 0.0000556 0.0000510 0.0000973
268.9222762 -0.0000185 0.0000139 0.0000046 -0.0000508 -0.0000139
268.9434307 0.0000139 -0.0000416 -0.0001295 0.0000000 -0.0000416
268.9645952 0.0000231 0.0000185 0.0000139 0.0000000 -0.0000093
268.9857597 -0.0000184 -0.0000046 0.0000046 -0.0000184 -0.0000277
269.0069242 -0.0000046 -0.0000503 -0.0000137 -0.0000549 -0.0000137
269.0280587 0.0000679 0.0000362 0.0000045 0.0000408 0.0000317
269.0492232 -0.0000045 0.0000090 0.0000045 -0.0000135 0.0000270
269.0703877 -0.0000494 -0.0000449 -0.0000135 -0.0000314 -0.0000494
269.0915522 0.0000539 0.0000269 -0.0000045 0.0000449 0.0000180
269.1127168 0.0000045 0.0000045 0.0000045 0.0000405 0.0000045
269.1338813 0.0000045 0.0000225 -0.0000359 -0.0000629 0.0000449
269.1550458 0.0000314 -0.0000180 0.0000404 0.0000090 0.0000180
269.1762103 0.0000715 0.0000581 0.0001207 0.0000760 0.0000581
269.1973648 0.0000045 -0.0000312 -0.0000223 -0.0000356 -0.0000134
269.2185293 0.0000133 0.0000000 -0.0000089 0.0000178 0.0000178
269.2396938 0.0000179 0.0000268 0.0000358 0.0000000 0.0000045
