Date and Time:                Tue Jan 31 14:56:16.000 2023
234.72435	5336
234.74571	5315
234.76707	5317
234.78844	5284
234.8098	5264
234.83116	5303
234.85252	5269
234.87389	5261
234.89525	5217
234.9166	5225
234.93796	5164
234.95932	5163
234.98068	5197
235.00204	5170
235.02339	5171
235.04475	5150
235.06612	5115
235.08748	5128
235.10883	5085
235.13019	5037
235.15155	5060
235.17291	5053
235.19426	5020
235.21562	4973
235.23698	4987
235.25833	5015
235.27969	5036
235.30106	4980
235.3224	4989
235.34377	4982
235.36511	5004
235.38647	4963
235.40784	4957
235.42918	4990
235.45055	4994
235.47189	4993
235.49326	4964
235.5146	4996
235.53596	4999
235.55731	4953
235.57867	4944
235.60002	4925
235.62138	4940
235.64273	4962
235.66409	4878
235.68544	4891
235.70679	4892
235.72815	4866
235.7495	4896
235.77086	4985
235.79221	4955
235.81355	4925
235.83492	4944
235.85626	4890
235.87761	4871
235.89897	4904
235.92032	4876
235.94167	4925
235.96301	4985
235.98438	4954
236.00572	4929
236.02707	4956
236.04842	4943
236.06978	4884
236.09113	4865
236.11247	4910
236.13382	4869
236.15517	4860
236.17653	4844
236.19788	4814
236.21922	4843
236.24057	4797
236.26192	4757
236.28326	4762
236.30461	4740
236.32596	4783
236.34731	4732
236.36865	4737
236.39001	4765
236.41136	4763
236.43271	4778
236.45406	4771
236.4754	4755
236.49675	4763
236.5181	4773
236.53943	4760
236.56078	4763
236.58212	4762
236.60347	4731
236.62482	4701
236.64616	4664
236.66751	4650
236.68886	4668
236.71021	4689
236.73155	4663
236.75288	4649
236.77423	4651
236.79558	4637
236.81693	4623
236.83827	4587
236.8596	4601
236.88095	4574
236.9023	4643
236.92365	4595
236.94498	4614
236.96632	4620
236.98767	4592
237.00902	4582
237.03035	4550
237.0517	4545
237.07304	4519
237.09438	4539
237.11572	4531
237.13707	4525
237.1584	4495
237.17975	4482
237.20108	4548
237.22243	4527
237.24376	4547
237.26511	4551
237.28645	4530
237.30779	4505
237.32913	4479
237.35046	4510
237.37181	4519
237.39314	4564
237.41449	4535
237.43582	4533
237.45717	4505
237.4785	4477
237.49983	4490
237.52118	4481
237.54251	4530
237.56386	4479
237.58519	4489
237.60652	4431
237.62787	4454
237.6492	4472
237.67053	4467
237.69188	4419
237.71321	4398
237.73454	4388
237.75589	4362
237.77722	4338
237.79855	4418
237.81989	4380
237.84123	4395
237.86256	4396
237.8839	4397
237.90523	4394
237.92656	4355
237.94791	4366
237.96924	4330
237.99057	4353
238.0119	4332
238.03323	4296
238.05457	4280
238.0759	4308
238.09723	4286
238.11858	4229
238.13991	4273
238.16124	4258
238.18257	4260
238.2039	4224
238.22523	4196
238.24657	4164
238.2679	4161
238.28923	4129
238.31056	4114
238.33189	4182
238.35323	4139
238.37456	4145
238.39587	4141
238.41721	4143
238.43854	4138
238.45987	4124
238.4812	4073
238.50253	4076
238.52386	4088
238.5452	4109
238.56651	4106
238.58784	4108
238.60918	4094
238.63051	4096
238.65184	4080
238.67316	4085
238.69449	4090
238.71582	4073
238.73715	4068
238.75847	4041
238.7798	4032
238.80113	4010
238.82245	4058
238.84378	4040
238.86511	4058
238.88643	4023
238.90776	4009
238.92909	4012
238.95041	4004
238.97174	4027
238.99306	3990
239.01439	4009
239.03572	4031
239.05704	3998
239.07837	3980
239.09969	3968
239.12102	3985
239.14233	3964
239.16367	3968
239.18498	3943
239.20631	3947
239.22763	3939
239.24896	3923
239.27028	3916
239.2916	3904
239.31293	3970
239.33424	3932
239.35558	3929
239.37689	3935
239.39821	3967
239.41954	3931
239.44086	3966
239.46217	3926
239.48351	3911
239.50482	3920
239.52614	3937
239.54745	3980
239.56879	3895
239.5901	3880
239.61142	3888
239.63274	3885
239.65407	3837
239.67538	3839
239.6967	3839
239.71802	3822
239.73933	3836
239.76065	3830
239.78198	3865
239.8033	3887
239.82462	3839
239.84593	3856
239.86725	3887
239.88857	3849
239.90988	3846
239.9312	3884
239.95251	3886
239.97383	3869
239.99515	3797
240.01646	3817
240.03778	3806
240.0591	3792
240.08041	3777
240.10173	3782
240.12305	3829
240.14436	3872
240.16568	3810
240.187	3756
240.20831	3776
240.22963	3770
240.25095	3767
240.27225	3760
240.29356	3768
240.31488	3830
240.3362	3798
240.35751	3789
240.37881	3742
240.40013	3750
240.42145	3741
240.44276	3753
240.46408	3725
240.48538	3731
240.5067	3724
240.52802	3711
240.54932	3730
240.57063	3704
240.59195	3684
240.61325	3658
240.63457	3677
240.65588	3649
240.67719	3653
240.6985	3642
240.7198	3619
240.74112	3614
240.76244	3646
240.78374	3654
240.80505	3677
240.82635	3781
240.84767	3626
240.86897	3673
240.89029	3671
240.91159	3590
240.93291	3597
240.95421	3606
240.97552	3611
240.99683	3556
241.01814	3565
241.03944	3587
241.06075	3624
241.08206	3558
241.10336	3560
241.12466	3536
241.14598	3566
241.16728	3567
241.18858	3519
241.2099	3533
241.2312	3582
241.2525	3594
241.27382	3563
241.29512	3547
241.31642	3599
241.33772	3559
241.35904	3513
241.38034	3528
241.40164	3511
241.42294	3559
241.44424	3549
241.46556	3503
241.48686	3485
241.50816	3495
241.52946	3488
241.55077	3552
241.57207	3528
241.59337	3549
241.61467	3534
241.63597	3515
241.65727	3503
241.67857	3482
241.69987	3539
241.72119	3528
241.74249	3540
241.76378	3568
241.78508	3547
241.80638	3543
241.82768	3547
241.84898	3546
241.87029	3536
241.89159	3520
241.91289	3545
241.93419	3497
241.95549	3495
241.97679	3502
241.99809	3474
242.01938	3476
242.04068	3469
242.06198	3465
242.08328	3456
242.10458	3426
242.12587	3448
242.14717	3475
242.16847	3448
242.18977	3415
242.21106	3430
242.23236	3459
242.25366	3471
242.27495	3464
242.29625	3454
242.31755	3443
242.33884	3450
242.36014	3444
242.38144	3437
242.40273	3394
242.42403	3403
242.44531	3415
242.46661	3390
242.48792	3420
242.5092	3389
242.5305	3393
242.55179	3391
242.57309	3351
242.59438	3353
242.61568	3546
242.63696	3304
242.65826	3316
242.67955	3283
242.70084	3347
242.72214	3349
242.74342	3346
242.76472	3343
242.78601	3330
242.8073	3295
242.8286	3323
242.84988	3283
242.87117	3313
242.89247	3320
242.91376	3279
242.93504	3301
242.95634	3293
242.97763	3284
242.99892	3276
243.0202	3298
243.0415	3269
243.06279	3272
243.08408	3284
243.10536	3252
243.12665	3260
243.14795	3275
243.16924	3304
243.19052	3295
243.21181	3262
243.23309	3280
243.25438	3256
243.27567	3273
243.29695	3272
243.31825	3243
243.33954	3250
243.36082	3240
243.38211	3246
243.4034	3228
243.42468	3207
243.44597	3213
243.46725	3229
243.48854	3188
243.50983	3142
243.5311	3136
243.55238	3164
243.57367	3183
243.59496	3186
243.61624	3162
243.63753	3146
243.65881	3148
243.6801	3136
243.70139	3188
243.72266	3139
243.74394	3162
243.76523	3125
243.78651	3123
243.8078	3127
243.82907	3126
243.85036	3118
243.87164	3101
243.89291	3069
243.9142	3081
243.93549	3074
243.95677	3079
243.97804	3045
243.99933	3074
244.02061	3070
244.04189	3069
244.06317	3042
244.08444	3016
244.10573	2983
244.12701	3037
244.14828	2984
244.16957	2964
244.19084	2975
244.21213	2983
244.2334	2979
244.25468	2930
244.27596	2965
244.29724	2940
244.31851	2940
244.3398	2949
244.36107	2943
244.38235	2990
244.40363	2963
244.4249	2911
244.44618	2947
244.46745	2947
244.48872	2969
244.51001	2983
244.53128	2930
244.55255	2942
244.57384	2911
244.59511	2930
244.61638	2893
244.63766	2884
244.65894	2911
244.68021	2886
244.70148	2933
244.72276	2919
244.74403	2932
244.7653	2928
244.78658	2928
244.80785	2872
244.82912	2883
244.8504	2891
244.87167	2906
244.89294	2940
244.91422	2878
244.93549	2875
244.95676	2896
244.97803	2855
244.9993	2858
245.02057	2861
245.04184	2896
245.06311	2882
245.08438	2842
245.10565	2847
245.12692	2814
245.14819	2846
245.16946	2841
245.19073	2837
245.21201	2830
245.23328	2845
245.25455	2880
245.27582	2802
245.29709	2786
245.31834	2820
245.33961	2838
245.36089	2828
245.38216	2808
245.40343	2815
245.4247	2827
245.44595	2815
245.46722	2781
245.48849	2758
245.50977	2755
245.53102	2764
245.55229	2773
245.57356	2775
245.59482	2768
245.61609	2796
245.63736	2788
245.65862	2767
245.67989	2758
245.70116	2760
245.72241	2796
245.74368	2797
245.76494	2757
245.78621	2757
245.80748	2763
245.82874	2779
245.85001	2769
245.87126	2751
245.89253	2764
245.91379	2825
245.93506	2829
245.95631	2748
245.97757	2734
245.99884	2757
246.0201	2775
246.04137	2784
246.06262	2782
246.08389	2758
246.10515	2788
246.1264	2809
246.14767	2773
246.16893	2751
246.19019	2789
246.21146	2764
246.23271	2786
246.25397	2769
246.27522	2748
246.29649	2759
246.31775	2740
246.339	2743
246.36026	2698
246.38153	2722
246.40279	2723
246.42404	2696
246.4453	2673
246.46655	2687
246.48781	2728
246.50906	2702
246.53033	2691
246.55159	2702
246.57285	2714
246.5941	2735
246.61536	2709
246.63661	2703
246.65787	2718
246.67912	2731
246.70038	2724
246.72163	2707
246.74289	2692
246.76414	2737
246.7854	2698
246.80666	2691
246.82791	2675
246.84917	2707
246.87042	2666
246.89166	2688
246.91292	2683
246.93417	2638
246.95543	2629
246.97668	2672
246.99794	2699
247.01918	2691
247.04044	2691
247.06169	2680
247.08295	2686
247.1042	2702
247.12544	2670
247.1467	2656
247.16795	2677
247.18919	2661
247.21045	2668
247.2317	2643
247.25294	2659
247.2742	2691
247.29546	2637
247.3167	2674
247.33795	2669
247.35919	2713
247.38045	2718
247.4017	2667
247.42294	2650
247.4442	2701
247.46544	2691
247.48669	2662
247.50793	2689
247.52919	2687
247.55043	2704
247.57169	2700
247.59293	2675
247.61418	2665
247.63542	2690
247.65666	2672
247.67792	2671
247.69916	2656
247.72041	2634
247.74165	2638
247.76289	2652
247.78415	2598
247.80539	2581
247.82663	2569
247.84787	2602
247.86913	2591
247.89037	2558
247.91161	2577
247.93285	2587
247.9541	2592
247.97534	2567
247.99658	2547
248.01782	2563
248.03906	2603
248.06032	2596
248.08156	2568
248.1028	2522
248.12404	2570
248.14528	2558
248.16652	2547
248.18776	2498
248.209	2503
248.23024	2506
248.25148	2476
248.27272	2477
248.29396	2470
248.3152	2468
248.33644	2501
248.35768	2483
248.37892	2456
248.40016	2440
248.4214	2437
248.44264	2469
248.46388	2534
248.48512	2399
248.50636	2450
248.52759	2459
248.54883	2421
248.57007	2413
248.59131	2375
248.61255	2382
248.63379	2412
248.65501	2389
248.67625	2391
248.69749	2393
248.71873	2428
248.73996	2398
248.7612	2417
248.78244	2391
248.80367	2390
248.82491	2383
248.84615	2380
248.86737	2356
248.88861	2365
248.90985	2335
248.93108	2343
248.95232	2372
248.97354	2367
248.99478	2361
249.01601	2365
249.03725	2382
249.05847	2407
249.07971	2336
249.10094	2347
249.12218	2360
249.1434	2359
249.16464	2329
249.18587	2300
249.20711	2341
249.22833	2362
249.24956	2337
249.2708	2340
249.29202	2312
249.31326	2303
249.33449	2324
249.35571	2287
249.37695	2298
249.39818	2314
249.4194	2308
249.44063	2336
249.46187	2288
249.48309	2304
249.50432	2311
249.52554	2296
249.54678	2303
249.56801	2283
249.58923	2246
249.61046	2278
249.63168	2284
249.65291	2272
249.67413	2228
249.69537	2245
249.7166	2275
249.73782	2283
249.75905	2270
249.78027	2256
249.8015	2291
249.82272	2274
249.84395	2287
249.86517	2225
249.8864	2226
249.90762	2213
249.92885	2202
249.95007	2187
249.9713	2221
249.99252	2210
250.01375	2226
250.03496	2186
250.05618	2168
250.07741	2157
250.09863	2190
250.11986	2185
250.14108	2204
250.16231	2170
250.18352	2183
250.20474	2165
250.22597	2175
250.24719	2179
250.2684	2192
250.28963	2175
250.31085	2203
250.33206	2200
250.35329	2176
250.37451	2149
250.39572	2133
250.41695	2129
250.43817	2142
250.45938	2150
250.48061	2165
250.50183	2180
250.52304	2178
250.54427	2165
250.56548	2158
250.5867	2131
250.60791	2212
250.62914	2207
250.65034	2165
250.67157	2195
250.69278	2215
250.714	2217
250.73521	2168
250.75644	2177
250.77765	2145
250.79886	2174
250.82008	2168
250.84129	2175
250.8625	2156
250.88373	2158
250.90494	2148
250.92615	2152
250.94737	2153
250.96858	2136
250.98979	2157
251.01102	2161
251.03223	2138
251.05344	2107
251.07465	2107
251.09586	2131
251.11708	2130
251.13829	2146
251.1595	2145
251.18071	2111
251.20192	2138
251.22313	2149
251.24434	2103
251.26556	2099
251.28677	2081
251.30798	2089
251.32919	2106
251.3504	2101
251.37161	2079
251.39282	2081
251.41403	2131
251.43524	2104
251.45645	2071
251.47766	2056
251.49887	2077
251.52008	2091
251.54128	2082
251.56248	2074
251.58369	2066
251.6049	2060
251.62611	2083
251.64732	2046
251.66853	2055
251.68973	2068
251.71094	2091
251.73215	2073
251.75336	2064
251.77457	2068
251.79576	2077
251.81697	2083
251.83818	2096
251.85938	2074
251.88058	2066
251.90179	2096
251.92299	2106
251.9442	2102
251.96541	2075
251.9866	2127
252.00781	2095
252.02901	2096
252.05022	2093
252.07143	2066
252.09262	2072
252.11383	2080
252.13503	2089
252.15623	2066
252.17743	2038
252.19864	2048
252.21983	2091
252.24104	2083
252.26224	2066
252.28343	2053
252.30464	2079
252.32584	2070
252.34705	2075
252.36824	2071
252.38943	2068
252.41064	2060
252.43184	2092
252.45303	2119
252.47424	2032
252.49544	2046
252.51663	2090
252.53783	2064
252.55904	2049
252.58023	2007
252.60143	2067
252.62262	2080
252.64381	2053
252.66502	2034
252.68622	2011
252.70741	2014
252.72861	2027
252.7498	2038
252.771	2030
252.79219	2028
252.81339	2033
252.83458	2056
252.85577	2035
252.87698	2010
252.89818	1998
252.91937	2011
252.94057	2024
252.96175	2034
252.98294	2010
253.00414	2013
253.02533	2024
253.04652	2020
253.06772	2001
253.08891	1991
253.11011	2023
253.1313	2035
253.1525	2052
253.17368	2052
253.19487	2027
253.21606	2029
253.23726	2031
253.25845	2024
253.27963	2031
253.30083	2005
253.32202	2045
253.34322	2055
253.3644	2042
253.38559	2022
253.40678	2018
253.42796	2025
253.44916	2038
253.47035	2009
253.49153	2013
253.51273	1971
253.53391	1999
253.5551	2000
253.57628	1989
253.59747	1972
253.61867	1989
253.63985	2000
253.66104	1988
253.68222	1989
253.7034	1988
253.72459	1986
253.74577	1995
253.76697	2020
253.78815	2002
253.80934	2000
253.83052	1977
253.8517	2028
253.87289	2025
253.89407	2016
253.91525	1987
253.93645	1973
253.95763	2000
253.97881	1987
254	1991
254.02118	1982
254.04236	2001
254.06354	2051
254.08473	2001
254.10591	2024
254.12709	2003
254.14827	2020
254.16945	1990
254.19063	2000
254.21182	1981
254.233	1962
254.25418	2030
254.27536	2014
254.29654	2026
254.31772	1994
254.3389	1973
254.36008	1985
254.38126	2015
254.40244	1994
254.42361	1971
254.44479	2000
254.46597	2012
254.48715	2033
254.50833	1989
254.52951	1975
254.55069	1985
254.57187	1988
254.59303	2025
254.61421	2010
254.63539	2016
254.65657	1980
254.67775	1992
254.69893	1987
254.72009	1994
254.74127	1998
254.76245	1978
254.78363	2002
254.80479	1993
254.82597	1997
254.84715	2009
254.86833	1989
254.8895	2019
254.91068	2012
254.93185	1992
254.95302	1970
254.9742	2030
254.99536	2038
255.01654	2014
255.03772	1998
255.05888	1978
255.08006	1995
255.10123	2017
255.12241	2023
255.14357	1958
255.16475	1980
255.18591	1997
255.20709	2011
255.22826	1995
255.24942	1972
255.2706	1980
255.29176	2014
255.31294	2007
255.33411	1978
255.35527	1957
255.37645	1970
255.39761	1999
255.41878	1980
255.43996	1973
255.46112	1984
255.48228	1975
255.50345	2003
255.52463	2005
255.54579	1966
255.56696	1934
255.58812	1961
255.60928	1943
255.63046	1952
255.65163	1918
255.67279	1906
255.69395	1902
255.71512	1935
255.73628	1956
255.75745	1925
255.77861	1933
255.79977	1934
255.82094	1949
255.8421	1930
255.86327	1915
255.88443	1903
255.90559	1920
255.92676	1948
255.94792	1933
255.96909	1940
255.99025	1937
256.01141	1969
256.03256	1964
256.05374	1981
256.07489	1957
256.09607	1958
256.11722	1920
256.1384	1933
256.15955	1931
256.18069	1924
256.20187	1914
256.22302	1947
256.2442	1960
256.26535	1984
256.2865	1948
256.30768	1918
256.32883	1931
256.34998	1947
256.37115	1972
256.3923	1977
256.41345	1943
256.43463	1981
256.45578	2004
256.47693	1992
256.49808	1963
256.51926	1960
256.54041	1949
256.56155	1983
256.5827	1973
256.60388	1957
256.62503	1955
256.64618	1949
256.66733	1969
256.68851	1963
256.70966	1937
256.7308	1948
256.75195	1969
256.7731	1947
256.79428	1969
256.81543	1912
256.83658	1936
256.85773	1936
256.87888	1985
256.90002	1974
256.9212	1948
256.94235	1945
256.9635	1979
256.98465	1971
257.0058	1957
257.02695	1946
257.0481	1927
257.06924	1957
257.09039	1983
257.11154	1972
257.13272	1950
257.15387	1937
257.17502	1954
257.19617	1969
257.21732	1959
257.23846	1939
257.25961	1934
257.28076	1966
257.30191	1952
257.32306	1958
257.34421	1933
257.36536	1946
257.38651	1962
257.40765	1946
257.4288	2011
257.44995	1967
257.4711	1941
257.49222	1939
257.51337	1978
257.53452	1957
257.55566	1964
257.57681	1955
257.59796	1981
257.61911	2006
257.64026	1989
257.66141	1970
257.68256	1948
257.70367	1986
257.72482	1972
257.74597	2008
257.76712	1988
257.78827	1965
257.80942	1959
257.83057	1977
257.85168	1990
257.87283	1967
257.89398	1989
257.91513	1962
257.93625	1955
257.9574	1990
257.97855	1933
257.99969	1960
258.02084	1949
258.04196	1963
258.06311	1977
258.08426	2004
258.10538	1960
258.12653	1961
258.14767	1978
258.16882	1996
258.18994	2008
258.21109	1959
258.23224	1973
258.25336	1988
258.27451	1994
258.29565	1961
258.31677	1959
258.33792	1950
258.35907	1982
258.38019	1971
258.40134	1964
258.42245	1971
258.4436	1946
258.46475	1970
258.48587	1978
258.50702	1983
258.52814	1954
258.54929	1982
258.57043	2000
258.59155	1963
258.6127	1958
258.63382	1937
258.65497	1956
258.67609	1971
258.69724	1992
258.71835	1976
258.7395	1961
258.76062	1972
258.78177	1996
258.80289	1974
258.82404	1974
258.84515	1959
258.8663	1972
258.88742	1998
258.90854	2006
258.92969	2023
258.95081	1990
258.97195	1967
258.99307	1985
259.01422	2009
259.03534	2040
259.05646	2008
259.07761	2002
259.09872	2012
259.11984	2038
259.14099	2047
259.16211	2013
259.18323	2020
259.20438	2017
259.22549	2049
259.24661	2032
259.26776	2006
259.28888	2012
259.31	2005
259.33115	2006
259.35226	2031
259.37338	2000
259.3945	1979
259.41565	2032
259.43677	2033
259.45789	2067
259.479	2034
259.50015	2025
259.52127	2012
259.54239	2040
259.56351	2048
259.58466	2033
259.60577	2017
259.62689	2016
259.64801	2042
259.66913	2059
259.69025	2070
259.7114	2025
259.73251	2011
259.75363	2025
259.77475	2044
259.79587	2052
259.81699	2016
259.8381	2023
259.85922	2081
259.88037	2066
259.90149	2065
259.92261	2038
259.94373	2022
259.96484	2023
259.98596	2031
260.00708	2054
260.0282	2040
260.04932	2033
260.07043	2043
260.09155	2047
260.11267	2071
260.13379	2035
260.15491	2035
260.17603	2037
260.19714	2064
260.21826	2089
260.23938	2089
260.2605	2032
260.28162	2059
260.30273	2076
260.32385	2091
260.34497	2089
260.36609	2076
260.38721	2077
260.40829	2092
260.42941	2081
260.45053	2079
260.47165	2068
260.49277	2039
260.51389	2086
260.535	2092
260.55612	2101
260.57721	2091
260.59833	2087
260.61945	2100
260.64056	2125
260.66168	2122
260.68277	2090
260.70389	2098
260.72501	2097
260.74612	2111
260.76724	2132
260.78833	2132
260.80945	2077
260.83057	2083
260.85168	2113
260.87277	2120
260.89389	2103
260.91501	2108
260.93613	2116
260.95721	2088
260.97833	2097
260.99945	2135
261.02054	2074
261.04166	2087
261.06277	2105
261.08386	2088
261.10498	2093
261.1261	2099
261.14719	2049
261.1683	2089
261.18939	2106
261.21051	2095
261.23163	2089
261.25272	2077
261.27383	2093
261.29492	2091
261.31604	2111
261.33716	2053
261.35825	2049
261.37936	2057
261.40045	2075
261.42157	2076
261.44266	2049
261.46378	2045
261.48486	2053
261.50598	2057
261.52707	2071
261.54819	2042
261.56927	2028
261.59039	2025
261.61148	2086
261.6326	2088
261.65369	2115
261.6748	2086
261.69589	2061
261.71701	2095
261.7381	2104
261.75919	2092
261.7803	2069
261.80139	2076
261.82251	2101
261.8436	2091
261.86469	2091
261.8858	2067
261.90689	2035
261.92798	2031
261.9491	2080
261.97018	2107
261.99127	2089
262.01239	2154
262.03348	2063
262.05457	2080
262.07568	2106
262.09677	2111
262.11786	2087
262.13895	2102
262.16006	2121
262.18115	2155
262.20224	2120
262.22336	2101
262.24445	2089
262.26553	2098
262.28662	2107
262.30771	2113
262.32883	2093
262.34991	2089
262.371	2081
262.39209	2103
262.41318	2116
262.4343	2116
262.45538	2099
262.47647	2081
262.49756	2090
262.51865	2105
262.53973	2093
262.56082	2088
262.58191	2087
262.60303	2114
262.62411	2153
262.6452	2156
262.66629	2121
262.68738	2114
262.70847	2116
262.72955	2118
262.75064	2122
262.77173	2120
262.79282	2108
262.8139	2117
262.83499	2127
262.85608	2148
262.87717	2134
262.89825	2121
262.91934	2119
262.94043	2098
262.96152	2167
262.9826	2110
263.00369	2103
263.02478	2104
263.04587	2106
263.06696	2147
263.08804	2119
263.10913	2092
263.13022	2058
263.15131	2119
263.17236	2147
263.19345	2140
263.21454	2113
263.23563	2113
263.25671	2104
263.2778	2116
263.29889	2147
263.31998	2146
263.34103	2147
263.36212	2131
263.38321	2147
263.4043	2249
263.42538	2180
263.44644	2123
263.46753	2150
263.48862	2138
263.5097	2171
263.53076	2192
263.55185	2144
263.57294	2144
263.59402	2145
263.61508	2174
263.63617	2164
263.65726	2121
263.67834	2123
263.6994	2117
263.72049	2145
263.74158	2130
263.76263	2154
263.78372	2124
263.80481	2131
263.82587	2156
263.84695	2187
263.86804	2192
263.8891	2157
263.91019	2153
263.93124	2179
263.95233	2180
263.97342	2207
263.99448	2175
264.01556	2165
264.03662	2222
264.05771	2166
264.0788	2182
264.09985	2213
264.12094	2151
264.142	2169
264.16309	2165
264.18414	2187
264.20523	2188
264.22629	2148
264.24738	2112
264.26843	2138
264.28952	2182
264.31058	2190
264.33167	2163
264.35272	2165
264.37378	2118
264.39487	2135
264.41592	2194
264.43701	2169
264.45807	2149
264.47916	2141
264.50021	2195
264.52127	2199
264.54236	2183
264.56342	2151
264.5845	2140
264.60556	2176
264.62662	2202
264.64771	2212
264.66876	2182
264.68982	2166
264.71091	2146
264.73196	2193
264.75302	2220
264.77408	2217
264.79517	2201
264.81622	2173
264.83728	2189
264.85837	2289
264.87943	2211
264.90048	2204
264.92154	2188
264.94263	2200
264.96368	2233
264.98474	2256
265.0058	2218
265.02686	2217
265.04794	2180
265.069	2196
265.09006	2209
265.11111	2223
265.13217	2228
265.15323	2193
265.17432	2212
265.19537	2228
265.21643	2233
265.23749	2228
265.25854	2198
265.2796	2213
265.30066	2240
265.32172	2220
265.34277	2250
265.36386	2208
265.38492	2203
265.40598	2206
265.42703	2245
265.44809	2240
265.46915	2188
265.4902	2168
265.51126	2205
265.53232	2234
265.55338	2243
265.57443	2225
265.59549	2184
265.61655	2192
265.6376	2193
265.65866	2175
265.67972	2197
265.70078	2171
265.72183	2157
265.74289	2176
265.76392	2234
265.78497	2207
265.80603	2184
265.82709	2178
265.84814	2167
265.8692	2186
265.89026	2223
265.91132	2241
265.93237	2221
265.9534	2208
265.97446	2220
265.99551	2260
266.01657	2261
266.03763	2269
266.05869	2240
266.07971	2228
266.10077	2257
266.12183	2260
266.14288	2249
266.16391	2196
266.18497	2213
266.20602	2239
266.22708	2230
266.24811	2242
266.26917	2255
266.29022	2252
266.31128	2242
266.33231	2303
266.35336	2302
266.37442	2277
266.39545	2242
266.4165	2261
266.43756	2302
266.45859	2336
266.47964	2313
266.5007	2278
266.52173	2277
266.54279	2255
266.56384	2300
266.58487	2309
266.60593	2287
266.62695	2268
266.64801	2266
266.66907	2295
266.69009	2326
266.71115	2326
266.73218	2308
266.75323	2299
266.77426	2302
266.79532	2313
266.81635	2335
266.8374	2278
266.85843	2265
266.87949	2264
266.90051	2295
266.92157	2332
266.9426	2348
266.96365	2309
266.98468	2323
267.00574	2304
267.02676	2336
267.04782	2316
267.06885	2294
267.08987	2297
267.11093	2291
267.13196	2308
267.15302	2305
267.17404	2315
267.19507	2277
267.21613	2268
267.23715	2286
267.25818	2302
267.27924	2360
267.30026	2284
267.32129	2286
267.34235	2278
267.36337	2336
267.3844	2367
267.40546	2351
267.42648	2327
267.44751	2326
267.46857	2332
267.48959	2337
267.51062	2381
267.53165	2369
267.5527	2323
267.57373	2306
267.59476	2335
267.61578	2352
267.63681	2322
267.65787	2291
267.67889	2303
267.69992	2353
267.72095	2431
267.74197	2371
267.763	2326
267.78406	2314
267.80508	2345
267.82611	2374
267.84714	2406
267.86816	2389
267.88919	2368
267.91022	2359
267.93124	2396
267.9523	2422
267.97333	2427
267.99435	2394
268.01538	2367
268.03641	2382
268.05743	2411
268.07846	2422
