Date and Time:                Tue Jan 31 15:12:49.000 2023
234.72435	5356
234.74571	5316
234.76707	5306
234.78844	5311
234.8098	5304
234.83116	5242
234.85252	5263
234.87389	5246
234.89525	5239
234.9166	5162
234.93796	5159
234.95932	5205
234.98068	5221
235.00204	5141
235.02339	5132
235.04475	5198
235.06612	5156
235.08748	5113
235.10883	5073
235.13019	5063
235.15155	5097
235.17291	5042
235.19426	4973
235.21562	5014
235.23698	4988
235.25833	4977
235.27969	4987
235.30106	5002
235.3224	5058
235.34377	4925
235.36511	4945
235.38647	4968
235.40784	5000
235.42918	4960
235.45055	4984
235.47189	4963
235.49326	4974
235.5146	4978
235.53596	4961
235.55731	4955
235.57867	4925
235.60002	4919
235.62138	4899
235.64273	4964
235.66409	4897
235.68544	4873
235.70679	4873
235.72815	4896
235.7495	4903
235.77086	4891
235.79221	4874
235.81355	4887
235.83492	4964
235.85626	4888
235.87761	4836
235.89897	4870
235.92032	4912
235.94167	4913
235.96301	4897
235.98438	4922
236.00572	4955
236.02707	4918
236.04842	4887
236.06978	4855
236.09113	4878
236.11247	4882
236.13382	4829
236.15517	4864
236.17653	4843
236.19788	4831
236.21922	4817
236.24057	4785
236.26192	4786
236.28326	4751
236.30461	4732
236.32596	4721
236.34731	4737
236.36865	4715
236.39001	4717
236.41136	4693
236.43271	4773
236.45406	4765
236.4754	4739
236.49675	4726
236.5181	4741
236.53943	4749
236.56078	4686
236.58212	4680
236.60347	4711
236.62482	4716
236.64616	4645
236.66751	4603
236.68886	4680
236.71021	4683
236.73155	4634
236.75288	4634
236.77423	4616
236.79558	4645
236.81693	4601
236.83827	4556
236.8596	4552
236.88095	4568
236.9023	4617
236.92365	4547
236.94498	4584
236.96632	4609
236.98767	4576
237.00902	4537
237.03035	4485
237.0517	4526
237.07304	4510
237.09438	4526
237.11572	4495
237.13707	4522
237.1584	4531
237.17975	4480
237.20108	4500
237.22243	4530
237.24376	4518
237.26511	4489
237.28645	4471
237.30779	4491
237.32913	4493
237.35046	4463
237.37181	4460
237.39314	4525
237.41449	4505
237.43582	4482
237.45717	4460
237.4785	4444
237.49983	4464
237.52118	4465
237.54251	4474
237.56386	4461
237.58519	4453
237.60652	4406
237.62787	4404
237.6492	4424
237.67053	4439
237.69188	4407
237.71321	4332
237.73454	4320
237.75589	4364
237.77722	4336
237.79855	4341
237.81989	4312
237.84123	4337
237.86256	4395
237.8839	4352
237.90523	4316
237.92656	4324
237.94791	4345
237.96924	4322
237.99057	4295
238.0119	4255
238.03323	4269
238.05457	4251
238.0759	4234
238.09723	4258
238.11858	4279
238.13991	4229
238.16124	4232
238.18257	4241
238.2039	4196
238.22523	4157
238.24657	4124
238.2679	4110
238.28923	4126
238.31056	4128
238.33189	4118
238.35323	4088
238.37456	4130
238.39587	4112
238.41721	4105
238.43854	4061
238.45987	4115
238.4812	4082
238.50253	4032
238.52386	4039
238.5452	4018
238.56651	4105
238.58784	4072
238.60918	4018
238.63051	4030
238.65184	4027
238.67316	4072
238.69449	4007
238.71582	4048
238.73715	4035
238.75847	3999
238.7798	4030
238.80113	3981
238.82245	4049
238.84378	4028
238.86511	3997
238.88643	3962
238.90776	3983
238.92909	4013
238.95041	3980
238.97174	3936
238.99306	3933
239.01439	3960
239.03572	3967
239.05704	3923
239.07837	3954
239.09969	3969
239.12102	3931
239.14233	3924
239.16367	3917
239.18498	3940
239.20631	3923
239.22763	3908
239.24896	3851
239.27028	3860
239.2916	3891
239.31293	3903
239.33424	3843
239.35558	3910
239.37689	3898
239.39821	3943
239.41954	3865
239.44086	3917
239.46217	3899
239.48351	3886
239.50482	3854
239.52614	3810
239.54745	3926
239.56879	3857
239.5901	3828
239.61142	3820
239.63274	3839
239.65407	3834
239.67538	3786
239.6967	3789
239.71802	3743
239.73933	3803
239.76065	3816
239.78198	3784
239.8033	3799
239.82462	3840
239.84593	3791
239.86725	3789
239.88857	3761
239.90988	3801
239.9312	3825
239.95251	3828
239.97383	3776
239.99515	3792
240.01646	3799
240.03778	3742
240.0591	3720
240.08041	3722
240.10173	3785
240.12305	3772
240.14436	3763
240.16568	3762
240.187	3741
240.20831	3716
240.22963	3667
240.25095	3687
240.27225	3744
240.29356	3773
240.31488	3730
240.3362	3736
240.35751	3735
240.37881	3727
240.40013	3671
240.42145	3664
240.44276	3681
240.46408	3697
240.48538	3709
240.5067	3643
240.52802	3636
240.54932	3673
240.57063	3655
240.59195	3612
240.61325	3589
240.63457	3609
240.65588	3647
240.67719	3615
240.6985	3562
240.7198	3611
240.74112	3601
240.76244	3590
240.78374	3588
240.80505	3615
240.82635	3709
240.84767	3602
240.86897	3599
240.89029	3604
240.91159	3573
240.93291	3560
240.95421	3494
240.97552	3529
240.99683	3522
241.01814	3543
241.03944	3522
241.06075	3511
241.08206	3516
241.10336	3549
241.12466	3494
241.14598	3470
241.16728	3479
241.18858	3478
241.2099	3528
241.2312	3521
241.2525	3548
241.27382	3501
241.29512	3504
241.31642	3522
241.33772	3460
241.35904	3439
241.38034	3497
241.40164	3463
241.42294	3448
241.44424	3452
241.46556	3459
241.48686	3414
241.50816	3407
241.52946	3413
241.55077	3480
241.57207	3469
241.59337	3453
241.61467	3456
241.63597	3432
241.65727	3477
241.67857	3456
241.69987	3468
241.72119	3449
241.74249	3519
241.76378	3532
241.78508	3487
241.80638	3488
241.82768	3509
241.84898	3486
241.87029	3522
241.89159	3398
241.91289	3463
241.93419	3455
241.95549	3444
241.97679	3399
241.99809	3412
242.01938	3452
242.04068	3427
242.06198	3392
242.08328	3344
242.10458	3381
242.12587	3377
242.14717	3399
242.16847	3331
242.18977	3376
242.21106	3371
242.23236	3405
242.25366	3381
242.27495	3393
242.29625	3422
242.31755	3393
242.33884	3343
242.36014	3341
242.38144	3329
242.40273	3380
242.42403	3366
242.44531	3275
242.46661	3319
242.48792	3334
242.5092	3297
242.5305	3329
242.55179	3327
242.57309	3317
242.59438	3308
242.61568	3453
242.63696	3228
242.65826	3265
242.67955	3261
242.70084	3271
242.72214	3251
242.74342	3250
242.76472	3325
242.78601	3279
242.8073	3211
242.8286	3267
242.84988	3247
242.87117	3292
242.89247	3236
242.91376	3214
242.93504	3209
242.95634	3217
242.97763	3206
242.99892	3219
243.0202	3215
243.0415	3219
243.06279	3214
243.08408	3205
243.10536	3169
243.12665	3218
243.14795	3185
243.16924	3247
243.19052	3213
243.21181	3215
243.23309	3234
243.25438	3219
243.27567	3210
243.29695	3194
243.31825	3201
243.33954	3184
243.36082	3186
243.38211	3161
243.4034	3146
243.42468	3174
243.44597	3179
243.46725	3131
243.48854	3131
243.50983	3109
243.5311	3101
243.55238	3098
243.57367	3088
243.59496	3112
243.61624	3111
243.63753	3081
243.65881	3056
243.6801	3059
243.70139	3132
243.72266	3082
243.74394	3038
243.76523	3061
243.78651	3052
243.8078	3044
243.82907	3058
243.85036	3010
243.87164	3035
243.89291	3051
243.9142	3018
243.93549	2989
243.95677	2985
243.97804	3017
243.99933	3024
244.02061	2963
244.04189	2967
244.06317	2962
244.08444	2920
244.10573	2950
244.12701	2955
244.14828	2900
244.16957	2934
244.19084	2926
244.21213	2889
244.2334	2897
244.25468	2913
244.27596	2922
244.29724	2841
244.31851	2858
244.3398	2871
244.36107	2907
244.38235	2914
244.40363	2885
244.4249	2845
244.44618	2872
244.46745	2918
244.48872	2903
244.51001	2865
244.53128	2872
244.55255	2914
244.57384	2897
244.59511	2825
244.61638	2806
244.63766	2846
244.65894	2852
244.68021	2839
244.70148	2841
244.72276	2825
244.74403	2904
244.7653	2841
244.78658	2844
244.80785	2822
244.82912	2846
244.8504	2863
244.87167	2841
244.89294	2830
244.91422	2824
244.93549	2853
244.95676	2814
244.97803	2797
244.9993	2763
245.02057	2822
245.04184	2802
245.06311	2813
245.08438	2784
245.10565	2787
245.12692	2797
245.14819	2793
245.16946	2752
245.19073	2761
245.21201	2765
245.23328	2776
245.25455	2799
245.27582	2747
245.29709	2762
245.31834	2802
245.33961	2766
245.36089	2763
245.38216	2763
245.40343	2762
245.4247	2771
245.44595	2756
245.46722	2729
245.48849	2691
245.50977	2708
245.53102	2711
245.55229	2687
245.57356	2753
245.59482	2720
245.61609	2752
245.63736	2726
245.65862	2686
245.67989	2695
245.70116	2720
245.72241	2721
245.74368	2707
245.76494	2706
245.78621	2707
245.80748	2698
245.82874	2713
245.85001	2666
245.87126	2685
245.89253	2742
245.91379	2723
245.93506	2732
245.95631	2705
245.97757	2700
245.99884	2730
246.0201	2717
246.04137	2715
246.06262	2709
246.08389	2744
246.10515	2758
246.1264	2725
246.14767	2709
246.16893	2727
246.19019	2745
246.21146	2679
246.23271	2707
246.25397	2706
246.27522	2692
246.29649	2695
246.31775	2674
246.339	2676
246.36026	2704
246.38153	2679
246.40279	2672
246.42404	2632
246.4453	2614
246.46655	2658
246.48781	2655
246.50906	2629
246.53033	2645
246.55159	2669
246.57285	2673
246.5941	2676
246.61536	2638
246.63661	2648
246.65787	2698
246.67912	2673
246.70038	2645
246.72163	2637
246.74289	2666
246.76414	2659
246.7854	2627
246.80666	2596
246.82791	2611
246.84917	2663
246.87042	2653
246.89166	2610
246.91292	2601
246.93417	2628
246.95543	2613
246.97668	2590
246.99794	2623
247.01918	2632
247.04044	2638
247.06169	2634
247.08295	2629
247.1042	2605
247.12544	2619
247.1467	2632
247.16795	2625
247.18919	2591
247.21045	2578
247.2317	2638
247.25294	2610
247.2742	2606
247.29546	2595
247.3167	2587
247.33795	2629
247.35919	2633
247.38045	2645
247.4017	2630
247.42294	2617
247.4442	2670
247.46544	2624
247.48669	2595
247.50793	2645
247.52919	2657
247.55043	2671
247.57169	2629
247.59293	2622
247.61418	2624
247.63542	2644
247.65666	2643
247.67792	2599
247.69916	2608
247.72041	2599
247.74165	2610
247.76289	2583
247.78415	2564
247.80539	2563
247.82663	2552
247.84787	2571
247.86913	2535
247.89037	2512
247.91161	2531
247.93285	2544
247.9541	2520
247.97534	2507
247.99658	2508
248.01782	2531
248.03906	2562
248.06032	2508
248.08156	2516
248.1028	2494
248.12404	2502
248.14528	2502
248.16652	2476
248.18776	2446
248.209	2470
248.23024	2485
248.25148	2463
248.27272	2430
248.29396	2440
248.3152	2424
248.33644	2434
248.35768	2414
248.37892	2415
248.40016	2405
248.4214	2397
248.44264	2404
248.46388	2471
248.48512	2363
248.50636	2417
248.52759	2420
248.54883	2378
248.57007	2372
248.59131	2345
248.61255	2366
248.63379	2372
248.65501	2338
248.67625	2349
248.69749	2339
248.71873	2379
248.73996	2349
248.7612	2345
248.78244	2356
248.80367	2390
248.82491	2354
248.84615	2304
248.86737	2315
248.88861	2325
248.90985	2338
248.93108	2315
248.95232	2314
248.97354	2304
248.99478	2339
249.01601	2338
249.03725	2307
249.05847	2331
249.07971	2308
249.10094	2334
249.12218	2310
249.1434	2318
249.16464	2266
249.18587	2282
249.20711	2300
249.22833	2333
249.24956	2285
249.2708	2274
249.29202	2265
249.31326	2286
249.33449	2248
249.35571	2257
249.37695	2258
249.39818	2290
249.4194	2265
249.44063	2249
249.46187	2270
249.48309	2255
249.50432	2292
249.52554	2260
249.54678	2255
249.56801	2226
249.58923	2249
249.61046	2246
249.63168	2265
249.65291	2243
249.67413	2227
249.69537	2239
249.7166	2239
249.73782	2225
249.75905	2215
249.78027	2214
249.8015	2231
249.82272	2232
249.84395	2242
249.86517	2158
249.8864	2197
249.90762	2185
249.92885	2169
249.95007	2161
249.9713	2161
249.99252	2197
250.01375	2186
250.03496	2139
250.05618	2146
250.07741	2120
250.09863	2166
250.11986	2153
250.14108	2136
250.16231	2125
250.18352	2133
250.20474	2136
250.22597	2141
250.24719	2114
250.2684	2117
250.28963	2149
250.31085	2190
250.33206	2154
250.35329	2117
250.37451	2119
250.39572	2136
250.41695	2127
250.43817	2126
250.45938	2113
250.48061	2149
250.50183	2155
250.52304	2164
250.54427	2126
250.56548	2124
250.5867	2134
250.60791	2181
250.62914	2137
250.65034	2155
250.67157	2144
250.69278	2182
250.714	2169
250.73521	2134
250.75644	2129
250.77765	2125
250.79886	2192
250.82008	2153
250.84129	2137
250.8625	2130
250.88373	2114
250.90494	2127
250.92615	2138
250.94737	2106
250.96858	2111
250.98979	2134
251.01102	2150
251.03223	2114
251.05344	2075
251.07465	2085
251.09586	2096
251.11708	2122
251.13829	2227
251.1595	2139
251.18071	2108
251.20192	2094
251.22313	2099
251.24434	2079
251.26556	2053
251.28677	2069
251.30798	2078
251.32919	2084
251.3504	2074
251.37161	2058
251.39282	2064
251.41403	2083
251.43524	2070
251.45645	2072
251.47766	2044
251.49887	2050
251.52008	2075
251.54128	2053
251.56248	2034
251.58369	2043
251.6049	2048
251.62611	2052
251.64732	2018
251.66853	2047
251.68973	2069
251.71094	2081
251.73215	2060
251.75336	2019
251.77457	2011
251.79576	2070
251.81697	2058
251.83818	2050
251.85938	2070
251.88058	2048
251.90179	2075
251.92299	2071
251.9442	2066
251.96541	2056
251.9866	2102
252.00781	2087
252.02901	2086
252.05022	2056
252.07143	2055
252.09262	2058
252.11383	2067
252.13503	2073
252.15623	2042
252.17743	2022
252.19864	2042
252.21983	2024
252.24104	2033
252.26224	2030
252.28343	2026
252.30464	2033
252.32584	2079
252.34705	2037
252.36824	2060
252.38943	2042
252.41064	2058
252.43184	2083
252.45303	2041
252.47424	2026
252.49544	2045
252.51663	2076
252.53783	2041
252.55904	2043
252.58023	2003
252.60143	2053
252.62262	2042
252.64381	2034
252.66502	2015
252.68622	1981
252.70741	1995
252.72861	2002
252.7498	2000
252.771	1998
252.79219	2004
252.81339	2011
252.83458	2022
252.85577	2018
252.87698	1983
252.89818	1981
252.91937	1992
252.94057	2020
252.96175	2021
252.98294	1985
253.00414	1991
253.02533	2019
253.04652	2025
253.06772	1971
253.08891	1986
253.11011	2017
253.1313	2053
253.1525	2048
253.17368	2005
253.19487	2011
253.21606	1988
253.23726	2011
253.25845	2019
253.27963	2010
253.30083	2001
253.32202	2016
253.34322	2034
253.3644	2015
253.38559	2024
253.40678	1989
253.42796	1998
253.44916	2017
253.47035	2004
253.49153	1990
253.51273	1960
253.53391	1971
253.5551	2009
253.57628	1939
253.59747	1938
253.61867	1968
253.63985	1980
253.66104	2002
253.68222	1972
253.7034	1978
253.72459	1952
253.74577	2002
253.76697	2002
253.78815	2012
253.80934	1981
253.83052	1988
253.8517	1973
253.87289	2017
253.89407	2007
253.91525	1960
253.93645	1978
253.95763	1978
253.97881	1968
254	1985
254.02118	1945
254.04236	1971
254.06354	2028
254.08473	1991
254.10591	2016
254.12709	1990
254.14827	1986
254.16945	2012
254.19063	2003
254.21182	1966
254.233	1958
254.25418	2011
254.27536	1997
254.29654	2013
254.31772	1979
254.3389	1939
254.36008	1969
254.38126	1971
254.40244	1955
254.42361	1985
254.44479	1965
254.46597	2000
254.48715	2005
254.50833	1975
254.52951	1983
254.55069	1975
254.57187	1995
254.59303	2000
254.61421	2009
254.63539	1999
254.65657	1972
254.67775	1981
254.69893	1985
254.72009	1987
254.74127	1991
254.76245	1974
254.78363	1987
254.80479	1993
254.82597	1979
254.84715	2008
254.86833	1977
254.8895	1982
254.91068	2020
254.93185	2007
254.95302	1995
254.9742	2018
254.99536	2026
255.01654	1982
255.03772	2004
255.05888	1967
255.08006	1984
255.10123	1981
255.12241	1982
255.14357	1982
255.16475	1956
255.18591	1989
255.20709	1993
255.22826	1985
255.24942	1953
255.2706	1971
255.29176	2002
255.31294	1970
255.33411	1977
255.35527	1955
255.37645	1942
255.39761	1976
255.41878	2001
255.43996	1965
255.46112	1980
255.48228	1963
255.50345	1973
255.52463	1998
255.54579	1972
255.56696	1927
255.58812	1947
255.60928	1941
255.63046	1942
255.65163	1912
255.67279	1910
255.69395	1896
255.71512	1919
255.73628	1950
255.75745	1939
255.77861	1915
255.79977	1904
255.82094	1949
255.8421	1917
255.86327	1925
255.88443	1890
255.90559	1936
255.92676	1943
255.94792	1945
255.96909	1945
255.99025	1943
256.01141	1954
256.03256	1915
256.05374	1968
256.07489	1950
256.09607	1971
256.11722	1900
256.1384	1946
256.15955	1949
256.18069	1934
256.20187	1926
256.22302	1914
256.2442	1946
256.26535	1985
256.2865	1949
256.30768	1934
256.32883	1920
256.34998	1945
256.37115	1975
256.3923	1994
256.41345	1960
256.43463	1981
256.45578	1984
256.47693	1996
256.49808	1953
256.51926	1964
256.54041	1933
256.56155	1964
256.5827	1970
256.60388	1949
256.62503	1947
256.64618	1954
256.66733	1955
256.68851	1954
256.70966	1963
256.7308	1961
256.75195	1950
256.7731	1946
256.79428	1962
256.81543	1932
256.83658	1946
256.85773	1945
256.87888	1951
256.90002	1963
256.9212	1968
256.94235	1950
256.9635	1962
256.98465	1950
257.0058	1960
257.02695	1947
257.0481	1951
257.06924	1934
257.09039	1966
257.11154	2004
257.13272	1978
257.15387	1960
257.17502	1944
257.19617	1943
257.21732	1972
257.23846	1973
257.25961	1944
257.28076	1953
257.30191	1949
257.32306	1952
257.34421	1946
257.36536	1949
257.38651	1939
257.40765	1966
257.4288	1988
257.44995	1972
257.4711	1967
257.49222	1942
257.51337	1950
257.53452	1971
257.55566	1970
257.57681	1961
257.59796	1951
257.61911	2000
257.64026	2014
257.66141	1981
257.68256	1973
257.70367	1960
257.72482	1975
257.74597	1988
257.76712	2000
257.78827	1994
257.80942	1962
257.83057	1966
257.85168	2000
257.87283	1996
257.89398	2003
257.91513	1952
257.93625	1966
257.9574	1976
257.97855	1980
257.99969	1969
258.02084	1937
258.04196	1977
258.06311	1972
258.08426	2043
258.10538	1984
258.12653	1954
258.14767	1967
258.16882	1997
258.18994	2022
258.21109	1992
258.23224	1965
258.25336	1985
258.27451	2002
258.29565	2004
258.31677	1960
258.33792	1947
258.35907	1949
258.38019	1991
258.40134	1987
258.42245	2004
258.4436	1945
258.46475	1935
258.48587	1983
258.50702	1968
258.52814	1982
258.54929	1971
258.57043	1957
258.59155	1991
258.6127	1995
258.63382	1957
258.65497	1968
258.67609	1956
258.69724	1990
258.71835	1990
258.7395	1969
258.76062	1976
258.78177	1973
258.80289	1967
258.82404	1966
258.84515	1998
258.8663	1992
258.88742	1979
258.90854	2010
258.92969	2020
258.95081	2004
258.97195	2005
258.99307	1983
259.01422	1984
259.03534	2042
259.05646	2040
259.07761	2039
259.09872	2015
259.11984	2034
259.14099	2072
259.16211	2028
259.18323	2033
259.20438	2014
259.22549	2006
259.24661	2019
259.26776	2024
259.28888	2022
259.31	2006
259.33115	2022
259.35226	2013
259.37338	2025
259.3945	1999
259.41565	2018
259.43677	2031
259.45789	2062
259.479	2053
259.50015	2043
259.52127	2016
259.54239	2040
259.56351	2051
259.58466	2079
259.60577	2044
259.62689	2028
259.64801	2042
259.66913	2055
259.69025	2056
259.7114	2045
259.73251	2047
259.75363	2035
259.77475	2060
259.79587	2055
259.81699	2051
259.8381	2056
259.85922	2071
259.88037	2055
259.90149	2049
259.92261	2057
259.94373	2046
259.96484	2028
259.98596	2041
260.00708	2059
260.0282	2066
260.04932	2066
260.07043	2047
260.09155	2047
260.11267	2079
260.13379	2081
260.15491	2062
260.17603	2054
260.19714	2049
260.21826	2073
260.23938	2103
260.2605	2085
260.28162	2071
260.30273	2100
260.32385	2081
260.34497	2107
260.36609	2102
260.38721	2096
260.40829	2075
260.42941	2095
260.45053	2098
260.47165	2086
260.49277	2043
260.51389	2085
260.535	2083
260.55612	2115
260.57721	2153
260.59833	2122
260.61945	2089
260.64056	2102
260.66168	2122
260.68277	2128
260.70389	2125
260.72501	2112
260.74612	2082
260.76724	2137
260.78833	2174
260.80945	2122
260.83057	2092
260.85168	2110
260.87277	2125
260.89389	2108
260.91501	2110
260.93613	2115
260.95721	2084
260.97833	2098
260.99945	2163
261.02054	2095
261.04166	2099
261.06277	2112
261.08386	2086
261.10498	2106
261.1261	2117
261.14719	2100
261.1683	2081
261.18939	2094
261.21051	2126
261.23163	2132
261.25272	2135
261.27383	2094
261.29492	2092
261.31604	2099
261.33716	2083
261.35825	2080
261.37936	2094
261.40045	2057
261.42157	2074
261.44266	2072
261.46378	2073
261.48486	2099
261.50598	2045
261.52707	2058
261.54819	2067
261.56927	2062
261.59039	2060
261.61148	2096
261.6326	2097
261.65369	2144
261.6748	2122
261.69589	2099
261.71701	2089
261.7381	2094
261.75919	2118
261.7803	2124
261.80139	2121
261.82251	2094
261.8436	2083
261.86469	2112
261.8858	2071
261.90689	2087
261.92798	2074
261.9491	2082
261.97018	2102
261.99127	2105
262.01239	2199
262.03348	2065
262.05457	2072
262.07568	2088
262.09677	2157
262.11786	2136
262.13895	2128
262.16006	2102
262.18115	2148
262.20224	2109
262.22336	2141
262.24445	2141
262.26553	2112
262.28662	2105
262.30771	2100
262.32883	2131
262.34991	2118
262.371	2118
262.39209	2083
262.41318	2107
262.4343	2143
262.45538	2126
262.47647	2106
262.49756	2095
262.51865	2090
262.53973	2135
262.56082	2140
262.58191	2097
262.60303	2120
262.62411	2122
262.6452	2152
262.66629	2163
262.68738	2148
262.70847	2123
262.72955	2122
262.75064	2138
262.77173	2160
262.79282	2142
262.8139	2124
262.83499	2109
262.85608	2142
262.87717	2146
262.89825	2161
262.91934	2131
262.94043	2141
262.96152	2118
262.9826	2127
263.00369	2137
263.02478	2129
263.04587	2122
263.06696	2129
263.08804	2146
263.10913	2134
263.13022	2128
263.15131	2116
263.17236	2109
263.19345	2156
263.21454	2158
263.23563	2148
263.25671	2142
263.2778	2120
263.29889	2119
263.31998	2174
263.34103	2188
263.36212	2189
263.38321	2149
263.4043	2224
263.42538	2224
263.44644	2178
263.46753	2226
263.48862	2152
263.5097	2162
263.53076	2183
263.55185	2193
263.57294	2182
263.59402	2171
263.61508	2166
263.63617	2153
263.65726	2161
263.67834	2167
263.6994	2173
263.72049	2138
263.74158	2140
263.76263	2159
263.78372	2183
263.80481	2192
263.82587	2173
263.84695	2174
263.86804	2176
263.8891	2201
263.91019	2202
263.93124	2200
263.95233	2201
263.97342	2182
263.99448	2208
264.01556	2208
264.03662	2233
264.05771	2167
264.0788	2162
264.09985	2211
264.12094	2197
264.142	2244
264.16309	2178
264.18414	2158
264.20523	2160
264.22629	2176
264.24738	2167
264.26843	2193
264.28952	2175
264.31058	2186
264.33167	2163
264.35272	2206
264.37378	2188
264.39487	2157
264.41592	2171
264.43701	2171
264.45807	2189
264.47916	2183
264.50021	2170
264.52127	2173
264.54236	2183
264.56342	2182
264.5845	2220
264.60556	2205
264.62662	2191
264.64771	2182
264.66876	2206
264.68982	2208
264.71091	2196
264.73196	2179
264.75302	2208
264.77408	2211
264.79517	2241
264.81622	2232
264.83728	2207
264.85837	2266
264.87943	2194
264.90048	2239
264.92154	2250
264.94263	2215
264.96368	2226
264.98474	2237
265.0058	2259
265.02686	2283
265.04794	2250
265.069	2226
265.09006	2207
265.11111	2225
265.13217	2310
265.15323	2317
265.17432	2255
265.19537	2222
265.21643	2223
265.23749	2237
265.25854	2258
265.2796	2256
265.30066	2225
265.32172	2236
265.34277	2254
265.36386	2278
265.38492	2258
265.40598	2220
265.42703	2232
265.44809	2240
265.46915	2248
265.4902	2238
265.51126	2259
265.53232	2246
265.55338	2222
265.57443	2252
265.59549	2230
265.61655	2248
265.6376	2208
265.65866	2186
265.67972	2206
265.70078	2212
265.72183	2201
265.74289	2219
265.76392	2217
265.78497	2241
265.80603	2227
265.82709	2259
265.84814	2224
265.8692	2201
265.89026	2219
265.91132	2244
265.93237	2283
265.9534	2294
265.97446	2266
265.99551	2215
266.01657	2257
266.03763	2302
266.05869	2299
266.07971	2277
266.10077	2248
266.12183	2250
266.14288	2241
266.16391	2264
266.18497	2263
266.20602	2249
266.22708	2246
266.24811	2248
266.26917	2268
266.29022	2320
266.31128	2292
266.33231	2308
266.35336	2312
266.37442	2319
266.39545	2304
266.4165	2328
266.43756	2294
266.45859	2325
266.47964	2316
266.5007	2320
266.52173	2352
266.54279	2317
266.56384	2308
266.58487	2292
266.60593	2332
266.62695	2349
266.64801	2340
266.66907	2331
266.69009	2314
266.71115	2331
266.73218	2362
266.75323	2352
266.77426	2338
266.79532	2294
266.81635	2330
266.8374	2308
266.85843	2323
266.87949	2327
266.90051	2335
266.92157	2322
266.9426	2354
266.96365	2349
266.98468	2406
267.00574	2334
267.02676	2345
267.04782	2348
267.06885	2332
267.08987	2374
267.11093	2345
267.13196	2326
267.15302	2304
267.17404	2307
267.19507	2328
267.21613	2347
267.23715	2324
267.25818	2303
267.27924	2353
267.30026	2312
267.32129	2350
267.34235	2354
267.36337	2359
267.3844	2347
267.40546	2380
267.42648	2377
267.44751	2371
267.46857	2367
267.48959	2376
267.51062	2386
267.53165	2411
267.5527	2399
267.57373	2382
267.59476	2346
267.61578	2355
267.63681	2354
267.65787	2368
267.67889	2378
267.69992	2380
267.72095	2416
267.74197	2386
267.763	2382
267.78406	2390
267.80508	2423
267.82611	2402
267.84714	2406
267.86816	2405
267.88919	2414
267.91022	2441
267.93124	2426
267.9523	2413
267.97333	2429
267.99435	2410
268.01538	2446
268.03641	2464
268.05743	2448
268.07846	2436
