Date and Time:                Tue Jan 31 14:57:51.000 2023
234.72435	5074
234.74571	5015
234.76707	5009
234.78844	5012
234.8098	5006
234.83116	5010
234.85252	4974
234.87389	4952
234.89525	4952
234.9166	4908
234.93796	4829
234.95932	4862
234.98068	4927
235.00204	4889
235.02339	4895
235.04475	4873
235.06612	4871
235.08748	4860
235.10883	4817
235.13019	4787
235.15155	4811
235.17291	4804
235.19426	4755
235.21562	4757
235.23698	4714
235.25833	4738
235.27969	4737
235.30106	4724
235.3224	4760
235.34377	4724
235.36511	4678
235.38647	4685
235.40784	4717
235.42918	4703
235.45055	4754
235.47189	4738
235.49326	4733
235.5146	4767
235.53596	4701
235.55731	4688
235.57867	4698
235.60002	4697
235.62138	4675
235.64273	4687
235.66409	4654
235.68544	4627
235.70679	4600
235.72815	4606
235.7495	4654
235.77086	4671
235.79221	4697
235.81355	4640
235.83492	4673
235.85626	4666
235.87761	4605
235.89897	4616
235.92032	4655
235.94167	4677
235.96301	4694
235.98438	4641
236.00572	4711
236.02707	4705
236.04842	4672
236.06978	4618
236.09113	4628
236.11247	4658
236.13382	4609
236.15517	4610
236.17653	4623
236.19788	4580
236.21922	4569
236.24057	4541
236.26192	4515
236.28326	4529
236.30461	4508
236.32596	4515
236.34731	4532
236.36865	4494
236.39001	4494
236.41136	4475
236.43271	4494
236.45406	4527
236.4754	4490
236.49675	4502
236.5181	4490
236.53943	4507
236.56078	4528
236.58212	4470
236.60347	4462
236.62482	4464
236.64616	4432
236.66751	4398
236.68886	4407
236.71021	4451
236.73155	4443
236.75288	4429
236.77423	4386
236.79558	4390
236.81693	4398
236.83827	4362
236.8596	4345
236.88095	4371
236.9023	4344
236.92365	4361
236.94498	4361
236.96632	4373
236.98767	4380
237.00902	4299
237.03035	4286
237.0517	4337
237.07304	4298
237.09438	4283
237.11572	4305
237.13707	4278
237.1584	4274
237.17975	4274
237.20108	4307
237.22243	4308
237.24376	4329
237.26511	4290
237.28645	4271
237.30779	4283
237.32913	4279
237.35046	4236
237.37181	4252
237.39314	4322
237.41449	4306
237.43582	4281
237.45717	4245
237.4785	4265
237.49983	4268
237.52118	4260
237.54251	4269
237.56386	4206
237.58519	4264
237.60652	4203
237.62787	4183
237.6492	4222
237.67053	4228
237.69188	4193
237.71321	4135
237.73454	4114
237.75589	4149
237.77722	4148
237.79855	4174
237.81989	4157
237.84123	4152
237.86256	4172
237.8839	4178
237.90523	4123
237.92656	4174
237.94791	4122
237.96924	4106
237.99057	4134
238.0119	4096
238.03323	4090
238.05457	4060
238.0759	4070
238.09723	4029
238.11858	4011
238.13991	4065
238.16124	4060
238.18257	4051
238.2039	4036
238.22523	3971
238.24657	3956
238.2679	3929
238.28923	3930
238.31056	3940
238.33189	3918
238.35323	3931
238.37456	3942
238.39587	3926
238.41721	3916
238.43854	3905
238.45987	3926
238.4812	3931
238.50253	3874
238.52386	3860
238.5452	3879
238.56651	3884
238.58784	3899
238.60918	3855
238.63051	3870
238.65184	3861
238.67316	3876
238.69449	3868
238.71582	3862
238.73715	3860
238.75847	3863
238.7798	3843
238.80113	3812
238.82245	3885
238.84378	3830
238.86511	3831
238.88643	3820
238.90776	3826
238.92909	3844
238.95041	3836
238.97174	3777
238.99306	3786
239.01439	3779
239.03572	3797
239.05704	3775
239.07837	3793
239.09969	3802
239.12102	3793
239.14233	3742
239.16367	3783
239.18498	3770
239.20631	3746
239.22763	3741
239.24896	3712
239.27028	3728
239.2916	3707
239.31293	3761
239.33424	3714
239.35558	3727
239.37689	3767
239.39821	3742
239.41954	3723
239.44086	3755
239.46217	3734
239.48351	3699
239.50482	3682
239.52614	3721
239.54745	3746
239.56879	3686
239.5901	3673
239.61142	3710
239.63274	3666
239.65407	3651
239.67538	3624
239.6967	3637
239.71802	3675
239.73933	3620
239.76065	3637
239.78198	3642
239.8033	3687
239.82462	3689
239.84593	3659
239.86725	3668
239.88857	3657
239.90988	3659
239.9312	3673
239.95251	3643
239.97383	3654
239.99515	3633
240.01646	3630
240.03778	3583
240.0591	3568
240.08041	3610
240.10173	3620
240.12305	3618
240.14436	3655
240.16568	3630
240.187	3603
240.20831	3569
240.22963	3563
240.25095	3570
240.27225	3599
240.29356	3570
240.31488	3623
240.3362	3573
240.35751	3614
240.37881	3566
240.40013	3545
240.42145	3544
240.44276	3558
240.46408	3556
240.48538	3553
240.5067	3551
240.52802	3528
240.54932	3554
240.57063	3507
240.59195	3491
240.61325	3487
240.63457	3497
240.65588	3459
240.67719	3472
240.6985	3465
240.7198	3490
240.74112	3461
240.76244	3465
240.78374	3502
240.80505	3517
240.82635	3583
240.84767	3450
240.86897	3449
240.89029	3488
240.91159	3452
240.93291	3377
240.95421	3399
240.97552	3425
240.99683	3391
241.01814	3368
241.03944	3387
241.06075	3424
241.08206	3387
241.10336	3392
241.12466	3350
241.14598	3377
241.16728	3402
241.18858	3382
241.2099	3370
241.2312	3387
241.2525	3445
241.27382	3419
241.29512	3404
241.31642	3397
241.33772	3368
241.35904	3358
241.38034	3337
241.40164	3320
241.42294	3372
241.44424	3359
241.46556	3334
241.48686	3319
241.50816	3314
241.52946	3320
241.55077	3357
241.57207	3315
241.59337	3347
241.61467	3365
241.63597	3336
241.65727	3307
241.67857	3305
241.69987	3360
241.72119	3342
241.74249	3382
241.76378	3378
241.78508	3375
241.80638	3382
241.82768	3381
241.84898	3351
241.87029	3384
241.89159	3344
241.91289	3365
241.93419	3333
241.95549	3317
241.97679	3301
241.99809	3313
242.01938	3318
242.04068	3283
242.06198	3306
242.08328	3260
242.10458	3248
242.12587	3279
242.14717	3266
242.16847	3253
242.18977	3255
242.21106	3263
242.23236	3269
242.25366	3292
242.27495	3332
242.29625	3271
242.31755	3244
242.33884	3256
242.36014	3232
242.38144	3234
242.40273	3241
242.42403	3213
242.44531	3229
242.46661	3181
242.48792	3235
242.5092	3209
242.5305	3222
242.55179	3255
242.57309	3188
242.59438	3174
242.61568	3341
242.63696	3172
242.65826	3171
242.67955	3153
242.70084	3169
242.72214	3174
242.74342	3223
242.76472	3197
242.78601	3171
242.8073	3116
242.8286	3189
242.84988	3148
242.87117	3141
242.89247	3135
242.91376	3152
242.93504	3158
242.95634	3115
242.97763	3079
242.99892	3130
243.0202	3135
243.0415	3133
243.06279	3122
243.08408	3120
243.10536	3145
243.12665	3112
243.14795	3095
243.16924	3115
243.19052	3165
243.21181	3149
243.23309	3086
243.25438	3073
243.27567	3123
243.29695	3147
243.31825	3105
243.33954	3085
243.36082	3103
243.38211	3103
243.4034	3085
243.42468	3048
243.44597	3053
243.46725	3091
243.48854	3066
243.50983	3014
243.5311	3014
243.55238	3019
243.57367	3034
243.59496	3028
243.61624	3031
243.63753	3010
243.65881	3037
243.6801	3003
243.70139	3024
243.72266	2978
243.74394	2979
243.76523	3015
243.78651	2980
243.8078	2945
243.82907	2953
243.85036	2983
243.87164	2959
243.89291	2931
243.9142	2907
243.93549	2936
243.95677	2963
243.97804	2921
243.99933	2913
244.02061	2918
244.04189	2904
244.06317	2883
244.08444	2862
244.10573	2864
244.12701	2897
244.14828	2862
244.16957	2836
244.19084	2859
244.21213	2863
244.2334	2834
244.25468	2800
244.27596	2792
244.29724	2791
244.31851	2832
244.3398	2814
244.36107	2797
244.38235	2830
244.40363	2818
244.4249	2837
244.44618	2784
244.46745	2774
244.48872	2793
244.51001	2852
244.53128	2817
244.55255	2831
244.57384	2819
244.59511	2814
244.61638	2768
244.63766	2761
244.65894	2786
244.68021	2773
244.70148	2790
244.72276	2785
244.74403	2766
244.7653	2783
244.78658	2767
244.80785	2762
244.82912	2748
244.8504	2738
244.87167	2794
244.89294	2791
244.91422	2783
244.93549	2737
244.95676	2763
244.97803	2753
244.9993	2725
245.02057	2714
245.04184	2759
245.06311	2738
245.08438	2733
245.10565	2712
245.12692	2687
245.14819	2736
245.16946	2722
245.19073	2702
245.21201	2718
245.23328	2731
245.25455	2741
245.27582	2705
245.29709	2674
245.31834	2712
245.33961	2715
245.36089	2747
245.38216	2690
245.40343	2709
245.4247	2710
245.44595	2699
245.46722	2680
245.48849	2631
245.50977	2629
245.53102	2646
245.55229	2650
245.57356	2659
245.59482	2653
245.61609	2640
245.63736	2720
245.65862	2662
245.67989	2632
245.70116	2638
245.72241	2675
245.74368	2657
245.76494	2657
245.78621	2629
245.80748	2638
245.82874	2677
245.85001	2624
245.87126	2607
245.89253	2649
245.91379	2694
245.93506	2704
245.95631	2628
245.97757	2618
245.99884	2629
246.0201	2663
246.04137	2679
246.06262	2649
246.08389	2663
246.10515	2667
246.1264	2699
246.14767	2656
246.16893	2636
246.19019	2666
246.21146	2630
246.23271	2652
246.25397	2629
246.27522	2643
246.29649	2622
246.31775	2643
246.339	2614
246.36026	2592
246.38153	2611
246.40279	2635
246.42404	2614
246.4453	2572
246.46655	2572
246.48781	2594
246.50906	2584
246.53033	2586
246.55159	2584
246.57285	2621
246.5941	2615
246.61536	2595
246.63661	2588
246.65787	2588
246.67912	2632
246.70038	2613
246.72163	2579
246.74289	2570
246.76414	2597
246.7854	2574
246.80666	2578
246.82791	2525
246.84917	2548
246.87042	2572
246.89166	2566
246.91292	2552
246.93417	2566
246.95543	2539
246.97668	2570
246.99794	2598
247.01918	2583
247.04044	2582
247.06169	2587
247.08295	2582
247.1042	2573
247.12544	2568
247.1467	2564
247.16795	2563
247.18919	2569
247.21045	2551
247.2317	2569
247.25294	2575
247.2742	2571
247.29546	2568
247.3167	2566
247.33795	2566
247.35919	2579
247.38045	2599
247.4017	2566
247.42294	2557
247.4442	2592
247.46544	2599
247.48669	2579
247.50793	2558
247.52919	2581
247.55043	2595
247.57169	2602
247.59293	2574
247.61418	2577
247.63542	2573
247.65666	2585
247.67792	2552
247.69916	2563
247.72041	2535
247.74165	2545
247.76289	2553
247.78415	2532
247.80539	2475
247.82663	2491
247.84787	2503
247.86913	2477
247.89037	2482
247.91161	2481
247.93285	2479
247.9541	2472
247.97534	2462
247.99658	2434
248.01782	2484
248.03906	2491
248.06032	2454
248.08156	2459
248.1028	2435
248.12404	2461
248.14528	2458
248.16652	2434
248.18776	2423
248.209	2417
248.23024	2414
248.25148	2381
248.27272	2416
248.29396	2397
248.3152	2377
248.33644	2404
248.35768	2409
248.37892	2384
248.40016	2365
248.4214	2359
248.44264	2369
248.46388	2449
248.48512	2335
248.50636	2372
248.52759	2376
248.54883	2365
248.57007	2326
248.59131	2311
248.61255	2298
248.63379	2319
248.65501	2309
248.67625	2325
248.69749	2317
248.71873	2335
248.73996	2294
248.7612	2330
248.78244	2311
248.80367	2332
248.82491	2308
248.84615	2295
248.86737	2281
248.88861	2293
248.90985	2250
248.93108	2276
248.95232	2291
248.97354	2279
248.99478	2290
249.01601	2295
249.03725	2282
249.05847	2289
249.07971	2264
249.10094	2305
249.12218	2272
249.1434	2258
249.16464	2242
249.18587	2221
249.20711	2269
249.22833	2286
249.24956	2252
249.2708	2257
249.29202	2236
249.31326	2261
249.33449	2237
249.35571	2225
249.37695	2229
249.39818	2237
249.4194	2250
249.44063	2245
249.46187	2220
249.48309	2237
249.50432	2242
249.52554	2236
249.54678	2227
249.56801	2207
249.58923	2212
249.61046	2214
249.63168	2224
249.65291	2177
249.67413	2194
249.69537	2188
249.7166	2215
249.73782	2196
249.75905	2200
249.78027	2216
249.8015	2204
249.82272	2204
249.84395	2178
249.86517	2156
249.8864	2150
249.90762	2138
249.92885	2122
249.95007	2104
249.9713	2143
249.99252	2148
250.01375	2147
250.03496	2128
250.05618	2122
250.07741	2105
250.09863	2124
250.11986	2120
250.14108	2122
250.16231	2107
250.18352	2105
250.20474	2107
250.22597	2122
250.24719	2090
250.2684	2112
250.28963	2133
250.31085	2136
250.33206	2131
250.35329	2107
250.37451	2083
250.39572	2089
250.41695	2082
250.43817	2102
250.45938	2074
250.48061	2116
250.50183	2117
250.52304	2103
250.54427	2118
250.56548	2088
250.5867	2111
250.60791	2138
250.62914	2119
250.65034	2120
250.67157	2136
250.69278	2152
250.714	2146
250.73521	2093
250.75644	2110
250.77765	2104
250.79886	2143
250.82008	2111
250.84129	2091
250.8625	2104
250.88373	2102
250.90494	2103
250.92615	2080
250.94737	2074
250.96858	2072
250.98979	2098
251.01102	2100
251.03223	2073
251.05344	2079
251.07465	2078
251.09586	2074
251.11708	2084
251.13829	2049
251.1595	2081
251.18071	2102
251.20192	2093
251.22313	2067
251.24434	2060
251.26556	2024
251.28677	2034
251.30798	2120
251.32919	2126
251.3504	2100
251.37161	2077
251.39282	2078
251.41403	2072
251.43524	2086
251.45645	2050
251.47766	2025
251.49887	2033
251.52008	2002
251.54128	2033
251.56248	2036
251.58369	2022
251.6049	2023
251.62611	1994
251.64732	2000
251.66853	2033
251.68973	2042
251.71094	2045
251.73215	2020
251.75336	2001
251.77457	2026
251.79576	2040
251.81697	2028
251.83818	2010
251.85938	2021
251.88058	2059
251.90179	2043
251.92299	2026
251.9442	2035
251.96541	2029
251.9866	2085
252.00781	2043
252.02901	2043
252.05022	2002
252.07143	2032
252.09262	2042
252.11383	2017
252.13503	2020
252.15623	2013
252.17743	2011
252.19864	1974
252.21983	2016
252.24104	2016
252.26224	2017
252.28343	2028
252.30464	2024
252.32584	2003
252.34705	2021
252.36824	2007
252.38943	2031
252.41064	2036
252.43184	2034
252.45303	2019
252.47424	2006
252.49544	2014
252.51663	2054
252.53783	1990
252.55904	1986
252.58023	1983
252.60143	2041
252.62262	2010
252.64381	1999
252.66502	1986
252.68622	1975
252.70741	1985
252.72861	1978
252.7498	1968
252.771	1978
252.79219	2009
252.81339	1984
252.83458	1997
252.85577	1963
252.87698	1965
252.89818	1978
252.91937	1977
252.94057	1968
252.96175	1951
252.98294	1978
253.00414	1976
253.02533	1979
253.04652	1970
253.06772	1951
253.08891	1971
253.11011	1997
253.1313	1985
253.1525	2008
253.17368	1975
253.19487	1979
253.21606	1970
253.23726	1944
253.25845	1955
253.27963	1970
253.30083	1977
253.32202	1992
253.34322	1984
253.3644	1976
253.38559	1974
253.40678	2002
253.42796	1967
253.44916	1969
253.47035	1959
253.49153	1995
253.51273	1969
253.53391	1969
253.5551	1947
253.57628	1932
253.59747	1945
253.61867	1949
253.63985	1954
253.66104	1947
253.68222	1935
253.7034	1950
253.72459	1960
253.74577	1982
253.76697	1949
253.78815	1972
253.80934	1987
253.83052	1980
253.8517	1969
253.87289	1956
253.89407	1942
253.91525	1941
253.93645	1952
253.95763	1958
253.97881	1931
254	1945
254.02118	1982
254.04236	1956
254.06354	1992
254.08473	1946
254.10591	1978
254.12709	1983
254.14827	1966
254.16945	1972
254.19063	1942
254.21182	1968
254.233	1970
254.25418	1978
254.27536	1948
254.29654	1980
254.31772	1974
254.3389	1961
254.36008	1925
254.38126	1926
254.40244	1935
254.42361	1956
254.44479	1970
254.46597	1951
254.48715	1966
254.50833	1925
254.52951	1980
254.55069	1954
254.57187	1962
254.59303	1946
254.61421	1959
254.63539	1993
254.65657	1983
254.67775	1952
254.69893	1952
254.72009	1925
254.74127	1977
254.76245	1963
254.78363	1966
254.80479	1943
254.82597	1951
254.84715	1982
254.86833	1968
254.8895	1950
254.91068	1960
254.93185	1962
254.95302	1969
254.9742	1991
254.99536	1968
255.01654	1946
255.03772	1961
255.05888	1959
255.08006	1957
255.10123	1945
255.12241	1935
255.14357	1946
255.16475	1950
255.18591	1951
255.20709	1955
255.22826	1935
255.24942	1977
255.2706	1968
255.29176	1961
255.31294	1926
255.33411	1939
255.35527	1943
255.37645	1957
255.39761	1955
255.41878	1918
255.43996	1938
255.46112	1950
255.48228	1969
255.50345	1960
255.52463	1930
255.54579	1917
255.56696	1943
255.58812	1924
255.60928	1880
255.63046	1873
255.65163	1870
255.67279	1895
255.69395	1876
255.71512	1878
255.73628	1877
255.75745	1903
255.77861	1904
255.79977	1912
255.82094	1915
255.8421	1874
255.86327	1874
255.88443	1892
255.90559	1904
255.92676	1908
255.94792	1880
255.96909	1906
255.99025	1923
256.01141	1919
256.03256	1909
256.05374	1918
256.07489	1912
256.09607	1937
256.11722	1882
256.1384	1896
256.15955	1864
256.18069	1894
256.20187	1911
256.22302	1914
256.2442	1909
256.26535	1917
256.2865	1922
256.30768	1913
256.32883	1892
256.34998	1890
256.37115	1924
256.3923	1949
256.41345	1960
256.43463	1961
256.45578	1941
256.47693	1955
256.49808	1928
256.51926	1935
256.54041	1913
256.56155	1904
256.5827	1929
256.60388	1951
256.62503	1937
256.64618	1932
256.66733	1931
256.68851	1920
256.70966	1911
256.7308	1943
256.75195	1920
256.7731	1926
256.79428	1912
256.81543	1912
256.83658	1937
256.85773	1911
256.87888	1919
256.90002	1897
256.9212	1954
256.94235	1948
256.9635	1939
256.98465	1917
257.0058	1911
257.02695	1928
257.0481	1935
257.06924	1918
257.09039	1933
257.11154	1943
257.13272	1944
257.15387	1943
257.17502	1942
257.19617	1920
257.21732	1912
257.23846	1928
257.25961	1929
257.28076	1936
257.30191	1894
257.32306	1907
257.34421	1897
257.36536	1919
257.38651	1915
257.40765	1922
257.4288	1921
257.44995	1937
257.4711	1934
257.49222	1912
257.51337	1927
257.53452	1904
257.55566	1935
257.57681	1922
257.59796	1970
257.61911	1930
257.64026	1935
257.66141	1940
257.68256	1975
257.70367	1945
257.72482	1927
257.74597	1937
257.76712	1964
257.78827	1980
257.80942	1939
257.83057	1924
257.85168	1924
257.87283	1943
257.89398	1981
257.91513	1923
257.93625	1900
257.9574	1931
257.97855	1920
257.99969	1944
258.02084	1937
258.04196	1921
258.06311	1909
258.08426	1960
258.10538	1961
258.12653	1945
258.14767	1912
258.16882	1958
258.18994	1963
258.21109	1949
258.23224	1959
258.25336	1924
258.27451	1954
258.29565	1933
258.31677	1946
258.33792	1925
258.35907	1923
258.38019	1907
258.40134	1940
258.42245	1965
258.4436	1936
258.46475	1914
258.48587	1908
258.50702	1942
258.52814	1955
258.54929	1977
258.57043	1933
258.59155	1919
258.6127	1933
258.63382	1931
258.65497	1917
258.67609	1914
258.69724	1936
258.71835	1944
258.7395	1954
258.76062	1951
258.78177	1935
258.80289	1913
258.82404	1944
258.84515	1933
258.8663	2037
258.88742	1956
258.90854	1922
258.92969	1986
258.95081	1948
258.97195	1961
258.99307	1943
259.01422	1953
259.03534	1988
259.05646	1994
259.07761	1999
259.09872	1968
259.11984	1979
259.14099	2006
259.16211	2003
259.18323	1998
259.20438	1981
259.22549	1952
259.24661	1976
259.26776	1997
259.28888	1992
259.31	1989
259.33115	1958
259.35226	1960
259.37338	1974
259.3945	2012
259.41565	2026
259.43677	1989
259.45789	2002
259.479	1979
259.50015	1992
259.52127	2002
259.54239	1978
259.56351	1996
259.58466	2033
259.60577	2003
259.62689	2003
259.64801	1977
259.66913	2003
259.69025	2021
259.7114	2015
259.73251	1982
259.75363	1988
259.77475	1989
259.79587	2016
259.81699	2033
259.8381	2050
259.85922	2013
259.88037	1991
259.90149	2006
259.92261	2001
259.94373	2009
259.96484	1980
259.98596	1974
260.00708	2017
260.0282	2017
260.04932	2028
260.07043	1995
260.09155	1996
260.11267	2004
260.13379	2017
260.15491	2033
260.17603	2011
260.19714	1999
260.21826	2041
260.23938	2053
260.2605	2034
260.28162	2037
260.30273	2045
260.32385	2046
260.34497	2057
260.36609	2084
260.38721	2066
260.40829	2039
260.42941	2041
260.45053	2043
260.47165	2039
260.49277	2029
260.51389	2030
260.535	2054
260.55612	2064
260.57721	2090
260.59833	2045
260.61945	2043
260.64056	2045
260.66168	2069
260.68277	2080
260.70389	2086
260.72501	2081
260.74612	2057
260.76724	2088
260.78833	2102
260.80945	2079
260.83057	2065
260.85168	2047
260.87277	2066
260.89389	2075
260.91501	2075
260.93613	2057
260.95721	2039
260.97833	2043
260.99945	2108
261.02054	2082
261.04166	2051
261.06277	2081
261.08386	2048
261.10498	2059
261.1261	2075
261.14719	2028
261.1683	2028
261.18939	2050
261.21051	2060
261.23163	2084
261.25272	2057
261.27383	2046
261.29492	2037
261.31604	2036
261.33716	2053
261.35825	2029
261.37936	2028
261.40045	2002
261.42157	2011
261.44266	2032
261.46378	2042
261.48486	2026
261.50598	1988
261.52707	2017
261.54819	2022
261.56927	2008
261.59039	2006
261.61148	2041
261.6326	2028
261.65369	2073
261.6748	2056
261.69589	2045
261.71701	2026
261.7381	2034
261.75919	2053
261.7803	2068
261.80139	2063
261.82251	2040
261.8436	2025
261.86469	2057
261.8858	2038
261.90689	2022
261.92798	2005
261.9491	2036
261.97018	2059
261.99127	2056
262.01239	2145
262.03348	2031
262.05457	2008
262.07568	2049
262.09677	2080
262.11786	2085
262.13895	2062
262.16006	2065
262.18115	2070
262.20224	2099
262.22336	2086
262.24445	2088
262.26553	2052
262.28662	2062
262.30771	2080
262.32883	2074
262.34991	2060
262.371	2044
262.39209	2063
262.41318	2070
262.4343	2081
262.45538	2079
262.47647	2055
262.49756	2035
262.51865	2040
262.53973	2061
262.56082	2059
262.58191	2050
262.60303	2048
262.62411	2051
262.6452	2109
262.66629	2120
262.68738	2069
262.70847	2072
262.72955	2055
262.75064	2075
262.77173	2103
262.79282	2101
262.8139	2066
262.83499	2081
262.85608	2084
262.87717	2114
262.89825	2088
262.91934	2074
262.94043	2063
262.96152	2100
262.9826	2077
263.00369	2092
263.02478	2056
263.04587	2056
263.06696	2079
263.08804	2077
263.10913	2084
263.13022	2076
263.15131	2053
263.17236	2101
263.19345	2091
263.21454	2116
263.23563	2086
263.25671	2061
263.2778	2070
263.29889	2079
263.31998	2099
263.34103	2121
263.36212	2095
263.38321	2093
263.4043	2179
263.42538	2150
263.44644	2124
263.46753	2129
263.48862	2102
263.5097	2090
263.53076	2121
263.55185	2143
263.57294	2098
263.59402	2110
263.61508	2108
263.63617	2100
263.65726	2110
263.67834	2091
263.6994	2078
263.72049	2063
263.74158	2092
263.76263	2127
263.78372	2118
263.80481	2101
263.82587	2125
263.84695	2117
263.86804	2127
263.8891	2136
263.91019	2136
263.93124	2101
263.95233	2112
263.97342	2139
263.99448	2143
264.01556	2130
264.03662	2162
264.05771	2097
264.0788	2127
264.09985	2151
264.12094	2137
264.142	2140
264.16309	2135
264.18414	2131
264.20523	2154
264.22629	2120
264.24738	2094
264.26843	2113
264.28952	2105
264.31058	2132
264.33167	2128
264.35272	2148
264.37378	2088
264.39487	2085
264.41592	2123
264.43701	2117
264.45807	2104
264.47916	2122
264.50021	2109
264.52127	2104
264.54236	2136
264.56342	2109
264.5845	2116
264.60556	2125
264.62662	2140
264.64771	2148
264.66876	2170
264.68982	2139
264.71091	2112
264.73196	2120
264.75302	2150
264.77408	2158
264.79517	2157
264.81622	2177
264.83728	2132
264.85837	2196
264.87943	2171
264.90048	2195
264.92154	2157
264.94263	2151
264.96368	2144
264.98474	2200
265.0058	2193
265.02686	2181
265.04794	2176
265.069	2136
265.09006	2160
265.11111	2176
265.13217	2192
265.15323	2141
265.17432	2147
265.19537	2173
265.21643	2184
265.23749	2177
265.25854	2161
265.2796	2164
265.30066	2187
265.32172	2171
265.34277	2198
265.36386	2203
265.38492	2169
265.40598	2142
265.42703	2170
265.44809	2182
265.46915	2182
265.4902	2141
265.51126	2153
265.53232	2169
265.55338	2205
265.57443	2153
265.59549	2152
265.61655	2146
265.6376	2172
265.65866	2144
265.67972	2145
265.70078	2163
265.72183	2129
265.74289	2131
265.76392	2139
265.78497	2159
265.80603	2151
265.82709	2146
265.84814	2139
265.8692	2127
265.89026	2151
265.91132	2162
265.93237	2201
265.9534	2178
265.97446	2158
265.99551	2180
266.01657	2201
266.03763	2201
266.05869	2205
266.07971	2166
266.10077	2204
266.12183	2198
266.14288	2211
266.16391	2181
266.18497	2166
266.20602	2168
266.22708	2182
266.24811	2208
266.26917	2215
266.29022	2209
266.31128	2209
266.33231	2222
266.35336	2263
266.37442	2232
266.39545	2236
266.4165	2198
266.43756	2254
266.45859	2241
266.47964	2257
266.5007	2226
266.52173	2215
266.54279	2213
266.56384	2227
266.58487	2252
266.60593	2266
266.62695	2239
266.64801	2210
266.66907	2218
266.69009	2275
266.71115	2272
266.73218	2269
266.75323	2245
266.77426	2236
266.79532	2248
266.81635	2297
266.8374	2241
266.85843	2200
266.87949	2224
266.90051	2242
266.92157	2259
266.9426	2299
266.96365	2279
266.98468	2282
267.00574	2244
267.02676	2256
267.04782	2275
267.06885	2269
267.08987	2259
267.11093	2256
267.13196	2245
267.15302	2214
267.17404	2262
267.19507	2234
267.21613	2218
267.23715	2251
267.25818	2258
267.27924	2320
267.30026	2246
267.32129	2227
267.34235	2238
267.36337	2253
267.3844	2295
267.40546	2303
267.42648	2264
267.44751	2263
267.46857	2279
267.48959	2300
267.51062	2349
267.53165	2334
267.5527	2289
267.57373	2266
267.59476	2286
267.61578	2302
267.63681	2298
267.65787	2271
267.67889	2247
267.69992	2300
267.72095	2329
267.74197	2305
267.763	2300
267.78406	2278
267.80508	2294
267.82611	2291
267.84714	2333
267.86816	2353
267.88919	2323
267.91022	2299
267.93124	2332
267.9523	2336
267.97333	2368
267.99435	2336
268.01538	2344
268.03641	2343
268.05743	2346
268.07846	2378
