Date and Time:                Thu Oct 27 15:37:53.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	307
261.59204	304
261.61328	308
261.63452	301
261.65576	307
261.677	308
261.69827	305
261.71951	306
261.74075	310
261.76199	306
261.78323	306
261.80447	305
261.82571	308
261.84695	306
261.86819	303
261.88943	309
261.91068	300
261.93192	299
261.95316	312
261.9744	303
261.99564	310
262.01688	302
262.03812	302
262.05936	300
262.0806	308
262.10184	307
262.12308	305
262.14432	309
262.16556	307
262.1868	306
262.20801	308
262.22925	300
262.25049	301
262.27173	310
262.29297	303
262.31421	300
262.33545	308
262.35669	307
262.37793	308
262.39917	302
262.42038	304
262.44162	303
262.46286	301
262.4841	303
262.50534	306
262.52658	306
262.54782	306
262.56903	310
262.59027	304
262.61151	303
262.63275	296
262.65399	301
262.6752	311
262.69644	307
262.71768	306
262.73892	309
262.76016	304
262.78137	306
262.80261	305
262.82385	303
262.84509	310
262.8663	300
262.88754	311
262.90878	299
262.93002	312
262.95123	304
262.97247	308
262.99371	304
263.01492	307
263.03616	305
263.0574	307
263.07861	308
263.09985	305
263.12109	309
263.1423	302
263.16354	302
263.18478	299
263.20599	305
263.22723	304
263.24847	307
263.26968	304
263.29092	305
263.31216	296
263.33337	311
263.35461	310
263.37582	304
263.39706	308
263.4183	306
263.43951	303
263.46075	306
263.48196	307
263.5032	311
263.52441	306
263.54565	300
263.56686	303
263.5881	303
263.60934	304
263.63055	303
263.65179	312
263.673	299
263.69424	310
263.71545	305
263.73669	299
263.7579	307
263.77914	301
263.80035	305
263.82159	300
263.8428	305
263.86401	310
263.88525	308
263.90646	301
263.9277	304
263.94891	310
263.97015	298
263.99136	307
264.0126	306
264.03381	304
264.05502	302
264.07626	303
264.09747	308
264.11868	308
264.13992	311
264.16113	298
264.18237	307
264.20358	304
264.22479	311
264.24603	308
264.26724	304
264.28845	311
264.30969	300
264.3309	303
264.35211	305
264.37335	306
