Date and Time:                Thu Oct 27 15:31:51.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	306
261.59204	309
261.61328	305
261.63452	304
261.65576	300
261.677	307
261.69827	303
261.71951	307
261.74075	305
261.76199	312
261.78323	303
261.80447	301
261.82571	307
261.84695	309
261.86819	306
261.88943	302
261.91068	302
261.93192	304
261.95316	307
261.9744	301
261.99564	300
262.01688	304
262.03812	308
262.05936	309
262.0806	307
262.10184	304
262.12308	306
262.14432	309
262.16556	306
262.1868	301
262.20801	308
262.22925	301
262.25049	299
262.27173	301
262.29297	309
262.31421	307
262.33545	304
262.35669	309
262.37793	312
262.39917	308
262.42038	308
262.44162	307
262.46286	304
262.4841	303
262.50534	306
262.52658	303
262.54782	302
262.56903	311
262.59027	309
262.61151	307
262.63275	303
262.65399	306
262.6752	309
262.69644	301
262.71768	310
262.73892	305
262.76016	306
262.78137	308
262.80261	306
262.82385	304
262.84509	307
262.8663	305
262.88754	310
262.90878	307
262.93002	306
262.95123	311
262.97247	304
262.99371	312
263.01492	300
263.03616	305
263.0574	306
263.07861	302
263.09985	305
263.12109	307
263.1423	301
263.16354	304
263.18478	307
263.20599	307
263.22723	300
263.24847	304
263.26968	307
263.29092	304
263.31216	303
263.33337	301
263.35461	301
263.37582	305
263.39706	305
263.4183	300
263.43951	305
263.46075	305
263.48196	306
263.5032	301
263.52441	308
263.54565	309
263.56686	304
263.5881	305
263.60934	301
263.63055	302
263.65179	308
263.673	308
263.69424	304
263.71545	305
263.73669	306
263.7579	302
263.77914	301
263.80035	313
263.82159	304
263.8428	303
263.86401	312
263.88525	306
263.90646	303
263.9277	301
263.94891	308
263.97015	298
263.99136	306
264.0126	310
264.03381	304
264.05502	308
264.07626	309
264.09747	303
264.11868	303
264.13992	305
264.16113	308
264.18237	303
264.20358	306
264.22479	307
264.24603	308
264.26724	305
264.28845	306
264.30969	301
264.3309	305
264.35211	302
264.37335	312
