Date and Time:                Thu Oct 27 15:27:05.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	304
261.59204	307
261.61328	300
261.63452	304
261.65576	304
261.677	307
261.69827	312
261.71951	312
261.74075	295
261.76199	308
261.78323	311
261.80447	305
261.82571	310
261.84695	305
261.86819	305
261.88943	310
261.91068	307
261.93192	304
261.95316	308
261.9744	306
261.99564	306
262.01688	305
262.03812	307
262.05936	304
262.0806	307
262.10184	307
262.12308	309
262.14432	301
262.16556	307
262.1868	304
262.20801	301
262.22925	301
262.25049	308
262.27173	306
262.29297	308
262.31421	304
262.33545	311
262.35669	308
262.37793	310
262.39917	309
262.42038	307
262.44162	302
262.46286	304
262.4841	303
262.50534	308
262.52658	304
262.54782	307
262.56903	305
262.59027	300
262.61151	306
262.63275	304
262.65399	306
262.6752	308
262.69644	302
262.71768	307
262.73892	300
262.76016	301
262.78137	301
262.80261	304
262.82385	311
262.84509	305
262.8663	303
262.88754	298
262.90878	299
262.93002	300
262.95123	312
262.97247	303
262.99371	304
263.01492	305
263.03616	307
263.0574	310
263.07861	309
263.09985	312
263.12109	306
263.1423	303
263.16354	302
263.18478	301
263.20599	302
263.22723	300
263.24847	302
263.26968	312
263.29092	302
263.31216	302
263.33337	298
263.35461	307
263.37582	303
263.39706	313
263.4183	299
263.43951	305
263.46075	310
263.48196	307
263.5032	297
263.52441	310
263.54565	305
263.56686	313
263.5881	310
263.60934	306
263.63055	306
263.65179	303
263.673	300
263.69424	303
263.71545	311
263.73669	306
263.7579	308
263.77914	301
263.80035	304
263.82159	304
263.8428	302
263.86401	306
263.88525	312
263.90646	300
263.9277	306
263.94891	300
263.97015	302
263.99136	304
264.0126	302
264.03381	301
264.05502	309
264.07626	307
264.09747	300
264.11868	307
264.13992	304
264.16113	303
264.18237	307
264.20358	306
264.22479	306
264.24603	300
264.26724	305
264.28845	303
264.30969	302
264.3309	310
264.35211	300
264.37335	304
