Date and Time:                Thu Oct 27 15:25:59.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	300
261.59204	305
261.61328	300
261.63452	308
261.65576	305
261.677	306
261.69827	303
261.71951	309
261.74075	310
261.76199	303
261.78323	303
261.80447	307
261.82571	301
261.84695	303
261.86819	307
261.88943	313
261.91068	306
261.93192	303
261.95316	296
261.9744	306
261.99564	306
262.01688	308
262.03812	308
262.05936	295
262.0806	304
262.10184	312
262.12308	305
262.14432	306
262.16556	306
262.1868	307
262.20801	308
262.22925	302
262.25049	308
262.27173	303
262.29297	300
262.31421	300
262.33545	302
262.35669	300
262.37793	304
262.39917	309
262.42038	301
262.44162	303
262.46286	299
262.4841	303
262.50534	299
262.52658	303
262.54782	304
262.56903	300
262.59027	305
262.61151	305
262.63275	305
262.65399	304
262.6752	302
262.69644	305
262.71768	310
262.73892	304
262.76016	304
262.78137	293
262.80261	304
262.82385	308
262.84509	311
262.8663	308
262.88754	309
262.90878	309
262.93002	293
262.95123	304
262.97247	308
262.99371	297
263.01492	308
263.03616	305
263.0574	306
263.07861	303
263.09985	303
263.12109	308
263.1423	301
263.16354	303
263.18478	305
263.20599	304
263.22723	302
263.24847	306
263.26968	309
263.29092	298
263.31216	305
263.33337	311
263.35461	304
263.37582	304
263.39706	305
263.4183	306
263.43951	304
263.46075	302
263.48196	300
263.5032	306
263.52441	305
263.54565	305
263.56686	305
263.5881	303
263.60934	302
263.63055	305
263.65179	306
263.673	313
263.69424	303
263.71545	303
263.73669	302
263.7579	304
263.77914	304
263.80035	301
263.82159	306
263.8428	307
263.86401	300
263.88525	303
263.90646	301
263.9277	310
263.94891	305
263.97015	309
263.99136	303
264.0126	307
264.03381	297
264.05502	302
264.07626	303
264.09747	306
264.11868	305
264.13992	305
264.16113	307
264.18237	306
264.20358	300
264.22479	302
264.24603	308
264.26724	305
264.28845	309
264.30969	305
264.3309	305
264.35211	307
264.37335	297
