Date and Time:                Thu Oct 27 15:22:42.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	307
261.59204	304
261.61328	306
261.63452	308
261.65576	306
261.677	303
261.69827	310
261.71951	309
261.74075	309
261.76199	303
261.78323	312
261.80447	305
261.82571	305
261.84695	305
261.86819	305
261.88943	304
261.91068	303
261.93192	302
261.95316	309
261.9744	309
261.99564	298
262.01688	304
262.03812	307
262.05936	304
262.0806	302
262.10184	306
262.12308	302
262.14432	304
262.16556	304
262.1868	304
262.20801	307
262.22925	302
262.25049	304
262.27173	310
262.29297	312
262.31421	304
262.33545	309
262.35669	307
262.37793	306
262.39917	307
262.42038	309
262.44162	303
262.46286	306
262.4841	307
262.50534	305
262.52658	304
262.54782	313
262.56903	304
262.59027	305
262.61151	305
262.63275	305
262.65399	308
262.6752	307
262.69644	302
262.71768	298
262.73892	312
262.76016	304
262.78137	307
262.80261	310
262.82385	306
262.84509	302
262.8663	299
262.88754	303
262.90878	303
262.93002	300
262.95123	304
262.97247	310
262.99371	307
263.01492	299
263.03616	301
263.0574	303
263.07861	311
263.09985	310
263.12109	307
263.1423	305
263.16354	306
263.18478	309
263.20599	308
263.22723	304
263.24847	299
263.26968	306
263.29092	301
263.31216	301
263.33337	307
263.35461	301
263.37582	308
263.39706	302
263.4183	303
263.43951	305
263.46075	305
263.48196	306
263.5032	304
263.52441	311
263.54565	301
263.56686	300
263.5881	300
263.60934	305
263.63055	303
263.65179	305
263.673	310
263.69424	296
263.71545	302
263.73669	307
263.7579	307
263.77914	312
263.80035	306
263.82159	307
263.8428	309
263.86401	302
263.88525	305
263.90646	306
263.9277	305
263.94891	304
263.97015	299
263.99136	308
264.0126	310
264.03381	303
264.05502	303
264.07626	300
264.09747	301
264.11868	310
264.13992	306
264.16113	304
264.18237	299
264.20358	303
264.22479	311
264.24603	306
264.26724	308
264.28845	306
264.30969	303
264.3309	305
264.35211	306
264.37335	305
