Date and Time:                Thu Oct 27 15:30:23.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	304
261.59204	306
261.61328	304
261.63452	313
261.65576	310
261.677	306
261.69827	310
261.71951	308
261.74075	309
261.76199	305
261.78323	308
261.80447	310
261.82571	307
261.84695	304
261.86819	305
261.88943	304
261.91068	303
261.93192	306
261.95316	302
261.9744	307
261.99564	306
262.01688	307
262.03812	304
262.05936	307
262.0806	306
262.10184	306
262.12308	311
262.14432	305
262.16556	308
262.1868	305
262.20801	304
262.22925	305
262.25049	305
262.27173	307
262.29297	301
262.31421	312
262.33545	307
262.35669	298
262.37793	308
262.39917	311
262.42038	306
262.44162	306
262.46286	301
262.4841	308
262.50534	304
262.52658	314
262.54782	306
262.56903	313
262.59027	305
262.61151	303
262.63275	307
262.65399	300
262.6752	308
262.69644	311
262.71768	310
262.73892	310
262.76016	303
262.78137	305
262.80261	306
262.82385	305
262.84509	310
262.8663	301
262.88754	312
262.90878	305
262.93002	303
262.95123	309
262.97247	307
262.99371	311
263.01492	313
263.03616	305
263.0574	306
263.07861	313
263.09985	304
263.12109	307
263.1423	310
263.16354	293
263.18478	302
263.20599	309
263.22723	308
263.24847	304
263.26968	307
263.29092	307
263.31216	301
263.33337	301
263.35461	305
263.37582	309
263.39706	311
263.4183	305
263.43951	308
263.46075	304
263.48196	308
263.5032	301
263.52441	307
263.54565	310
263.56686	309
263.5881	303
263.60934	305
263.63055	307
263.65179	304
263.673	312
263.69424	301
263.71545	303
263.73669	311
263.7579	304
263.77914	306
263.80035	304
263.82159	306
263.8428	310
263.86401	306
263.88525	309
263.90646	307
263.9277	303
263.94891	303
263.97015	308
263.99136	302
264.0126	306
264.03381	307
264.05502	304
264.07626	307
264.09747	305
264.11868	303
264.13992	313
264.16113	300
264.18237	306
264.20358	311
264.22479	308
264.24603	303
264.26724	301
264.28845	309
264.30969	307
264.3309	307
264.35211	304
264.37335	303
