Date and Time:                Thu Oct 27 15:44:31.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	306
261.59204	307
261.61328	312
261.63452	302
261.65576	305
261.677	309
261.69827	308
261.71951	317
261.74075	302
261.76199	307
261.78323	310
261.80447	305
261.82571	305
261.84695	299
261.86819	304
261.88943	302
261.91068	302
261.93192	297
261.95316	312
261.9744	307
261.99564	301
262.01688	307
262.03812	304
262.05936	303
262.0806	310
262.10184	312
262.12308	299
262.14432	298
262.16556	302
262.1868	306
262.20801	309
262.22925	306
262.25049	313
262.27173	302
262.29297	310
262.31421	308
262.33545	318
262.35669	306
262.37793	304
262.39917	306
262.42038	309
262.44162	305
262.46286	307
262.4841	309
262.50534	303
262.52658	302
262.54782	302
262.56903	299
262.59027	306
262.61151	300
262.63275	303
262.65399	307
262.6752	308
262.69644	306
262.71768	314
262.73892	309
262.76016	308
262.78137	303
262.80261	304
262.82385	312
262.84509	305
262.8663	301
262.88754	309
262.90878	302
262.93002	306
262.95123	304
262.97247	310
262.99371	301
263.01492	305
263.03616	307
263.0574	312
263.07861	307
263.09985	305
263.12109	299
263.1423	295
263.16354	303
263.18478	308
263.20599	306
263.22723	304
263.24847	306
263.26968	315
263.29092	305
263.31216	309
263.33337	306
263.35461	310
263.37582	312
263.39706	303
263.4183	310
263.43951	305
263.46075	308
263.48196	310
263.5032	308
263.52441	307
263.54565	308
263.56686	307
263.5881	310
263.60934	306
263.63055	304
263.65179	301
263.673	305
263.69424	302
263.71545	305
263.73669	304
263.7579	303
263.77914	306
263.80035	305
263.82159	304
263.8428	297
263.86401	302
263.88525	302
263.90646	311
263.9277	304
263.94891	309
263.97015	305
263.99136	303
264.0126	300
264.03381	303
264.05502	308
264.07626	299
264.09747	308
264.11868	305
264.13992	302
264.16113	303
264.18237	297
264.20358	307
264.22479	309
264.24603	308
264.26724	305
264.28845	300
264.30969	307
264.3309	301
264.35211	303
264.37335	307
