Date and Time:                Thu Oct 27 15:38:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	307
261.59204	307
261.61328	304
261.63452	306
261.65576	307
261.677	304
261.69827	301
261.71951	302
261.74075	304
261.76199	306
261.78323	308
261.80447	308
261.82571	305
261.84695	296
261.86819	307
261.88943	303
261.91068	311
261.93192	303
261.95316	307
261.9744	299
261.99564	302
262.01688	308
262.03812	304
262.05936	308
262.0806	305
262.10184	308
262.12308	299
262.14432	309
262.16556	303
262.1868	303
262.20801	304
262.22925	302
262.25049	310
262.27173	309
262.29297	302
262.31421	305
262.33545	304
262.35669	311
262.37793	304
262.39917	303
262.42038	302
262.44162	298
262.46286	301
262.4841	309
262.50534	307
262.52658	301
262.54782	297
262.56903	302
262.59027	302
262.61151	300
262.63275	298
262.65399	305
262.6752	299
262.69644	306
262.71768	313
262.73892	305
262.76016	304
262.78137	304
262.80261	310
262.82385	303
262.84509	310
262.8663	308
262.88754	311
262.90878	307
262.93002	304
262.95123	308
262.97247	306
262.99371	302
263.01492	309
263.03616	303
263.0574	312
263.07861	305
263.09985	306
263.12109	304
263.1423	302
263.16354	302
263.18478	307
263.20599	303
263.22723	309
263.24847	301
263.26968	304
263.29092	305
263.31216	307
263.33337	306
263.35461	304
263.37582	305
263.39706	307
263.4183	300
263.43951	300
263.46075	305
263.48196	305
263.5032	300
263.52441	302
263.54565	305
263.56686	304
263.5881	311
263.60934	301
263.63055	300
263.65179	305
263.673	309
263.69424	301
263.71545	302
263.73669	305
263.7579	303
263.77914	307
263.80035	305
263.82159	306
263.8428	304
263.86401	305
263.88525	300
263.90646	301
263.9277	312
263.94891	302
263.97015	303
263.99136	302
264.0126	304
264.03381	310
264.05502	303
264.07626	305
264.09747	306
264.11868	306
264.13992	303
264.16113	304
264.18237	303
264.20358	304
264.22479	307
264.24603	310
264.26724	307
264.28845	304
264.30969	305
264.3309	306
264.35211	306
264.37335	304
