Date and Time:                Thu Oct 27 15:46:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	311
261.59204	303
261.61328	308
261.63452	300
261.65576	306
261.677	309
261.69827	307
261.71951	306
261.74075	309
261.76199	306
261.78323	305
261.80447	302
261.82571	302
261.84695	307
261.86819	307
261.88943	310
261.91068	305
261.93192	309
261.95316	301
261.9744	299
261.99564	305
262.01688	304
262.03812	305
262.05936	308
262.0806	315
262.10184	298
262.12308	305
262.14432	307
262.16556	305
262.1868	300
262.20801	305
262.22925	305
262.25049	307
262.27173	305
262.29297	305
262.31421	306
262.33545	306
262.35669	309
262.37793	309
262.39917	301
262.42038	302
262.44162	311
262.46286	305
262.4841	300
262.50534	300
262.52658	308
262.54782	302
262.56903	308
262.59027	300
262.61151	301
262.63275	301
262.65399	304
262.6752	299
262.69644	308
262.71768	311
262.73892	305
262.76016	300
262.78137	306
262.80261	305
262.82385	305
262.84509	306
262.8663	309
262.88754	300
262.90878	302
262.93002	305
262.95123	307
262.97247	303
262.99371	309
263.01492	301
263.03616	303
263.0574	303
263.07861	302
263.09985	310
263.12109	303
263.1423	301
263.16354	307
263.18478	303
263.20599	301
263.22723	312
263.24847	300
263.26968	303
263.29092	298
263.31216	301
263.33337	305
263.35461	309
263.37582	301
263.39706	299
263.4183	308
263.43951	302
263.46075	312
263.48196	302
263.5032	306
263.52441	304
263.54565	306
263.56686	310
263.5881	309
263.60934	302
263.63055	299
263.65179	308
263.673	301
263.69424	304
263.71545	307
263.73669	304
263.7579	300
263.77914	304
263.80035	307
263.82159	310
263.8428	300
263.86401	306
263.88525	302
263.90646	309
263.9277	304
263.94891	304
263.97015	305
263.99136	310
264.0126	306
264.03381	303
264.05502	306
264.07626	311
264.09747	304
264.11868	302
264.13992	309
264.16113	307
264.18237	305
264.20358	307
264.22479	300
264.24603	304
264.26724	306
264.28845	309
264.30969	301
264.3309	307
264.35211	306
264.37335	307
