Date and Time:                Thu Oct 27 15:25:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	304
261.59204	307
261.61328	304
261.63452	307
261.65576	310
261.677	306
261.69827	307
261.71951	300
261.74075	309
261.76199	307
261.78323	310
261.80447	306
261.82571	305
261.84695	309
261.86819	302
261.88943	304
261.91068	307
261.93192	304
261.95316	310
261.9744	311
261.99564	305
262.01688	304
262.03812	304
262.05936	307
262.0806	310
262.10184	308
262.12308	304
262.14432	309
262.16556	304
262.1868	309
262.20801	299
262.22925	302
262.25049	308
262.27173	305
262.29297	304
262.31421	307
262.33545	314
262.35669	304
262.37793	303
262.39917	308
262.42038	302
262.44162	304
262.46286	306
262.4841	312
262.50534	302
262.52658	312
262.54782	304
262.56903	308
262.59027	301
262.61151	307
262.63275	304
262.65399	306
262.6752	301
262.69644	305
262.71768	304
262.73892	302
262.76016	302
262.78137	312
262.80261	300
262.82385	306
262.84509	305
262.8663	303
262.88754	309
262.90878	312
262.93002	306
262.95123	304
262.97247	303
262.99371	310
263.01492	309
263.03616	310
263.0574	302
263.07861	303
263.09985	314
263.12109	306
263.1423	308
263.16354	302
263.18478	307
263.20599	306
263.22723	304
263.24847	304
263.26968	309
263.29092	307
263.31216	306
263.33337	310
263.35461	308
263.37582	308
263.39706	303
263.4183	298
263.43951	304
263.46075	308
263.48196	298
263.5032	303
263.52441	301
263.54565	311
263.56686	301
263.5881	302
263.60934	303
263.63055	307
263.65179	306
263.673	301
263.69424	305
263.71545	309
263.73669	301
263.7579	304
263.77914	295
263.80035	309
263.82159	305
263.8428	307
263.86401	303
263.88525	307
263.90646	304
263.9277	307
263.94891	308
263.97015	302
263.99136	303
264.0126	300
264.03381	307
264.05502	305
264.07626	305
264.09747	303
264.11868	305
264.13992	308
264.16113	303
264.18237	306
264.20358	303
264.22479	304
264.24603	309
264.26724	300
264.28845	312
264.30969	299
264.3309	305
264.35211	305
264.37335	305
