Date and Time:                Thu Oct 27 15:40:52.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	301
261.59204	300
261.61328	307
261.63452	308
261.65576	304
261.677	310
261.69827	306
261.71951	308
261.74075	310
261.76199	301
261.78323	308
261.80447	309
261.82571	305
261.84695	308
261.86819	309
261.88943	310
261.91068	304
261.93192	306
261.95316	301
261.9744	302
261.99564	309
262.01688	304
262.03812	300
262.05936	310
262.0806	308
262.10184	305
262.12308	306
262.14432	307
262.16556	304
262.1868	308
262.20801	303
262.22925	309
262.25049	299
262.27173	310
262.29297	303
262.31421	307
262.33545	312
262.35669	305
262.37793	306
262.39917	310
262.42038	301
262.44162	310
262.46286	305
262.4841	308
262.50534	308
262.52658	305
262.54782	307
262.56903	305
262.59027	310
262.61151	307
262.63275	303
262.65399	306
262.6752	318
262.69644	302
262.71768	305
262.73892	305
262.76016	309
262.78137	304
262.80261	307
262.82385	300
262.84509	304
262.8663	309
262.88754	297
262.90878	306
262.93002	309
262.95123	307
262.97247	303
262.99371	307
263.01492	310
263.03616	305
263.0574	305
263.07861	308
263.09985	306
263.12109	308
263.1423	306
263.16354	306
263.18478	303
263.20599	301
263.22723	299
263.24847	308
263.26968	303
263.29092	307
263.31216	304
263.33337	301
263.35461	303
263.37582	307
263.39706	299
263.4183	305
263.43951	307
263.46075	305
263.48196	309
263.5032	308
263.52441	302
263.54565	298
263.56686	302
263.5881	307
263.60934	307
263.63055	305
263.65179	303
263.673	299
263.69424	301
263.71545	305
263.73669	308
263.7579	313
263.77914	296
263.80035	308
263.82159	306
263.8428	309
263.86401	307
263.88525	301
263.90646	298
263.9277	303
263.94891	305
263.97015	303
263.99136	307
264.0126	299
264.03381	304
264.05502	308
264.07626	310
264.09747	308
264.11868	301
264.13992	301
264.16113	308
264.18237	305
264.20358	303
264.22479	303
264.24603	312
264.26724	310
264.28845	301
264.30969	305
264.3309	304
264.35211	296
264.37335	306
