Date and Time:                Thu Oct 27 15:20:02.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	5724
261.59204	5490
261.61328	5433
261.63452	5424
261.65576	5441
261.677	5513
261.69827	5508
261.71951	5511
261.74075	5453
261.76199	5466
261.78323	5440
261.80447	5381
261.82571	5391
261.84695	5424
261.86819	5421
261.88943	5438
261.91068	5463
261.93192	5476
261.95316	5485
261.9744	5469
261.99564	5443
262.01688	5472
262.03812	5483
262.05936	5484
262.0806	5497
262.10184	5477
262.12308	5483
262.14432	5559
262.16556	5502
262.1868	5520
262.20801	5518
262.22925	5550
262.25049	5582
262.27173	5576
262.29297	5568
262.31421	5567
262.33545	5566
262.35669	5587
262.37793	5616
262.39917	5636
262.42038	5597
262.44162	5582
262.46286	5541
262.4841	5560
262.50534	5587
262.52658	5636
262.54782	5648
262.56903	5657
262.59027	5656
262.61151	5629
262.63275	5650
262.65399	5584
262.6752	5655
262.69644	5678
262.71768	5720
262.73892	5691
262.76016	5678
262.78137	5735
262.80261	5745
262.82385	5752
262.84509	5738
262.8663	5763
262.88754	5757
262.90878	5772
262.93002	5764
262.95123	5745
262.97247	5744
262.99371	5730
263.01492	5685
263.03616	5649
263.0574	5662
263.07861	5657
263.09985	5686
263.12109	5694
263.1423	5693
263.16354	5670
263.18478	5636
263.20599	5674
263.22723	5674
263.24847	5641
263.26968	5699
263.29092	5704
263.31216	5729
263.33337	5787
263.35461	5762
263.37582	5784
263.39706	5804
263.4183	5795
263.43951	5753
263.46075	5772
263.48196	5792
263.5032	5801
263.52441	5773
263.54565	5773
263.56686	5754
263.5881	5771
263.60934	5778
263.63055	5782
263.65179	5841
263.673	5857
263.69424	5880
263.71545	5803
263.73669	5829
263.7579	5854
263.77914	5892
263.80035	5910
263.82159	5945
263.8428	5984
263.86401	5960
263.88525	5939
263.90646	5920
263.9277	5898
263.94891	5919
263.97015	5964
263.99136	5988
264.0126	6019
