Date and Time:                Thu Oct 27 15:30:11.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	311
261.59204	299
261.61328	306
261.63452	307
261.65576	306
261.677	311
261.69827	304
261.71951	303
261.74075	307
261.76199	307
261.78323	295
261.80447	305
261.82571	307
261.84695	303
261.86819	305
261.88943	312
261.91068	307
261.93192	304
261.95316	306
261.9744	310
261.99564	299
262.01688	302
262.03812	305
262.05936	301
262.0806	309
262.10184	307
262.12308	306
262.14432	307
262.16556	308
262.1868	297
262.20801	307
262.22925	309
262.25049	306
262.27173	306
262.29297	310
262.31421	299
262.33545	307
262.35669	303
262.37793	307
262.39917	311
262.42038	309
262.44162	304
262.46286	303
262.4841	305
262.50534	304
262.52658	302
262.54782	297
262.56903	305
262.59027	302
262.61151	308
262.63275	302
262.65399	305
262.6752	306
262.69644	306
262.71768	308
262.73892	306
262.76016	304
262.78137	310
262.80261	304
262.82385	299
262.84509	301
262.8663	306
262.88754	310
262.90878	303
262.93002	306
262.95123	302
262.97247	302
262.99371	303
263.01492	309
263.03616	312
263.0574	304
263.07861	301
263.09985	304
263.12109	309
263.1423	308
263.16354	310
263.18478	308
263.20599	308
263.22723	303
263.24847	302
263.26968	306
263.29092	310
263.31216	307
263.33337	302
263.35461	307
263.37582	305
263.39706	313
263.4183	306
263.43951	303
263.46075	310
263.48196	302
263.5032	300
263.52441	303
263.54565	310
263.56686	306
263.5881	299
263.60934	303
263.63055	301
263.65179	298
263.673	307
263.69424	306
263.71545	297
263.73669	306
263.7579	311
263.77914	309
263.80035	302
263.82159	309
263.8428	306
263.86401	300
263.88525	303
263.90646	306
263.9277	301
263.94891	303
263.97015	307
263.99136	299
264.0126	311
264.03381	309
264.05502	308
264.07626	305
264.09747	303
264.11868	308
264.13992	302
264.16113	309
264.18237	300
264.20358	301
264.22479	306
264.24603	303
264.26724	303
264.28845	308
264.30969	308
264.3309	301
264.35211	311
264.37335	304
