Date and Time:                Thu Oct 27 15:43:27.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	306
261.59204	308
261.61328	300
261.63452	311
261.65576	306
261.677	308
261.69827	308
261.71951	299
261.74075	298
261.76199	309
261.78323	298
261.80447	305
261.82571	313
261.84695	305
261.86819	304
261.88943	302
261.91068	307
261.93192	303
261.95316	304
261.9744	305
261.99564	308
262.01688	304
262.03812	310
262.05936	306
262.0806	302
262.10184	302
262.12308	306
262.14432	309
262.16556	307
262.1868	309
262.20801	309
262.22925	308
262.25049	315
262.27173	309
262.29297	301
262.31421	303
262.33545	305
262.35669	310
262.37793	307
262.39917	305
262.42038	317
262.44162	308
262.46286	305
262.4841	309
262.50534	308
262.52658	313
262.54782	301
262.56903	306
262.59027	305
262.61151	307
262.63275	297
262.65399	299
262.6752	308
262.69644	303
262.71768	305
262.73892	299
262.76016	307
262.78137	302
262.80261	308
262.82385	308
262.84509	302
262.8663	309
262.88754	303
262.90878	305
262.93002	308
262.95123	306
262.97247	303
262.99371	301
263.01492	310
263.03616	303
263.0574	307
263.07861	308
263.09985	303
263.12109	299
263.1423	310
263.16354	305
263.18478	307
263.20599	308
263.22723	314
263.24847	306
263.26968	303
263.29092	304
263.31216	305
263.33337	297
263.35461	302
263.37582	309
263.39706	305
263.4183	302
263.43951	303
263.46075	305
263.48196	307
263.5032	305
263.52441	304
263.54565	301
263.56686	306
263.5881	303
263.60934	308
263.63055	307
263.65179	306
263.673	305
263.69424	302
263.71545	301
263.73669	307
263.7579	308
263.77914	301
263.80035	303
263.82159	306
263.8428	304
263.86401	304
263.88525	309
263.90646	298
263.9277	300
263.94891	302
263.97015	300
263.99136	308
264.0126	306
264.03381	301
264.05502	306
264.07626	308
264.09747	301
264.11868	306
264.13992	303
264.16113	305
264.18237	303
264.20358	305
264.22479	305
264.24603	306
264.26724	304
264.28845	302
264.30969	311
264.3309	307
264.35211	304
264.37335	311
