Date and Time:                Thu Oct 27 15:28:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	304
261.59204	302
261.61328	306
261.63452	308
261.65576	302
261.677	298
261.69827	306
261.71951	306
261.74075	301
261.76199	305
261.78323	312
261.80447	306
261.82571	308
261.84695	305
261.86819	304
261.88943	308
261.91068	309
261.93192	310
261.95316	302
261.9744	308
261.99564	306
262.01688	305
262.03812	305
262.05936	309
262.0806	309
262.10184	307
262.12308	305
262.14432	302
262.16556	298
262.1868	301
262.20801	303
262.22925	308
262.25049	309
262.27173	310
262.29297	304
262.31421	309
262.33545	307
262.35669	310
262.37793	303
262.39917	310
262.42038	309
262.44162	304
262.46286	310
262.4841	304
262.50534	305
262.52658	305
262.54782	309
262.56903	307
262.59027	302
262.61151	305
262.63275	305
262.65399	308
262.6752	306
262.69644	311
262.71768	305
262.73892	309
262.76016	307
262.78137	309
262.80261	302
262.82385	310
262.84509	313
262.8663	306
262.88754	300
262.90878	304
262.93002	306
262.95123	308
262.97247	302
262.99371	299
263.01492	301
263.03616	296
263.0574	307
263.07861	309
263.09985	310
263.12109	304
263.1423	307
263.16354	303
263.18478	307
263.20599	313
263.22723	299
263.24847	307
263.26968	307
263.29092	307
263.31216	305
263.33337	306
263.35461	308
263.37582	299
263.39706	303
263.4183	303
263.43951	304
263.46075	308
263.48196	309
263.5032	312
263.52441	303
263.54565	305
263.56686	304
263.5881	303
263.60934	307
263.63055	307
263.65179	313
263.673	307
263.69424	300
263.71545	308
263.73669	300
263.7579	304
263.77914	308
263.80035	300
263.82159	306
263.8428	308
263.86401	302
263.88525	306
263.90646	302
263.9277	309
263.94891	306
263.97015	302
263.99136	304
264.0126	304
264.03381	308
264.05502	304
264.07626	304
264.09747	302
264.11868	299
264.13992	303
264.16113	306
264.18237	307
264.20358	305
264.22479	308
264.24603	301
264.26724	306
264.28845	308
264.30969	300
264.3309	302
264.35211	300
264.37335	306
