Date and Time:                Thu Oct 27 15:27:15.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	307
261.59204	310
261.61328	306
261.63452	303
261.65576	307
261.677	308
261.69827	303
261.71951	306
261.74075	305
261.76199	312
261.78323	300
261.80447	308
261.82571	308
261.84695	300
261.86819	305
261.88943	305
261.91068	308
261.93192	308
261.95316	307
261.9744	307
261.99564	297
262.01688	306
262.03812	309
262.05936	312
262.0806	301
262.10184	310
262.12308	305
262.14432	304
262.16556	310
262.1868	300
262.20801	305
262.22925	305
262.25049	309
262.27173	303
262.29297	307
262.31421	306
262.33545	305
262.35669	305
262.37793	300
262.39917	309
262.42038	302
262.44162	314
262.46286	303
262.4841	305
262.50534	309
262.52658	301
262.54782	310
262.56903	309
262.59027	309
262.61151	304
262.63275	309
262.65399	302
262.6752	306
262.69644	298
262.71768	304
262.73892	301
262.76016	304
262.78137	305
262.80261	305
262.82385	304
262.84509	307
262.8663	309
262.88754	305
262.90878	306
262.93002	310
262.95123	307
262.97247	307
262.99371	299
263.01492	310
263.03616	311
263.0574	304
263.07861	305
263.09985	300
263.12109	309
263.1423	308
263.16354	311
263.18478	317
263.20599	308
263.22723	305
263.24847	305
263.26968	309
263.29092	306
263.31216	304
263.33337	311
263.35461	302
263.37582	311
263.39706	305
263.4183	307
263.43951	304
263.46075	303
263.48196	305
263.5032	300
263.52441	304
263.54565	305
263.56686	304
263.5881	301
263.60934	305
263.63055	307
263.65179	308
263.673	306
263.69424	304
263.71545	302
263.73669	299
263.7579	307
263.77914	310
263.80035	306
263.82159	309
263.8428	301
263.86401	307
263.88525	303
263.90646	302
263.9277	303
263.94891	306
263.97015	305
263.99136	307
264.0126	303
264.03381	309
264.05502	303
264.07626	309
264.09747	308
264.11868	301
264.13992	308
264.16113	308
264.18237	300
264.20358	308
264.22479	308
264.24603	308
264.26724	308
264.28845	300
264.30969	310
264.3309	306
264.35211	304
264.37335	305
