Date and Time:                Thu Oct 27 15:41:21.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	305
261.59204	304
261.61328	309
261.63452	304
261.65576	310
261.677	304
261.69827	306
261.71951	301
261.74075	307
261.76199	299
261.78323	306
261.80447	308
261.82571	309
261.84695	311
261.86819	299
261.88943	307
261.91068	309
261.93192	305
261.95316	307
261.9744	301
261.99564	305
262.01688	303
262.03812	306
262.05936	303
262.0806	301
262.10184	309
262.12308	305
262.14432	303
262.16556	299
262.1868	305
262.20801	307
262.22925	303
262.25049	312
262.27173	310
262.29297	304
262.31421	309
262.33545	305
262.35669	312
262.37793	307
262.39917	304
262.42038	308
262.44162	311
262.46286	306
262.4841	299
262.50534	306
262.52658	306
262.54782	304
262.56903	305
262.59027	309
262.61151	295
262.63275	313
262.65399	305
262.6752	303
262.69644	302
262.71768	303
262.73892	304
262.76016	307
262.78137	307
262.80261	305
262.82385	309
262.84509	307
262.8663	308
262.88754	313
262.90878	305
262.93002	306
262.95123	302
262.97247	301
262.99371	310
263.01492	315
263.03616	303
263.0574	311
263.07861	305
263.09985	308
263.12109	306
263.1423	310
263.16354	299
263.18478	307
263.20599	306
263.22723	313
263.24847	311
263.26968	306
263.29092	302
263.31216	305
263.33337	310
263.35461	308
263.37582	317
263.39706	302
263.4183	314
263.43951	311
263.46075	305
263.48196	310
263.5032	305
263.52441	305
263.54565	309
263.56686	303
263.5881	297
263.60934	305
263.63055	305
263.65179	305
263.673	302
263.69424	305
263.71545	309
263.73669	308
263.7579	297
263.77914	303
263.80035	309
263.82159	311
263.8428	305
263.86401	312
263.88525	307
263.90646	312
263.9277	305
263.94891	301
263.97015	308
263.99136	307
264.0126	305
264.03381	304
264.05502	301
264.07626	307
264.09747	306
264.11868	310
264.13992	300
264.16113	306
264.18237	310
264.20358	311
264.22479	308
264.24603	307
264.26724	301
264.28845	303
264.30969	310
264.3309	303
264.35211	306
264.37335	300
