Date and Time:                Thu Oct 27 15:42:55.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	309
261.59204	308
261.61328	306
261.63452	305
261.65576	310
261.677	308
261.69827	309
261.71951	300
261.74075	306
261.76199	304
261.78323	309
261.80447	309
261.82571	309
261.84695	305
261.86819	303
261.88943	314
261.91068	303
261.93192	309
261.95316	304
261.9744	306
261.99564	301
262.01688	304
262.03812	301
262.05936	304
262.0806	309
262.10184	304
262.12308	314
262.14432	307
262.16556	310
262.1868	305
262.20801	302
262.22925	303
262.25049	305
262.27173	309
262.29297	305
262.31421	302
262.33545	304
262.35669	308
262.37793	309
262.39917	306
262.42038	301
262.44162	310
262.46286	316
262.4841	306
262.50534	298
262.52658	309
262.54782	301
262.56903	308
262.59027	303
262.61151	303
262.63275	297
262.65399	304
262.6752	304
262.69644	302
262.71768	308
262.73892	310
262.76016	302
262.78137	304
262.80261	307
262.82385	306
262.84509	307
262.8663	306
262.88754	304
262.90878	308
262.93002	305
262.95123	296
262.97247	302
262.99371	302
263.01492	304
263.03616	301
263.0574	304
263.07861	308
263.09985	305
263.12109	308
263.1423	308
263.16354	300
263.18478	305
263.20599	306
263.22723	305
263.24847	302
263.26968	305
263.29092	311
263.31216	301
263.33337	303
263.35461	312
263.37582	305
263.39706	307
263.4183	303
263.43951	297
263.46075	302
263.48196	303
263.5032	304
263.52441	311
263.54565	309
263.56686	306
263.5881	300
263.60934	310
263.63055	301
263.65179	303
263.673	308
263.69424	310
263.71545	306
263.73669	305
263.7579	305
263.77914	308
263.80035	301
263.82159	307
263.8428	305
263.86401	306
263.88525	304
263.90646	299
263.9277	301
263.94891	293
263.97015	310
263.99136	304
264.0126	303
264.03381	306
264.05502	303
264.07626	302
264.09747	302
264.11868	303
264.13992	307
264.16113	310
264.18237	307
264.20358	307
264.22479	303
264.24603	304
264.26724	302
264.28845	305
264.30969	303
264.3309	308
264.35211	301
264.37335	302
