Date and Time:                Thu Oct 27 15:26:55.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	303
261.59204	302
261.61328	303
261.63452	309
261.65576	308
261.677	304
261.69827	305
261.71951	305
261.74075	304
261.76199	303
261.78323	307
261.80447	304
261.82571	304
261.84695	304
261.86819	311
261.88943	301
261.91068	308
261.93192	303
261.95316	307
261.9744	309
261.99564	305
262.01688	307
262.03812	311
262.05936	308
262.0806	314
262.10184	304
262.12308	303
262.14432	312
262.16556	303
262.1868	307
262.20801	311
262.22925	300
262.25049	311
262.27173	308
262.29297	306
262.31421	310
262.33545	309
262.35669	306
262.37793	303
262.39917	310
262.42038	304
262.44162	304
262.46286	308
262.4841	302
262.50534	309
262.52658	303
262.54782	299
262.56903	303
262.59027	306
262.61151	308
262.63275	309
262.65399	308
262.6752	309
262.69644	316
262.71768	306
262.73892	306
262.76016	309
262.78137	308
262.80261	302
262.82385	306
262.84509	300
262.8663	304
262.88754	300
262.90878	301
262.93002	308
262.95123	309
262.97247	311
262.99371	310
263.01492	304
263.03616	305
263.0574	304
263.07861	302
263.09985	306
263.12109	305
263.1423	306
263.16354	307
263.18478	305
263.20599	301
263.22723	302
263.24847	308
263.26968	307
263.29092	297
263.31216	305
263.33337	308
263.35461	300
263.37582	304
263.39706	309
263.4183	308
263.43951	307
263.46075	303
263.48196	304
263.5032	307
263.52441	304
263.54565	305
263.56686	305
263.5881	304
263.60934	311
263.63055	303
263.65179	302
263.673	307
263.69424	306
263.71545	308
263.73669	303
263.7579	304
263.77914	309
263.80035	301
263.82159	306
263.8428	306
263.86401	307
263.88525	300
263.90646	309
263.9277	308
263.94891	307
263.97015	305
263.99136	305
264.0126	307
264.03381	302
264.05502	304
264.07626	301
264.09747	305
264.11868	301
264.13992	308
264.16113	305
264.18237	299
264.20358	304
264.22479	314
264.24603	306
264.26724	304
264.28845	301
264.30969	310
264.3309	306
264.35211	310
264.37335	303
