Date and Time:                Thu Oct 27 15:32:01.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	296
261.59204	308
261.61328	306
261.63452	310
261.65576	304
261.677	304
261.69827	300
261.71951	314
261.74075	307
261.76199	298
261.78323	306
261.80447	311
261.82571	296
261.84695	301
261.86819	304
261.88943	310
261.91068	306
261.93192	303
261.95316	306
261.9744	306
261.99564	307
262.01688	304
262.03812	312
262.05936	306
262.0806	303
262.10184	301
262.12308	303
262.14432	301
262.16556	302
262.1868	305
262.20801	308
262.22925	312
262.25049	307
262.27173	309
262.29297	304
262.31421	309
262.33545	304
262.35669	305
262.37793	306
262.39917	306
262.42038	302
262.44162	306
262.46286	304
262.4841	309
262.50534	307
262.52658	309
262.54782	309
262.56903	310
262.59027	307
262.61151	306
262.63275	305
262.65399	312
262.6752	306
262.69644	314
262.71768	309
262.73892	308
262.76016	306
262.78137	310
262.80261	309
262.82385	311
262.84509	312
262.8663	303
262.88754	309
262.90878	301
262.93002	306
262.95123	303
262.97247	307
262.99371	310
263.01492	302
263.03616	304
263.0574	305
263.07861	300
263.09985	305
263.12109	312
263.1423	300
263.16354	300
263.18478	308
263.20599	304
263.22723	307
263.24847	303
263.26968	305
263.29092	301
263.31216	306
263.33337	304
263.35461	306
263.37582	303
263.39706	308
263.4183	304
263.43951	316
263.46075	307
263.48196	300
263.5032	303
263.52441	314
263.54565	307
263.56686	307
263.5881	306
263.60934	310
263.63055	307
263.65179	303
263.673	310
263.69424	314
263.71545	302
263.73669	309
263.7579	300
263.77914	308
263.80035	308
263.82159	304
263.8428	303
263.86401	309
263.88525	306
263.90646	306
263.9277	307
263.94891	297
263.97015	304
263.99136	303
264.0126	307
264.03381	299
264.05502	303
264.07626	306
264.09747	310
264.11868	308
264.13992	307
264.16113	308
264.18237	309
264.20358	308
264.22479	304
264.24603	306
264.26724	307
264.28845	306
264.30969	309
264.3309	305
264.35211	315
264.37335	308
