Date and Time:                Thu Oct 27 15:33:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	306
261.59204	304
261.61328	306
261.63452	310
261.65576	308
261.677	306
261.69827	306
261.71951	304
261.74075	306
261.76199	308
261.78323	307
261.80447	306
261.82571	311
261.84695	302
261.86819	303
261.88943	307
261.91068	314
261.93192	303
261.95316	303
261.9744	310
261.99564	305
262.01688	308
262.03812	312
262.05936	301
262.0806	309
262.10184	307
262.12308	305
262.14432	313
262.16556	311
262.1868	306
262.20801	309
262.22925	307
262.25049	310
262.27173	306
262.29297	306
262.31421	305
262.33545	307
262.35669	299
262.37793	305
262.39917	304
262.42038	308
262.44162	304
262.46286	308
262.4841	308
262.50534	305
262.52658	303
262.54782	302
262.56903	300
262.59027	302
262.61151	310
262.63275	310
262.65399	309
262.6752	304
262.69644	304
262.71768	300
262.73892	302
262.76016	309
262.78137	306
262.80261	308
262.82385	299
262.84509	310
262.8663	305
262.88754	312
262.90878	304
262.93002	314
262.95123	312
262.97247	307
262.99371	309
263.01492	301
263.03616	308
263.0574	302
263.07861	304
263.09985	298
263.12109	307
263.1423	305
263.16354	300
263.18478	307
263.20599	311
263.22723	309
263.24847	310
263.26968	306
263.29092	305
263.31216	311
263.33337	309
263.35461	303
263.37582	309
263.39706	300
263.4183	308
263.43951	304
263.46075	303
263.48196	300
263.5032	306
263.52441	307
263.54565	309
263.56686	308
263.5881	308
263.60934	304
263.63055	303
263.65179	304
263.673	308
263.69424	303
263.71545	299
263.73669	303
263.7579	302
263.77914	308
263.80035	304
263.82159	308
263.8428	309
263.86401	307
263.88525	303
263.90646	306
263.9277	305
263.94891	306
263.97015	302
263.99136	310
264.0126	307
264.03381	307
264.05502	310
264.07626	306
264.09747	307
264.11868	303
264.13992	304
264.16113	313
264.18237	303
264.20358	305
264.22479	301
264.24603	309
264.26724	301
264.28845	308
264.30969	306
264.3309	307
264.35211	309
264.37335	311
