Date and Time:                Thu Oct 27 15:41:06.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	305
261.59204	305
261.61328	314
261.63452	303
261.65576	305
261.677	307
261.69827	305
261.71951	305
261.74075	302
261.76199	305
261.78323	302
261.80447	308
261.82571	303
261.84695	305
261.86819	313
261.88943	308
261.91068	309
261.93192	305
261.95316	301
261.9744	309
261.99564	312
262.01688	308
262.03812	309
262.05936	307
262.0806	308
262.10184	305
262.12308	307
262.14432	303
262.16556	305
262.1868	306
262.20801	302
262.22925	298
262.25049	304
262.27173	307
262.29297	312
262.31421	312
262.33545	314
262.35669	298
262.37793	314
262.39917	301
262.42038	305
262.44162	301
262.46286	314
262.4841	305
262.50534	306
262.52658	305
262.54782	301
262.56903	302
262.59027	306
262.61151	303
262.63275	311
262.65399	306
262.6752	310
262.69644	303
262.71768	307
262.73892	301
262.76016	299
262.78137	310
262.80261	308
262.82385	304
262.84509	307
262.8663	305
262.88754	305
262.90878	307
262.93002	312
262.95123	303
262.97247	307
262.99371	304
263.01492	312
263.03616	307
263.0574	311
263.07861	303
263.09985	305
263.12109	311
263.1423	305
263.16354	310
263.18478	306
263.20599	307
263.22723	312
263.24847	306
263.26968	300
263.29092	305
263.31216	310
263.33337	308
263.35461	306
263.37582	300
263.39706	302
263.4183	300
263.43951	309
263.46075	305
263.48196	307
263.5032	300
263.52441	307
263.54565	309
263.56686	308
263.5881	307
263.60934	307
263.63055	307
263.65179	301
263.673	309
263.69424	308
263.71545	304
263.73669	302
263.7579	305
263.77914	304
263.80035	306
263.82159	298
263.8428	309
263.86401	311
263.88525	306
263.90646	305
263.9277	300
263.94891	303
263.97015	304
263.99136	309
264.0126	304
264.03381	304
264.05502	308
264.07626	307
264.09747	307
264.11868	302
264.13992	302
264.16113	305
264.18237	307
264.20358	306
264.22479	311
264.24603	306
264.26724	302
264.28845	310
264.30969	310
264.3309	303
264.35211	304
264.37335	306
