Date and Time:                Thu Oct 27 15:32:21.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              283.2
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



261.5708	302
261.59204	299
261.61328	306
261.63452	305
261.65576	311
261.677	305
261.69827	307
261.71951	304
261.74075	304
261.76199	300
261.78323	314
261.80447	312
261.82571	304
261.84695	302
261.86819	313
261.88943	306
261.91068	312
261.93192	306
261.95316	305
261.9744	312
261.99564	304
262.01688	306
262.03812	303
262.05936	302
262.0806	305
262.10184	308
262.12308	308
262.14432	303
262.16556	298
262.1868	304
262.20801	306
262.22925	308
262.25049	296
262.27173	309
262.29297	309
262.31421	303
262.33545	306
262.35669	301
262.37793	304
262.39917	309
262.42038	308
262.44162	307
262.46286	302
262.4841	305
262.50534	307
262.52658	300
262.54782	306
262.56903	305
262.59027	302
262.61151	306
262.63275	301
262.65399	304
262.6752	304
262.69644	308
262.71768	303
262.73892	305
262.76016	302
262.78137	309
262.80261	303
262.82385	308
262.84509	308
262.8663	304
262.88754	307
262.90878	309
262.93002	301
262.95123	306
262.97247	302
262.99371	305
263.01492	299
263.03616	309
263.0574	306
263.07861	302
263.09985	304
263.12109	295
263.1423	309
263.16354	303
263.18478	307
263.20599	307
263.22723	304
263.24847	310
263.26968	304
263.29092	305
263.31216	303
263.33337	305
263.35461	310
263.37582	303
263.39706	298
263.4183	308
263.43951	305
263.46075	303
263.48196	312
263.5032	300
263.52441	307
263.54565	305
263.56686	306
263.5881	299
263.60934	305
263.63055	307
263.65179	308
263.673	305
263.69424	301
263.71545	304
263.73669	308
263.7579	306
263.77914	302
263.80035	306
263.82159	303
263.8428	300
263.86401	301
263.88525	303
263.90646	302
263.9277	308
263.94891	301
263.97015	303
263.99136	305
264.0126	307
264.03381	304
264.05502	304
264.07626	306
264.09747	305
264.11868	305
264.13992	313
264.16113	306
264.18237	305
264.20358	306
264.22479	306
264.24603	303
264.26724	302
264.28845	305
264.30969	303
264.3309	304
264.35211	304
264.37335	304
