Date and Time:                Wed Apr 6 12:17:22.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	31802
269.08499	30353
269.09479	30411
269.10455	30506
269.11432	30593
269.12411	30517
269.13388	30283
269.14365	30305
269.15344	30585
269.16321	30589
269.17297	30508
269.18277	30336
269.19254	30358
269.2023	30480
269.2121	30347
269.22186	30152
269.23163	30349
269.24142	30740
269.25119	30772
269.26096	30586
269.27072	30329
269.28052	30215
269.29028	30162
269.30005	30075
269.30984	29889
269.31961	29809
269.32938	29950
269.33914	29878
269.34894	29768
269.3587	29732
269.36847	29919
269.37823	29891
269.388	29818
269.3978	29900
269.40756	29839
269.41733	29674
269.42709	29623
269.43689	29631
269.44666	29669
269.45642	29579
269.46619	29498
269.47595	29794
269.48575	30061
269.49551	30136
269.50528	29949
269.51505	29795
269.52481	29795
269.53458	29741
269.54437	29835
269.55414	29988
269.5639	30269
269.57367	30404
269.58344	30244
269.5932	30223
269.60297	30098
269.61273	30149
269.62253	30156
269.63229	30169
269.64206	30269
269.65182	30296
269.66159	30236
269.67136	30177
269.68112	30094
269.69089	30139
269.70065	29980
269.71042	29978
269.72021	29996
269.72998	29944
269.73975	29780
269.74951	29827
269.75928	29900
269.76904	29924
269.77881	29880
269.78857	30097
269.79834	30233
269.80811	30036
269.81787	30043
269.82764	30052
269.8374	29941
269.84717	29817
269.85693	29688
269.8667	29708
269.87646	29735
269.88623	29601
269.896	29419
269.90576	29521
269.91553	29686
269.92529	29588
269.93506	29574
269.94482	29561
269.95459	29527
269.96436	29453
269.97412	29489
269.98389	29665
269.99365	29815
270.00342	29807
270.01318	29811
270.02292	29848
270.03268	29780
270.04245	29781
270.05222	29712
270.06198	29885
270.07175	29960
270.08151	29797
270.09128	29666
270.10104	29677
270.11081	29641
270.12054	29552
270.13031	29584
270.14008	29802
270.14984	30173
270.15961	30153
270.16937	30189
270.17914	30012
270.18887	29906
270.19864	30090
270.2084	30120
