Date and Time:                Wed Apr 6 12:21:32.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	31554
269.08499	30122
269.09479	30318
269.10455	30341
269.11432	30508
269.12411	30355
269.13388	30081
269.14365	30177
269.15344	30384
269.16321	30462
269.17297	30339
269.18277	30203
269.19254	30173
269.2023	30281
269.2121	30098
269.22186	29919
269.23163	30140
269.24142	30562
269.25119	30626
269.26096	30469
269.27072	30142
269.28052	29996
269.29028	30028
269.30005	29872
269.30984	29770
269.31961	29577
269.32938	29712
269.33914	29702
269.34894	29545
269.3587	29586
269.36847	29722
269.37823	29605
269.388	29734
269.3978	29643
269.40756	29634
269.41733	29436
269.42709	29417
269.43689	29493
269.44666	29479
269.45642	29464
269.46619	29429
269.47595	29538
269.48575	29837
269.49551	29892
269.50528	29755
269.51505	29672
269.52481	29545
269.53458	29599
269.54437	29666
269.55414	29727
269.5639	30019
269.57367	30142
269.58344	30009
269.5932	29927
269.60297	29943
269.61273	29892
269.62253	30005
269.63229	30038
269.64206	30159
269.65182	30167
269.66159	30078
269.67136	29945
269.68112	30005
269.69089	29975
269.70065	29738
269.71042	29815
269.72021	29816
269.72998	29752
269.73975	29677
269.74951	29676
269.75928	29738
269.76904	29706
269.77881	29822
269.78857	29852
269.79834	30022
269.80811	29834
269.81787	29893
269.82764	29902
269.8374	29808
269.84717	29621
269.85693	29580
269.8667	29580
269.87646	29542
269.88623	29436
269.896	29336
269.90576	29394
269.91553	29471
269.92529	29369
269.93506	29289
269.94482	29448
269.95459	29434
269.96436	29338
269.97412	29229
269.98389	29476
269.99365	29629
270.00342	29699
270.01318	29721
270.02292	29691
270.03268	29690
270.04245	29574
270.05222	29589
270.06198	29628
270.07175	29697
270.08151	29718
270.09128	29585
270.10104	29435
270.11081	29332
270.12054	29350
270.13031	29449
270.14008	29650
270.14984	30009
270.15961	30033
270.16937	29924
270.17914	29799
270.18887	29761
270.19864	29836
270.2084	29936
