Date and Time:                Wed Apr 6 12:17:35.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	31618
269.08499	30111
269.09479	30247
269.10455	30284
269.11432	30437
269.12411	30321
269.13388	29999
269.14365	30130
269.15344	30446
269.16321	30423
269.17297	30353
269.18277	30098
269.19254	30178
269.2023	30240
269.2121	30174
269.22186	29987
269.23163	30154
269.24142	30571
269.25119	30586
269.26096	30386
269.27072	30051
269.28052	29955
269.29028	30003
269.30005	29914
269.30984	29714
269.31961	29587
269.32938	29723
269.33914	29750
269.34894	29629
269.3587	29555
269.36847	29741
269.37823	29682
269.388	29658
269.3978	29715
269.40756	29646
269.41733	29486
269.42709	29369
269.43689	29344
269.44666	29457
269.45642	29413
269.46619	29424
269.47595	29519
269.48575	29860
269.49551	29902
269.50528	29776
269.51505	29577
269.52481	29412
269.53458	29578
269.54437	29612
269.55414	29827
269.5639	30130
269.57367	30191
269.58344	30047
269.5932	30050
269.60297	29976
269.61273	29941
269.62253	29968
269.63229	30044
269.64206	30101
269.65182	30121
269.66159	29976
269.67136	30072
269.68112	29947
269.69089	29937
269.70065	29721
269.71042	29725
269.72021	29799
269.72998	29689
269.73975	29592
269.74951	29664
269.75928	29721
269.76904	29719
269.77881	29803
269.78857	29924
269.79834	29963
269.80811	29912
269.81787	29825
269.82764	29893
269.8374	29804
269.84717	29639
269.85693	29564
269.8667	29508
269.87646	29513
269.88623	29379
269.896	29268
269.90576	29405
269.91553	29431
269.92529	29474
269.93506	29408
269.94482	29342
269.95459	29305
269.96436	29211
269.97412	29290
269.98389	29467
269.99365	29620
270.00342	29548
270.01318	29630
270.02292	29652
270.03268	29642
270.04245	29553
270.05222	29501
270.06198	29689
270.07175	29675
270.08151	29627
270.09128	29560
270.10104	29412
270.11081	29351
270.12054	29312
270.13031	29372
270.14008	29568
270.14984	29913
270.15961	30030
270.16937	29942
270.17914	29805
270.18887	29778
270.19864	29847
270.2084	29929
