Date and Time:                Wed Apr 6 13:42:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	311
269.08499	308
269.09479	303
269.10455	304
269.11432	308
269.12411	310
269.13388	310
269.14365	306
269.15344	308
269.16321	309
269.17297	303
269.18277	306
269.19254	305
269.2023	309
269.2121	304
269.22186	306
269.23163	306
269.24142	308
269.25119	305
269.26096	313
269.27072	311
269.28052	306
269.29028	312
269.30005	303
269.30984	306
269.31961	307
269.32938	310
269.33914	305
269.34894	307
269.3587	306
269.36847	305
269.37823	308
269.388	309
269.3978	306
269.40756	307
269.41733	307
269.42709	301
269.43689	299
269.44666	310
269.45642	306
269.46619	304
269.47595	299
269.48575	309
269.49551	302
269.50528	307
269.51505	305
269.52481	305
269.53458	304
269.54437	304
269.55414	310
269.5639	306
269.57367	303
269.58344	303
269.5932	303
269.60297	307
269.61273	310
269.62253	304
269.63229	309
269.64206	301
269.65182	304
269.66159	309
269.67136	308
269.68112	309
269.69089	305
269.70065	298
269.71042	304
269.72021	301
269.72998	306
269.73975	305
269.74951	304
269.75928	301
269.76904	298
269.77881	303
269.78857	303
269.79834	312
269.80811	309
269.81787	301
269.82764	308
269.8374	306
269.84717	304
269.85693	305
269.8667	308
269.87646	304
269.88623	309
269.896	304
269.90576	307
269.91553	305
269.92529	304
269.93506	309
269.94482	307
269.95459	303
269.96436	307
269.97412	309
269.98389	307
269.99365	304
270.00342	314
270.01318	302
270.02292	301
270.03268	305
270.04245	310
270.05222	303
270.06198	304
270.07175	305
270.08151	301
270.09128	307
270.10104	309
270.11081	309
270.12054	298
270.13031	310
270.14008	307
270.14984	304
270.15961	304
270.16937	300
270.17914	305
270.18887	304
270.19864	301
270.2084	306
270.21817	310
270.22794	304
270.2377	306
270.24744	305
270.2572	302
270.26697	304
270.27673	305
270.2865	315
270.29626	308
270.306	308
270.31577	303
270.32553	315
270.3353	308
270.34503	305
270.3548	306
270.36456	300
270.37433	300
