Date and Time:                Wed Apr 6 12:21:26.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              279
Grating Groove Density (l/mm):2400
Grating Blaze:                BH
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



269.07523	31742
269.08499	30346
269.09479	30552
269.10455	30557
269.11432	30694
269.12411	30632
269.13388	30256
269.14365	30415
269.15344	30723
269.16321	30661
269.17297	30517
269.18277	30441
269.19254	30422
269.2023	30513
269.2121	30382
269.22186	30287
269.23163	30449
269.24142	30811
269.25119	30896
269.26096	30713
269.27072	30345
269.28052	30289
269.29028	30283
269.30005	30042
269.30984	29974
269.31961	29862
269.32938	30027
269.33914	29975
269.34894	29792
269.3587	29775
269.36847	29966
269.37823	30005
269.388	29892
269.3978	30048
269.40756	29870
269.41733	29734
269.42709	29661
269.43689	29669
269.44666	29673
269.45642	29705
269.46619	29608
269.47595	29774
269.48575	30113
269.49551	30181
269.50528	30050
269.51505	29804
269.52481	29821
269.53458	29814
269.54437	29945
269.55414	29959
269.5639	30353
269.57367	30454
269.58344	30405
269.5932	30274
269.60297	30195
269.61273	30130
269.62253	30117
269.63229	30227
269.64206	30376
269.65182	30395
269.66159	30386
269.67136	30243
269.68112	30296
269.69089	30249
269.70065	29987
269.71042	30070
269.72021	30018
269.72998	29985
269.73975	29846
269.74951	29879
269.75928	30042
269.76904	29958
269.77881	30008
269.78857	30052
269.79834	30275
269.80811	30157
269.81787	30092
269.82764	30164
269.8374	29997
269.84717	29860
269.85693	29814
269.8667	29805
269.87646	29784
269.88623	29621
269.896	29561
269.90576	29635
269.91553	29629
269.92529	29614
269.93506	29588
269.94482	29618
269.95459	29578
269.96436	29599
269.97412	29506
269.98389	29706
269.99365	29867
270.00342	29875
270.01318	29937
270.02292	29899
270.03268	29890
270.04245	29847
270.05222	29693
270.06198	29889
270.07175	29957
270.08151	29886
270.09128	29800
270.10104	29725
270.11081	29738
270.12054	29589
270.13031	29694
270.14008	29858
270.14984	30144
270.15961	30234
270.16937	30233
270.17914	30074
270.18887	30004
270.19864	30084
270.2084	30183
