Date and Time:                Tue Apr 26 17:04:01.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	17459
298.58786	16699
298.60892	16776
298.62997	16806
298.65103	16963
298.67209	16939
298.69315	16838
298.7142	16820
298.73526	16964
298.75632	17052
298.77737	17005
298.79843	16937
298.81949	16904
298.84055	17006
298.8616	16959
298.88266	16871
298.90372	16855
298.92477	17078
298.9458	17213
298.96686	17082
298.98792	16952
299.00897	16851
299.03003	16967
299.05109	16843
299.07214	16730
299.0932	16663
299.11426	16649
299.13531	16627
299.15634	16674
299.1774	16713
299.19846	16851
299.21951	16945
299.24057	16963
299.26163	17032
299.28268	16935
299.30371	16839
299.32477	16713
299.34583	16754
299.36688	16892
299.38794	16906
299.40897	16935
299.43002	16991
299.45108	17167
299.47214	17153
299.49319	17120
299.51422	17088
299.53528	17018
299.55634	17036
299.57739	17101
299.59842	17118
299.61948	17307
299.64053	17382
299.66159	17381
299.68262	17342
299.70367	17321
299.72473	17315
299.74576	17332
299.76682	17338
299.78787	17431
299.8089	17460
299.82996	17405
299.85101	17321
299.87204	17467
299.8931	17366
299.91415	17366
299.93518	17424
299.95624	17405
299.97729	17365
299.99832	17327
300.01938	17384
300.04041	17416
300.06146	17394
300.08252	17355
300.10355	17363
300.1246	17495
300.14563	17494
300.16669	17429
300.18771	17451
300.20877	17327
300.22983	17321
300.25085	17289
300.27191	17251
300.29294	17194
300.314	17190
300.33502	17180
300.35608	17285
300.37711	17303
300.39816	17302
300.41919	17279
300.44025	17258
300.46127	17327
300.48233	17314
300.50336	17358
300.52441	17501
300.54544	17639
300.56647	17582
300.58752	17617
300.60855	17613
300.62961	17633
300.65063	17631
300.67169	17663
300.69272	17715
300.71375	17795
300.7348	17738
300.75583	17688
300.77686	17614
300.79791	17665
300.81894	17618
300.84	17655
300.86102	17740
300.88205	17946
300.90311	18202
300.92413	18068
300.94516	17973
300.96622	17973
300.98724	18073
301.00827	18142
