Date and Time:                Tue Apr 26 17:04:44.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	389
298.58786	386
298.60892	375
298.62997	375
298.65103	378
298.67209	383
298.69315	377
298.7142	375
298.73526	371
298.75632	380
298.77737	372
298.79843	381
298.81949	375
298.84055	381
298.8616	380
298.88266	377
298.90372	381
298.92477	372
298.9458	388
298.96686	381
298.98792	372
299.00897	375
299.03003	387
299.05109	376
299.07214	374
299.0932	375
299.11426	379
299.13531	371
299.15634	369
299.1774	372
299.19846	370
299.21951	371
299.24057	374
299.26163	381
299.28268	374
299.30371	383
299.32477	372
299.34583	374
299.36688	374
299.38794	381
299.40897	365
299.43002	384
299.45108	375
299.47214	374
299.49319	377
299.51422	373
299.53528	368
299.55634	366
299.57739	380
299.59842	370
299.61948	366
299.64053	370
299.66159	372
299.68262	381
299.70367	374
299.72473	379
299.74576	368
299.76682	379
299.78787	363
299.8089	369
299.82996	369
299.85101	367
299.87204	377
299.8931	371
299.91415	371
299.93518	369
299.95624	374
299.97729	370
299.99832	381
300.01938	372
300.04041	369
300.06146	374
300.08252	378
300.10355	366
300.1246	380
300.14563	371
300.16669	363
300.18771	370
300.20877	367
300.22983	364
300.25085	368
300.27191	373
300.29294	367
300.314	363
300.33502	364
300.35608	369
300.37711	368
300.39816	366
300.41919	366
300.44025	376
300.46127	367
300.48233	366
300.50336	364
300.52441	370
300.54544	364
300.56647	361
300.58752	370
300.60855	367
300.62961	372
300.65063	361
300.67169	368
300.69272	369
300.71375	361
300.7348	368
300.75583	366
300.77686	364
300.79791	363
300.81894	366
300.84	372
300.86102	377
300.88205	363
300.90311	366
300.92413	361
300.94516	361
300.96622	369
300.98724	364
301.00827	365
301.0293	376
301.05035	360
301.07138	366
301.09241	357
301.11346	364
301.13449	365
301.15552	365
301.17654	358
301.1976	376
301.21863	368
301.23965	360
301.26068	369
301.28174	373
301.30276	365
301.32379	365
301.34482	360
301.36584	365
