Date and Time:                Tue Apr 26 17:04:07.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	17506
298.58786	16763
298.60892	16867
298.62997	16838
298.65103	17013
298.67209	16988
298.69315	16853
298.7142	16809
298.73526	16964
298.75632	17081
298.77737	17027
298.79843	16885
298.81949	16926
298.84055	17042
298.8616	17017
298.88266	16852
298.90372	16970
298.92477	17185
298.9458	17319
298.96686	17130
298.98792	16939
299.00897	16954
299.03003	16898
299.05109	16978
299.07214	16797
299.0932	16688
299.11426	16701
299.13531	16734
299.15634	16680
299.1774	16788
299.19846	16887
299.21951	16927
299.24057	16971
299.26163	16985
299.28268	16996
299.30371	16873
299.32477	16833
299.34583	16855
299.36688	16920
299.38794	16936
299.40897	16937
299.43002	17036
299.45108	17224
299.47214	17234
299.49319	17148
299.51422	17131
299.53528	17138
299.55634	17077
299.57739	17067
299.59842	17167
299.61948	17348
299.64053	17477
299.66159	17418
299.68262	17407
299.70367	17377
299.72473	17330
299.74576	17332
299.76682	17442
299.78787	17516
299.8089	17572
299.82996	17398
299.85101	17437
299.87204	17522
299.8931	17481
299.91415	17446
299.93518	17417
299.95624	17484
299.97729	17449
299.99832	17384
300.01938	17394
300.04041	17488
300.06146	17456
300.08252	17360
300.10355	17425
300.1246	17514
300.14563	17552
300.16669	17512
300.18771	17474
300.20877	17337
300.22983	17418
300.25085	17280
300.27191	17294
300.29294	17275
300.314	17272
300.33502	17209
300.35608	17321
300.37711	17377
300.39816	17284
300.41919	17276
300.44025	17358
300.46127	17264
300.48233	17414
300.50336	17436
300.52441	17601
300.54544	17638
300.56647	17705
300.58752	17623
300.60855	17688
300.62961	17687
300.65063	17691
300.67169	17731
300.69272	17778
300.71375	17861
300.7348	17861
300.75583	17739
300.77686	17692
300.79791	17712
300.81894	17710
300.84	17646
300.86102	17812
300.88205	18057
300.90311	18132
300.92413	18138
300.94516	18008
300.96622	18017
300.98724	18076
301.00827	18138
