Date and Time:                Tue Apr 26 17:01:56.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	7738
298.58786	7427
298.60892	7416
298.62997	7428
298.65103	7530
298.67209	7526
298.69315	7445
298.7142	7440
298.73526	7515
298.75632	7555
298.77737	7495
298.79843	7501
298.81949	7538
298.84055	7561
298.8616	7577
298.88266	7527
298.90372	7592
298.92477	7707
298.9458	7812
298.96686	7743
298.98792	7718
299.00897	7737
299.03003	7761
299.05109	7787
299.07214	7769
299.0932	7765
299.11426	7788
299.13531	7843
299.15634	7830
299.1774	7929
299.19846	7983
299.21951	8102
299.24057	8177
299.26163	8199
299.28268	8241
299.30371	8207
299.32477	8266
299.34583	8289
299.36688	8404
299.38794	8489
299.40897	8478
299.43002	8522
299.45108	8642
299.47214	8721
299.49319	8774
299.51422	8805
299.53528	8804
299.55634	8855
299.57739	8922
299.59842	8995
299.61948	9138
299.64053	9197
299.66159	9222
299.68262	9299
299.70367	9243
299.72473	9305
299.74576	9296
299.76682	9389
299.78787	9502
299.8089	9477
299.82996	9459
299.85101	9473
299.87204	9573
299.8931	9540
299.91415	9531
299.93518	9579
299.95624	9596
299.97729	9614
299.99832	9544
300.01938	9529
300.04041	9610
300.06146	9566
300.08252	9593
300.10355	9606
300.1246	9597
300.14563	9629
300.16669	9615
300.18771	9579
300.20877	9539
300.22983	9501
300.25085	9479
300.27191	9407
300.29294	9416
300.314	9355
300.33502	9360
300.35608	9334
300.37711	9394
300.39816	9371
300.41919	9295
300.44025	9256
300.46127	9238
300.48233	9262
300.50336	9236
300.52441	9366
300.54544	9403
300.56647	9343
300.58752	9332
300.60855	9284
300.62961	9320
300.65063	9248
300.67169	9241
300.69272	9231
300.71375	9273
300.7348	9235
300.75583	9163
300.77686	9135
300.79791	9132
300.81894	9146
300.84	9123
300.86102	9181
300.88205	9245
300.90311	9225
300.92413	9212
300.94516	9143
300.96622	9105
300.98724	9149
301.00827	9145
