Date and Time:                Sun Jan 29 14:31:56.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2740
288.53345	2629
288.55453	2603
288.57565	2630
288.59677	2620
288.61786	2639
288.63898	2670
288.6601	2642
288.68118	2649
288.7023	2640
288.72342	2643
288.74454	2612
288.76563	2609
288.78674	2619
288.80783	2577
288.82895	2596
288.85007	2589
288.87115	2588
288.89227	2605
288.91339	2629
288.93448	2589
288.9556	2599
288.97668	2597
288.9978	2575
289.01892	2559
289.04001	2567
289.06113	2579
289.08221	2561
289.10333	2568
289.12442	2571
289.14554	2547
289.16666	2561
289.18774	2532
289.20886	2535
289.22995	2540
289.25107	2526
289.27216	2542
289.29327	2547
289.31436	2508
289.33548	2514
289.35657	2538
289.37769	2529
289.39877	2538
289.41989	2524
289.44098	2521
289.46207	2543
289.48318	2535
289.50427	2564
289.52539	2550
289.54648	2573
289.5676	2569
289.58868	2539
289.60977	2539
289.63089	2539
289.65198	2553
289.6731	2557
289.69418	2555
289.71527	2549
289.73639	2529
289.75748	2538
289.77859	2519
289.79968	2513
289.82077	2538
289.84189	2530
289.86298	2513
289.88406	2513
289.90518	2517
289.92627	2497
289.94736	2483
289.96848	2462
289.98956	2454
290.01065	2472
290.03174	2459
290.05286	2454
290.07394	2453
290.09503	2466
290.11612	2468
290.13724	2463
290.15833	2491
290.17941	2475
290.2005	2472
290.22162	2466
290.24271	2477
290.26379	2473
290.28488	2462
290.30597	2471
290.32709	2440
290.34818	2468
290.36926	2473
290.39035	2458
290.41144	2492
290.43256	2444
290.45364	2455
290.47473	2459
290.49582	2453
290.51691	2449
290.53799	2429
290.55908	2455
290.5802	2478
290.60129	2502
290.62238	2511
290.64346	2518
290.66455	2495
290.68564	2519
290.70673	2507
290.72781	2503
290.7489	2514
290.76999	2524
290.79108	2533
290.81216	2519
290.83325	2527
290.85434	2519
290.87546	2519
290.89655	2512
290.91763	2522
290.93872	2552
