Date and Time:                Sun Jan 29 14:31:29.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2755
288.53345	2635
288.55453	2630
288.57565	2638
288.59677	2627
288.61786	2663
288.63898	2690
288.6601	2689
288.68118	2661
288.7023	2692
288.72342	2684
288.74454	2648
288.76563	2645
288.78674	2653
288.80783	2642
288.82895	2639
288.85007	2665
288.87115	2672
288.89227	2661
288.91339	2674
288.93448	2670
288.9556	2672
288.97668	2669
288.9978	2669
289.01892	2657
289.04001	2650
289.06113	2655
289.08221	2627
289.10333	2657
289.12442	2649
289.14554	2641
289.16666	2629
289.18774	2633
289.20886	2647
289.22995	2634
289.25107	2632
289.27216	2654
289.29327	2613
289.31436	2641
289.33548	2624
289.35657	2643
289.37769	2625
289.39877	2632
289.41989	2615
289.44098	2644
289.46207	2673
289.48318	2648
289.50427	2666
289.52539	2664
289.54648	2657
289.5676	2655
289.58868	2656
289.60977	2663
289.63089	2663
289.65198	2668
289.6731	2660
289.69418	2673
289.71527	2628
289.73639	2637
289.75748	2655
289.77859	2635
289.79968	2639
289.82077	2653
289.84189	2626
289.86298	2617
289.88406	2610
289.90518	2629
289.92627	2625
289.94736	2586
289.96848	2571
289.98956	2571
290.01065	2560
290.03174	2569
290.05286	2553
290.07394	2569
290.09503	2563
290.11612	2548
290.13724	2572
290.15833	2580
290.17941	2535
290.2005	2572
290.22162	2582
290.24271	2556
290.26379	2567
290.28488	2535
290.30597	2535
290.32709	2545
290.34818	2525
290.36926	2532
290.39035	2566
290.41144	2541
290.43256	2539
290.45364	2515
290.47473	2507
290.49582	2521
290.51691	2522
290.53799	2528
290.55908	2504
290.5802	2516
290.60129	2532
290.62238	2563
290.64346	2546
290.66455	2551
290.68564	2542
290.70673	2552
290.72781	2534
290.7489	2534
290.76999	2555
290.79108	2543
290.81216	2517
290.83325	2537
290.85434	2535
290.87546	2525
290.89655	2549
290.91763	2521
290.93872	2541
