Date and Time:                Sun Jan 29 14:29:56.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2752
288.53345	2607
288.55453	2642
288.57565	2636
288.59677	2623
288.61786	2645
288.63898	2621
288.6601	2655
288.68118	2640
288.7023	2670
288.72342	2674
288.74454	2605
288.76563	2626
288.78674	2643
288.80783	2622
288.82895	2583
288.85007	2611
288.87115	2640
288.89227	2650
288.91339	2634
288.93448	2633
288.9556	2641
288.97668	2643
288.9978	2640
289.01892	2602
289.04001	2624
289.06113	2631
289.08221	2627
289.10333	2622
289.12442	2619
289.14554	2595
289.16666	2608
289.18774	2599
289.20886	2611
289.22995	2631
289.25107	2628
289.27216	2596
289.29327	2602
289.31436	2590
289.33548	2611
289.35657	2597
289.37769	2584
289.39877	2626
289.41989	2587
289.44098	2622
289.46207	2654
289.48318	2621
289.50427	2643
289.52539	2618
289.54648	2651
289.5676	2615
289.58868	2600
289.60977	2627
289.63089	2595
289.65198	2627
289.6731	2626
289.69418	2633
289.71527	2634
289.73639	2613
289.75748	2614
289.77859	2603
289.79968	2600
289.82077	2601
289.84189	2597
289.86298	2599
289.88406	2593
289.90518	2595
289.92627	2584
289.94736	2563
289.96848	2554
289.98956	2547
290.01065	2554
290.03174	2525
290.05286	2543
290.07394	2549
290.09503	2551
290.11612	2548
290.13724	2540
290.15833	2552
290.17941	2539
290.2005	2542
290.22162	2518
290.24271	2531
290.26379	2537
290.28488	2527
290.30597	2512
290.32709	2517
290.34818	2540
290.36926	2533
290.39035	2526
290.41144	2526
290.43256	2509
290.45364	2534
290.47473	2481
290.49582	2497
290.51691	2494
290.53799	2510
290.55908	2485
290.5802	2503
290.60129	2524
290.62238	2543
290.64346	2523
290.66455	2524
290.68564	2510
290.70673	2528
290.72781	2516
290.7489	2515
290.76999	2529
290.79108	2541
290.81216	2523
290.83325	2511
290.85434	2524
290.87546	2529
290.89655	2526
290.91763	2541
290.93872	2549
