Date and Time:                Sun Jan 29 14:30:53.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2758
288.53345	2637
288.55453	2642
288.57565	2643
288.59677	2644
288.61786	2661
288.63898	2702
288.6601	2677
288.68118	2671
288.7023	2666
288.72342	2670
288.74454	2616
288.76563	2653
288.78674	2637
288.80783	2633
288.82895	2622
288.85007	2633
288.87115	2622
288.89227	2656
288.91339	2656
288.93448	2665
288.9556	2643
288.97668	2656
288.9978	2632
289.01892	2624
289.04001	2600
289.06113	2639
289.08221	2648
289.10333	2616
289.12442	2620
289.14554	2627
289.16666	2617
289.18774	2598
289.20886	2609
289.22995	2613
289.25107	2576
289.27216	2589
289.29327	2598
289.31436	2590
289.33548	2612
289.35657	2618
289.37769	2597
289.39877	2584
289.41989	2604
289.44098	2615
289.46207	2595
289.48318	2622
289.50427	2629
289.52539	2643
289.54648	2618
289.5676	2625
289.58868	2597
289.60977	2613
289.63089	2622
289.65198	2615
289.6731	2638
289.69418	2633
289.71527	2617
289.73639	2619
289.75748	2618
289.77859	2574
289.79968	2597
289.82077	2577
289.84189	2601
289.86298	2590
289.88406	2573
289.90518	2611
289.92627	2549
289.94736	2548
289.96848	2525
289.98956	2535
290.01065	2524
290.03174	2527
290.05286	2504
290.07394	2536
290.09503	2519
290.11612	2531
290.13724	2510
290.15833	2534
290.17941	2538
290.2005	2533
290.22162	2550
290.24271	2555
290.26379	2546
290.28488	2522
290.30597	2531
290.32709	2508
290.34818	2519
290.36926	2528
290.39035	2519
290.41144	2531
290.43256	2509
290.45364	2495
290.47473	2506
290.49582	2504
290.51691	2510
290.53799	2519
290.55908	2527
290.5802	2520
290.60129	2538
290.62238	2563
290.64346	2559
290.66455	2576
290.68564	2542
290.70673	2549
290.72781	2566
290.7489	2543
290.76999	2555
290.79108	2573
290.81216	2563
290.83325	2594
290.85434	2579
290.87546	2551
290.89655	2581
290.91763	2571
290.93872	2578
