Date and Time:                Sun Jan 29 14:32:48.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.22
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	18796
288.53345	17906
288.55453	17841
288.57565	17843
288.59677	17996
288.61786	18146
288.63898	18085
288.6601	18045
288.68118	17966
288.7023	17958
288.72342	17843
288.74454	17611
288.76563	17545
288.78674	17644
288.80783	17775
288.82895	17717
288.85007	17700
288.87115	17772
288.89227	17893
288.91339	17851
288.93448	17727
288.9556	17817
288.97668	17865
288.9978	17780
289.01892	17787
289.04001	17755
289.06113	17654
289.08221	17727
289.10333	17654
289.12442	17746
289.14554	17850
289.16666	17956
289.18774	18026
289.20886	17904
289.22995	17834
289.25107	17916
289.27216	18056
289.29327	18009
289.31436	18149
289.33548	18177
289.35657	18054
289.37769	18052
289.39877	17935
289.41989	17990
289.44098	18039
289.46207	18206
289.48318	18259
289.50427	18237
289.52539	18159
289.54648	18109
289.5676	18139
289.58868	18139
289.60977	18170
289.63089	18334
289.65198	18341
289.6731	18288
289.69418	18190
289.71527	18226
289.73639	18282
289.75748	18390
289.77859	18350
289.79968	18397
289.82077	18470
289.84189	18437
289.86298	18445
289.88406	18439
289.90518	18295
289.92627	18265
289.94736	18079
289.96848	17971
289.98956	17892
290.01065	17929
290.03174	17837
290.05286	17833
290.07394	17900
290.09503	17848
290.11612	17841
290.13724	17870
290.15833	17853
290.17941	17858
290.2005	17901
290.22162	18037
290.24271	18140
290.26379	18284
290.28488	18306
290.30597	18292
290.32709	18308
290.34818	18236
290.36926	18115
290.39035	18025
290.41144	18132
290.43256	18250
290.45364	18171
290.47473	18074
290.49582	18005
290.51691	18024
290.53799	17996
290.55908	18012
290.5802	18177
290.60129	18384
290.62238	18345
290.64346	18210
290.66455	18223
290.68564	18301
290.70673	18551
290.72781	18603
290.7489	18705
290.76999	18814
290.79108	18788
290.81216	18765
290.83325	18845
290.85434	18712
290.87546	18726
290.89655	18814
290.91763	18934
290.93872	18998
