Date and Time:                Sat Jan 28 16:10:49.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.4
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	20464
268.42731	19523
268.44852	19466
268.46973	19499
268.49094	19515
268.51215	19686
268.53336	19713
268.55457	19574
268.57578	19509
268.59698	19560
268.61819	19498
268.6394	19241
268.66061	19104
268.68179	19247
268.703	19407
268.72421	19320
268.74542	19350
268.76663	19367
268.78784	19422
268.80905	19429
268.83026	19291
268.85147	19391
268.87268	19400
268.89389	19274
268.91507	19336
268.93628	19307
268.95749	19307
268.9787	19299
268.99991	19336
269.02112	19427
269.04233	19399
269.06351	19506
269.08472	19438
269.10593	19481
269.12714	19390
269.14835	19419
269.16953	19489
269.19073	19470
269.21194	19518
269.23315	19578
269.25436	19511
269.27554	19410
269.29675	19306
269.31796	19303
269.33917	19346
269.36035	19443
269.38156	19555
269.40277	19588
269.42398	19418
269.44516	19340
269.46637	19360
269.48758	19354
269.50876	19426
269.52997	19525
269.55118	19507
269.57236	19451
269.59357	19331
269.61478	19323
269.63599	19439
269.65717	19554
269.67838	19477
269.69955	19521
269.72076	19594
269.74197	19543
269.76315	19541
269.78436	19548
269.80557	19431
269.82675	19422
269.84796	19163
269.86914	18996
269.89035	18918
269.91156	18964
269.93274	18846
269.95395	18889
269.97513	18920
269.99634	18900
270.01752	18918
270.03873	18837
270.05994	18910
270.08112	18828
270.10233	18920
270.1235	19016
270.14471	19215
270.16589	19235
270.1871	19296
270.20828	19341
270.22949	19341
270.25067	19302
270.27188	19183
270.29306	19142
270.31427	19308
270.33545	19292
270.35666	19240
270.37784	19190
270.39902	19189
270.42023	19219
270.44141	19218
270.46262	19119
270.4838	19333
270.505	19409
270.52618	19432
270.54736	19154
270.56857	19290
270.58975	19352
270.61096	19583
270.63214	19675
270.65332	19686
270.67453	19876
270.69571	19814
270.71689	19804
270.7381	19802
270.75928	19700
270.78046	19730
270.80167	19866
270.82285	19911
270.84402	19904
270.86523	19866
