Date and Time:                Sat Jan 28 16:10:03.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              290
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



268.4061	10737
268.42731	9989
268.44852	9830
268.46973	9623
268.49094	9529
268.51215	9548
268.53336	9427
268.55457	9371
268.57578	9280
268.59698	9297
268.61819	9227
268.6394	9138
268.66061	9073
268.68179	9128
268.703	9150
268.72421	9154
268.74542	9171
268.76663	9153
268.78784	9241
268.80905	9206
268.83026	9178
268.85147	9214
268.87268	9198
268.89389	9196
268.91507	9182
268.93628	9166
268.95749	9159
268.9787	9197
268.99991	9175
269.02112	9156
269.04233	9208
269.06351	9231
269.08472	9249
269.10593	9234
269.12714	9236
269.14835	9215
269.16953	9255
269.19073	9262
269.21194	9264
269.23315	9321
269.25436	9250
269.27554	9191
269.29675	9205
269.31796	9174
269.33917	9221
269.36035	9252
269.38156	9308
269.40277	9297
269.42398	9258
269.44516	9153
269.46637	9186
269.48758	9206
269.50876	9253
269.52997	9290
269.55118	9253
269.57236	9275
269.59357	9187
269.61478	9191
269.63599	9256
269.65717	9353
269.67838	9299
269.69955	9343
269.72076	9343
269.74197	9295
269.76315	9341
269.78436	9323
269.80557	9288
269.82675	9253
269.84796	9142
269.86914	9072
269.89035	9103
269.91156	9056
269.93274	9064
269.95395	9038
269.97513	9076
269.99634	9089
270.01752	9075
270.03873	9036
270.05994	9074
270.08112	9024
270.10233	9086
270.1235	9139
270.14471	9151
270.16589	9201
270.1871	9217
270.20828	9239
270.22949	9269
270.25067	9206
270.27188	9180
270.29306	9162
270.31427	9205
270.33545	9208
270.35666	9127
270.37784	9106
270.39902	9118
270.42023	9181
270.44141	9097
270.46262	9098
270.4838	9134
270.505	9213
270.52618	9145
270.54736	9076
270.56857	9147
270.58975	9171
270.61096	9227
270.63214	9240
270.65332	9283
270.67453	9343
270.69571	9336
270.71689	9318
270.7381	9330
270.75928	9226
270.78046	9221
270.80167	9261
270.82285	9340
270.84402	9268
270.86523	9277
