# wl 	 tx
359.0105685 0.0164732
359.0313058 0.0168447
359.0520131 0.0164569
359.0727203 0.0163670
359.0934675 0.0164227
359.1141748 0.0163675
359.1348821 0.0164389
359.1556193 0.0164809
359.1763266 0.0165563
359.1970339 0.0166228
359.2177511 0.0167124
359.2384884 0.0168589
359.2591956 0.0170268
359.2799029 0.0169463
359.3006102 0.0170549
359.3213474 0.0170246
359.3420647 0.0170317
359.3627719 0.0170190
359.3834792 0.0170006
359.4041865 0.0170447
359.4249237 0.0169668
359.4456310 0.0169198
359.4663383 0.0169836
359.4870555 0.0167921
359.5077628 0.0166415
359.5284701 0.0136384
359.5492074 0.0098847
359.5699146 0.0100772
359.5906219 0.0098491
359.6113292 0.0096304
359.6320464 0.0095373
359.6527537 0.0093777
359.6734610 0.0091892
359.6941683 0.0089280
359.7149055 0.0087419
359.7356128 0.0086706
359.7563301 0.0087269
359.7770374 0.0088601
359.7977447 0.0090356
359.8184519 0.0088558
359.8391592 0.0087303
359.8598665 0.0085136
359.8805738 0.0085186
359.9012911 0.0084995
359.9219983 0.0083808
359.9427056 0.0082234
359.9634129 0.0083710
359.9841202 0.0084117
360.0048275 0.0081109
360.0255348 0.0079755
360.0462521 0.0081650
360.0669594 0.0082948
360.0876666 0.0083265
360.1083739 0.0083462
360.1290812 0.0086695
360.1497885 0.0088239
360.1704958 0.0083653
360.1912131 0.0082300
360.2119204 0.0083533
360.2326277 0.0086992
360.2533350 0.0083423
360.2740123 0.0081334
360.2947196 0.0083038
360.3154269 0.0084381
360.3361442 0.0085687
360.3568515 0.0085275
360.3775588 0.0085160
360.3982660 0.0085155
360.4189733 0.0084964
360.4396507 0.0085003
360.4603580 0.0085828
360.4810653 0.0085431
360.5017826 0.0084770
360.5224899 0.0083809
360.5431672 0.0082083
360.5638745 0.0079955
360.5845818 0.0079735
360.6052891 0.0080715
360.6259964 0.0081958
360.6466837 0.0082149
360.6673910 0.0080858
360.6880983 0.0080602
360.7088056 0.0079820
360.7294829 0.0079992
360.7501902 0.0079076
360.7708976 0.0077344
360.7916049 0.0076950
360.8122922 0.0079437
360.8329995 0.0081472
360.8537068 0.0082240
360.8743841 0.0081581
360.8950914 0.0081563
360.9157988 0.0081503
360.9364761 0.0081081
360.9571834 0.0080770
360.9779007 0.0080425
360.9985780 0.0080588
361.0192853 0.0080678
361.0399927 0.0081911
361.0606700 0.0083059
361.0813773 0.0082326
361.1020846 0.0082561
361.1227620 0.0083997
361.1434793 0.0087162
361.1641566 0.0087693
361.1848639 0.0086548
361.2055712 0.0085927
361.2262486 0.0087780
361.2469559 0.0088700
361.2676332 0.0086102
361.2883406 0.0084529
361.3090279 0.0085163
361.3297352 0.0084249
361.3504126 0.0082376
361.3711199 0.0082298
361.3917972 0.0080575
