Date and Time:                Fri Sep 9 16:46:38.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	296
325.73929	304
325.76022	302
325.78113	301
325.80203	298
325.82297	301
325.84387	304
325.86478	301
325.88571	301
325.90662	296
325.92752	304
325.94846	304
325.96936	302
325.99026	307
326.01117	303
326.0321	307
326.05301	295
326.07391	301
326.09482	303
326.11575	299
326.13666	306
326.15756	296
326.17847	300
326.19937	300
326.22031	297
326.24121	301
326.26212	301
326.28302	298
326.30392	298
326.32486	298
326.34576	297
326.36667	305
326.38757	300
326.40848	300
326.42938	300
326.45029	295
326.47122	304
326.49213	297
326.51303	308
326.53394	299
326.55484	303
326.57574	305
326.59665	302
326.61755	298
326.63846	305
326.65936	303
326.68027	300
326.70117	302
326.72208	302
326.74301	305
326.76392	305
326.78482	305
326.80573	298
326.82663	301
326.84753	304
326.86844	306
326.88934	300
326.91025	305
326.93112	300
326.95203	295
326.97293	299
326.99384	304
327.01474	299
327.03564	296
327.05655	306
327.07745	305
327.09836	300
327.11926	302
327.14017	307
327.16107	297
327.18198	298
327.20285	295
327.22375	300
327.24466	298
327.26556	299
327.28647	294
327.30737	306
327.32828	302
327.34915	299
327.37006	302
327.39096	295
327.41187	303
327.43277	302
327.45367	304
327.47455	302
327.49545	299
327.51636	304
327.53726	298
327.55814	301
327.57904	295
327.59995	297
327.62085	307
327.64172	303
327.66263	299
327.68353	300
327.70444	302
327.72531	298
327.74622	301
327.76712	301
327.78799	305
327.8089	300
327.8298	302
327.85068	298
327.87158	299
327.89249	306
327.91336	298
327.93427	299
327.95517	302
327.97604	303
327.99695	304
328.01785	306
328.03873	303
328.05963	304
328.08051	302
328.10141	300
328.12231	302
328.14319	303
328.16409	305
328.18497	306
328.20587	295
328.22675	302
328.24765	297
328.26852	301
328.28943	306
328.31033	301
328.33121	300
328.35211	301
328.37299	299
328.39389	303
328.41476	301
328.43564	302
328.45654	300
328.47742	302
