Date and Time:                Fri Sep 9 16:43:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	17696
325.73929	16905
325.76022	16895
325.78113	17007
325.80203	17236
325.82297	17345
325.84387	17267
325.86478	17274
325.88571	17249
325.90662	17341
325.92752	17218
325.94846	17158
325.96936	17123
325.99026	17212
326.01117	17374
326.0321	17372
326.05301	17287
326.07391	17322
326.09482	17362
326.11575	17290
326.13666	17168
326.15756	17207
326.17847	17157
326.19937	17135
326.22031	17037
326.24121	16921
326.26212	16775
326.28302	16646
326.30392	16675
326.32486	16713
326.34576	16874
326.36667	16881
326.38757	16839
326.40848	16639
326.42938	16549
326.45029	16510
326.47122	16517
326.49213	16620
326.51303	16683
326.53394	16691
326.55484	16542
326.57574	16456
326.59665	16444
326.61755	16363
326.63846	16356
326.65936	16326
326.68027	16239
326.70117	16200
326.72208	16032
326.74301	15951
326.76392	15976
326.78482	15805
326.80573	15835
326.82663	15738
326.84753	15684
326.86844	15599
326.88934	15550
326.91025	15428
326.93112	15487
326.95203	15567
326.97293	15588
326.99384	15637
327.01474	15673
327.03564	15543
327.05655	15504
327.07745	15442
327.09836	15478
327.11926	15360
327.14017	15329
327.16107	15378
327.18198	15369
327.20285	15311
327.22375	15052
327.24466	15077
327.26556	15157
327.28647	15175
327.30737	15096
327.32828	15181
327.34915	15102
327.37006	15140
327.39096	15162
327.41187	15168
327.43277	15309
327.45367	15401
327.47455	15519
327.49545	15551
327.51636	15566
327.53726	15591
327.55814	15524
327.57904	15547
327.59995	15717
327.62085	15786
327.64172	15906
327.66263	15883
327.68353	15979
327.70444	15847
327.72531	16004
327.74622	16105
327.76712	16265
327.78799	16396
327.8089	16511
327.8298	16545
327.85068	16586
327.87158	16639
327.89249	16847
327.91336	16978
327.93427	17204
327.95517	17386
327.97604	17365
327.99695	17448
328.01785	17595
328.03873	17774
328.05963	17905
328.08051	17979
328.10141	17981
328.12231	18043
