Date and Time:                Fri Sep 9 16:43:49.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.27
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              347
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



325.71838	18191
325.73929	17310
325.76022	17261
325.78113	17240
325.80203	17421
325.82297	17482
325.84387	17393
325.86478	17346
325.88571	17240
325.90662	17192
325.92752	17094
325.94846	16899
325.96936	16822
325.99026	16886
326.01117	16936
326.0321	16886
326.05301	16815
326.07391	16826
326.09482	16773
326.11575	16599
326.13666	16372
326.15756	16458
326.17847	16396
326.19937	16280
326.22031	16146
326.24121	16048
326.26212	15917
326.28302	15679
326.30392	15763
326.32486	15828
326.34576	15835
326.36667	15871
326.38757	15832
326.40848	15673
326.42938	15512
326.45029	15516
326.47122	15573
326.49213	15684
326.51303	15742
326.53394	15787
326.55484	15646
326.57574	15653
326.59665	15633
326.61755	15637
326.63846	15534
326.65936	15598
326.68027	15606
326.70117	15601
326.72208	15490
326.74301	15423
326.76392	15425
326.78482	15454
326.80573	15471
326.82663	15445
326.84753	15417
326.86844	15421
326.88934	15356
326.91025	15416
326.93112	15450
326.95203	15585
326.97293	15677
326.99384	15817
327.01474	15806
327.03564	15864
327.05655	15780
327.07745	15945
327.09836	15958
327.11926	15884
327.14017	15893
327.16107	16000
327.18198	16109
327.20285	16035
327.22375	15969
327.24466	15994
327.26556	16110
327.28647	16138
327.30737	16131
327.32828	16230
327.34915	16307
327.37006	16307
327.39096	16424
327.41187	16521
327.43277	16672
327.45367	16767
327.47455	17021
327.49545	17085
327.51636	17112
327.53726	17144
327.55814	17064
327.57904	17202
327.59995	17321
327.62085	17400
327.64172	17549
327.66263	17617
327.68353	17605
327.70444	17569
327.72531	17683
327.74622	17871
327.76712	17970
327.78799	18178
327.8089	18228
327.8298	18207
327.85068	18191
327.87158	18345
327.89249	18435
327.91336	18543
327.93427	18740
327.95517	18897
327.97604	18867
327.99695	18907
328.01785	19021
328.03873	19089
328.05963	19246
328.08051	19218
328.10141	19256
328.12231	19055
