# wl 	 tx
328.8606230 0.1996162
328.8815093 0.1990517
328.9024057 0.1986140
328.9232920 0.1978756
328.9441783 0.1972881
328.9650447 0.1970862
328.9859310 0.1964961
329.0068273 0.1958692
329.0277137 0.1952104
329.0486100 0.1943054
329.0694664 0.1934843
329.0903627 0.1931006
329.1112490 0.1922753
329.1321354 0.1915734
329.1530017 0.1911922
329.1738881 0.1905807
329.1947844 0.1901330
329.2156408 0.1895381
329.2365371 0.1887653
329.2574235 0.1882621
329.2783098 0.1874593
329.2991762 0.1871821
329.3200625 0.1868729
329.3409588 0.1857099
329.3618152 0.1853947
329.3827115 0.1847312
329.4035979 0.1844663
329.4244642 0.1838048
329.4453506 0.1834548
329.4662070 0.1830601
329.4871033 0.1827368
329.5079897 0.1821782
329.5288560 0.1819520
329.5497424 0.1811111
329.5706387 0.1809548
329.5914951 0.1806798
329.6123814 0.1808336
329.6332478 0.1802041
329.6541342 0.1796031
329.6750005 0.1791378
329.6958869 0.1795842
329.7167832 0.1787726
329.7376396 0.1784344
329.7585260 0.1785864
329.7793923 0.1782797
329.8002787 0.1780535
329.8211451 0.1782385
329.8420314 0.1777827
329.8628978 0.1775788
329.8837841 0.1774713
329.9046405 0.1775461
329.9255369 0.1771782
329.9463933 0.1775451
329.9672896 0.1770814
329.9881460 0.1767518
330.0090124 0.1767731
330.0298987 0.1772461
330.0507551 0.1767781
330.0716515 0.1770124
330.0925079 0.1767258
330.1134042 0.1769556
330.1342606 0.1774620
330.1551270 0.1768372
330.1760134 0.1768994
330.1968697 0.1772788
330.2177661 0.1768545
330.2386225 0.1766293
330.2594889 0.1764990
330.2803753 0.1766916
330.3012416 0.1767879
330.3220980 0.1769241
330.3429844 0.1768731
330.3638508 0.1765139
330.3847372 0.1770796
330.4056035 0.1771195
330.4264599 0.1767904
330.4473163 0.1765536
330.4682127 0.1766453
330.4890691 0.1767018
330.5099355 0.1766440
330.5308219 0.1766878
330.5516883 0.1767587
330.5725447 0.1762183
330.5934011 0.1767028
330.6142974 0.1760747
330.6351538 0.1765074
330.6560202 0.1758593
330.6768766 0.1757735
330.6977630 0.1761199
330.7186294 0.1757019
330.7394858 0.1754971
330.7603522 0.1759008
330.7812386 0.1753100
330.8021050 0.1755052
330.8229614 0.1756096
330.8438178 0.1745106
330.8646842 0.1747330
330.8855406 0.1744373
330.9064370 0.1743191
330.9272934 0.1746126
330.9481498 0.1740655
330.9690162 0.1737610
330.9898726 0.1736097
331.0107390 0.1739318
331.0315954 0.1732250
331.0524818 0.1732937
331.0733482 0.1724043
331.0942046 0.1727557
331.1150710 0.1717053
331.1359274 0.1715464
331.1567839 0.1718895
331.1776503 0.1713939
331.1985067 0.1711482
331.2193731 0.1704144
331.2402295 0.1713065
331.2610859 0.1706924
331.2819523 0.1697538
331.3028087 0.1699995
331.3236752 0.1696481
331.3445316 0.1691761
331.3653880 0.1690894
331.3862544 0.1686955
331.4071108 0.1676889
331.4279772 0.1682906
331.4488337 0.1678664
331.4697001 0.1673643
331.4905565 0.1673801
331.5114129 0.1670958
331.5322793 0.1673409
331.5531358 0.1666778
331.5740022 0.1663899
331.5948586 0.1660010
331.6157150 0.1661041
331.6365815 0.1660681
331.6574379 0.1653776
331.6783043 0.1647572
331.6991607 0.1645547
331.7199872 0.1649830
331.7408536 0.1649384
331.7617100 0.1642426
331.7825665 0.1639073
331.8034329 0.1643925
331.8242893 0.1642820
331.8451558 0.1637312
331.8660122 0.1637805
331.8868386 0.1642398
331.9077051 0.1628680
331.9285615 0.1629199
331.9494279 0.1635024
331.9702844 0.1627588
331.9911108 0.1628317
332.0119773 0.1621717
332.0328337 0.1634928
332.0537001 0.1628263
332.0745566 0.1633342
332.0953830 0.1627609
332.1162495 0.1622733
332.1371059 0.1625677
332.1579723 0.1626534
332.1787988 0.1625992
332.1996552 0.1623920
332.2205217 0.1621376
332.2413781 0.1630438
332.2622046 0.1626936
332.2830710 0.1637704
332.3039275 0.1626058
332.3247639 0.1637493
332.3456204 0.1628922
332.3664768 0.1634710
332.3873133 0.1639938
332.4081697 0.1634733
332.4290362 0.1645475
332.4498626 0.1642959
332.4707191 0.1652271
332.4915855 0.1648597
332.5124120 0.1654682
332.5332784 0.1656945
332.5541049 0.1657357
332.5749614 0.1662401
332.5958278 0.1668022
332.6166543 0.1665785
332.6375107 0.1669738
332.6583472 0.1686451
332.6792036 0.1678398
332.7000701 0.1689849
332.7208966 0.1690323
332.7417530 0.1698471
332.7625895 0.1704291
332.7834460 0.1710301
332.8042724 0.1713200
332.8251389 0.1720533
332.8459654 0.1732436
332.8668318 0.1737163
332.8876583 0.1749276
332.9085148 0.1751357
332.9293512 0.1756133
332.9502077 0.1766496
332.9710342 0.1775459
332.9919006 0.1784386
333.0127271 0.1784442
333.0335936 0.1802168
333.0544201 0.1805558
333.0752765 0.1819324
333.0961130 0.1826383
333.1169395 0.1838746
333.1377960 0.1842903
333.1586324 0.1855161
333.1794889 0.1866770
333.2003254 0.1873616
333.2211519 0.1887214
333.2420084 0.1893494
333.2628448 0.1907405
333.2837013 0.1919138
333.3045278 0.1930031
333.3253643 0.1942031
333.3462208 0.1949054
333.3670572 0.1960407
333.3878837 0.1973542
333.4087402 0.1987637
333.4295767 0.1997590
333.4504032 0.2010208
333.4712597 0.2019182
333.4920962 0.2030934
333.5129227 0.2043967
333.5337492 0.2050933
333.5546156 0.2063647
333.5754421 0.2075942
333.5962786 0.2087951
333.6171051 0.2098844
333.6379616 0.2106693
333.6587981 0.2116816
333.6796246 0.2128273
333.7004511 0.2139372
333.7213176 0.2147676
333.7421441 0.2157085
333.7629706 0.2158991
333.7838071 0.2169661
333.8046336 0.2178946
333.8255001 0.2187538
333.8463266 0.2196939
333.8671531 0.2202580
333.8879896 0.2208918
333.9088161 0.2205692
333.9296426 0.2212088
333.9505091 0.2221591
333.9713356 0.2224469
333.9921621 0.2224075
334.0129986 0.2229654
334.0338251 0.2229333
334.0546516 0.2226823
334.0754881 0.2225222
