Date and Time:                Sun Jan 29 14:30:14.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2747
288.53345	2623
288.55453	2652
288.57565	2628
288.59677	2671
288.61786	2658
288.63898	2709
288.6601	2685
288.68118	2664
288.7023	2676
288.72342	2681
288.74454	2655
288.76563	2653
288.78674	2662
288.80783	2646
288.82895	2660
288.85007	2663
288.87115	2667
288.89227	2664
288.91339	2685
288.93448	2693
288.9556	2676
288.97668	2676
288.9978	2682
289.01892	2664
289.04001	2663
289.06113	2688
289.08221	2667
289.10333	2644
289.12442	2657
289.14554	2642
289.16666	2658
289.18774	2656
289.20886	2663
289.22995	2650
289.25107	2657
289.27216	2638
289.29327	2667
289.31436	2659
289.33548	2675
289.35657	2650
289.37769	2669
289.39877	2654
289.41989	2640
289.44098	2685
289.46207	2693
289.48318	2691
289.50427	2698
289.52539	2671
289.54648	2689
289.5676	2695
289.58868	2713
289.60977	2675
289.63089	2683
289.65198	2707
289.6731	2721
289.69418	2697
289.71527	2711
289.73639	2702
289.75748	2672
289.77859	2697
289.79968	2683
289.82077	2687
289.84189	2681
289.86298	2679
289.88406	2688
289.90518	2680
289.92627	2671
289.94736	2656
289.96848	2627
289.98956	2629
290.01065	2629
290.03174	2641
290.05286	2617
290.07394	2644
290.09503	2625
290.11612	2623
290.13724	2621
290.15833	2634
290.17941	2629
290.2005	2631
290.22162	2643
290.24271	2647
290.26379	2627
290.28488	2631
290.30597	2600
290.32709	2609
290.34818	2610
290.36926	2601
290.39035	2628
290.41144	2608
290.43256	2604
290.45364	2604
290.47473	2569
290.49582	2585
290.51691	2581
290.53799	2591
290.55908	2573
290.5802	2577
290.60129	2645
290.62238	2637
290.64346	2625
290.66455	2636
290.68564	2643
290.70673	2598
290.72781	2593
290.7489	2610
290.76999	2605
290.79108	2612
290.81216	2627
290.83325	2636
290.85434	2630
290.87546	2616
290.89655	2601
290.91763	2634
290.93872	2627
