Date and Time:                Sun Jan 29 14:33:18.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.22
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	304
288.53345	305
288.55453	300
288.57565	302
288.59677	305
288.61786	301
288.63898	303
288.6601	304
288.68118	299
288.7023	295
288.72342	298
288.74454	302
288.76563	300
288.78674	302
288.80783	303
288.82895	300
288.85007	300
288.87115	301
288.89227	308
288.91339	298
288.93448	303
288.9556	296
288.97668	305
288.9978	303
289.01892	301
289.04001	307
289.06113	304
289.08221	308
289.10333	297
289.12442	303
289.14554	305
289.16666	299
289.18774	303
289.20886	301
289.22995	295
289.25107	306
289.27216	307
289.29327	297
289.31436	301
289.33548	303
289.35657	297
289.37769	294
289.39877	296
289.41989	304
289.44098	299
289.46207	308
289.48318	305
289.50427	300
289.52539	302
289.54648	299
289.5676	298
289.58868	299
289.60977	303
289.63089	309
289.65198	300
289.6731	298
289.69418	302
289.71527	300
289.73639	308
289.75748	302
289.77859	303
289.79968	300
289.82077	306
289.84189	298
289.86298	300
289.88406	301
289.90518	307
289.92627	302
289.94736	306
289.96848	305
289.98956	303
290.01065	300
290.03174	302
290.05286	302
290.07394	301
290.09503	299
290.11612	300
290.13724	300
290.15833	303
290.17941	297
290.2005	302
290.22162	302
290.24271	304
290.26379	301
290.28488	306
290.30597	309
290.32709	304
290.34818	297
290.36926	300
290.39035	300
290.41144	302
290.43256	303
290.45364	302
290.47473	307
290.49582	306
290.51691	303
290.53799	302
290.55908	297
290.5802	297
290.60129	304
290.62238	304
290.64346	298
290.66455	302
290.68564	302
290.70673	300
290.72781	299
290.7489	305
290.76999	301
290.79108	299
290.81216	297
290.83325	304
290.85434	299
290.87546	301
290.89655	308
290.91763	300
290.93872	300
290.95981	303
290.9809	300
291.00198	299
291.02307	306
291.04413	306
291.06522	302
291.0863	304
291.10739	302
291.12848	308
291.14957	302
291.17065	309
291.19174	303
291.21283	305
291.23392	302
291.255	298
291.27609	303
291.29718	300
