Date and Time:                Sun Jan 29 14:30:28.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              310
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



288.51233	2747
288.53345	2631
288.55453	2649
288.57565	2637
288.59677	2651
288.61786	2666
288.63898	2688
288.6601	2685
288.68118	2677
288.7023	2696
288.72342	2672
288.74454	2646
288.76563	2635
288.78674	2656
288.80783	2657
288.82895	2646
288.85007	2662
288.87115	2637
288.89227	2687
288.91339	2695
288.93448	2678
288.9556	2665
288.97668	2669
288.9978	2654
289.01892	2675
289.04001	2664
289.06113	2657
289.08221	2653
289.10333	2659
289.12442	2668
289.14554	2651
289.16666	2672
289.18774	2657
289.20886	2651
289.22995	2662
289.25107	2659
289.27216	2680
289.29327	2655
289.31436	2666
289.33548	2647
289.35657	2665
289.37769	2654
289.39877	2659
289.41989	2652
289.44098	2677
289.46207	2700
289.48318	2697
289.50427	2712
289.52539	2686
289.54648	2687
289.5676	2687
289.58868	2691
289.60977	2677
289.63089	2710
289.65198	2714
289.6731	2710
289.69418	2709
289.71527	2686
289.73639	2717
289.75748	2669
289.77859	2687
289.79968	2656
289.82077	2697
289.84189	2676
289.86298	2662
289.88406	2667
289.90518	2689
289.92627	2668
289.94736	2644
289.96848	2629
289.98956	2632
290.01065	2642
290.03174	2605
290.05286	2620
290.07394	2620
290.09503	2617
290.11612	2626
290.13724	2603
290.15833	2617
290.17941	2641
290.2005	2631
290.22162	2641
290.24271	2622
290.26379	2651
290.28488	2605
290.30597	2598
290.32709	2604
290.34818	2616
290.36926	2603
290.39035	2603
290.41144	2625
290.43256	2603
290.45364	2580
290.47473	2578
290.49582	2581
290.51691	2568
290.53799	2568
290.55908	2580
290.5802	2582
290.60129	2620
290.62238	2598
290.64346	2637
290.66455	2613
290.68564	2621
290.70673	2604
290.72781	2603
290.7489	2611
290.76999	2611
290.79108	2591
290.81216	2619
290.83325	2608
290.85434	2618
290.87546	2603
290.89655	2594
290.91763	2616
290.93872	2613
