Date and Time:                Fri Sep 9 19:07:52.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.02
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              422
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



401.17471	24531
401.19519	23348
401.2157	23430
401.23618	23378
401.25665	23517
401.27713	23579
401.29761	23554
401.31808	23592
401.33859	23581
401.35907	23459
401.37955	23506
401.40002	23422
401.4205	23428
401.44098	23481
401.46146	23500
401.48193	23487
401.50241	23407
401.52289	23567
401.5434	23512
401.56387	23429
401.58435	23426
401.60483	23437
401.62531	23400
401.64578	23404
401.66626	23325
401.68674	23355
401.70721	23260
401.72769	23203
401.74817	23213
401.76865	23289
401.78912	23380
401.8096	23417
401.83008	23398
401.85056	23353
401.871	23187
401.89148	23268
401.91196	23393
401.93243	23349
401.95291	23438
401.97339	23561
401.99387	23513
402.01434	23436
402.03482	23505
402.0553	23499
402.07574	23541
402.09622	23491
402.1167	23541
402.13718	23533
402.15765	23418
402.17813	23462
402.19858	23479
402.21906	23532
402.23953	23492
402.26001	23397
402.28049	23446
402.30093	23418
402.32141	23369
402.34189	23482
402.36237	23391
402.38281	23440
402.40329	23465
402.42377	23426
402.44424	23538
402.46469	23498
402.48517	23490
402.50565	23360
402.52609	23586
402.54657	23380
402.56705	23427
402.58749	23460
402.60797	23495
402.62845	23319
402.6489	23255
402.66937	23296
402.68985	23244
402.7103	23282
402.73077	23223
402.75125	23271
402.7717	23183
402.79218	23237
402.81262	23239
402.8331	23179
402.85355	23282
402.87402	23270
402.8945	23346
402.91495	23316
402.93542	23342
402.95587	23240
402.97635	23168
402.9968	23219
403.01727	23232
403.03772	23246
403.0582	23309
403.07864	23265
403.09912	23282
403.11957	23208
403.14005	23188
403.16049	23195
403.18097	23295
403.20142	23246
403.22186	23328
403.24234	23298
403.26279	23288
403.28326	23266
403.30371	23256
403.32416	23406
403.34464	23379
403.36508	23420
403.38556	23451
403.40601	23425
403.42645	23559
403.44693	23515
403.46738	23532
403.48782	23554
403.5083	23540
403.52875	23542
403.54919	23494
