Date and Time:                Fri Sep 9 19:10:36.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              422
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



401.17471	308
401.19519	311
401.2157	304
401.23618	304
401.25665	307
401.27713	305
401.29761	299
401.31808	307
401.33859	304
401.35907	299
401.37955	311
401.40002	310
401.4205	301
401.44098	309
401.46146	310
401.48193	305
401.50241	314
401.52289	302
401.5434	310
401.56387	308
401.58435	301
401.60483	302
401.62531	308
401.64578	307
401.66626	309
401.68674	303
401.70721	314
401.72769	305
401.74817	306
401.76865	310
401.78912	305
401.8096	304
401.83008	304
401.85056	302
401.871	310
401.89148	312
401.91196	314
401.93243	301
401.95291	305
401.97339	313
401.99387	306
402.01434	302
402.03482	312
402.0553	304
402.07574	309
402.09622	305
402.1167	309
402.13718	311
402.15765	301
402.17813	305
402.19858	309
402.21906	303
402.23953	306
402.26001	307
402.28049	305
402.30093	303
402.32141	307
402.34189	310
402.36237	305
402.38281	306
402.40329	309
402.42377	310
402.44424	310
402.46469	313
402.48517	310
402.50565	304
402.52609	307
402.54657	304
402.56705	305
402.58749	307
402.60797	311
402.62845	310
402.6489	308
402.66937	304
402.68985	308
402.7103	314
402.73077	306
402.75125	305
402.7717	303
402.79218	307
402.81262	309
402.8331	306
402.85355	309
402.87402	304
402.8945	302
402.91495	296
402.93542	308
402.95587	317
402.97635	308
402.9968	306
403.01727	302
403.03772	308
403.0582	311
403.07864	308
403.09912	303
403.11957	312
403.14005	306
403.16049	309
403.18097	310
403.20142	302
403.22186	303
403.24234	305
403.26279	301
403.28326	306
403.30371	310
403.32416	304
403.34464	310
403.36508	308
403.38556	304
403.40601	305
403.42645	306
403.44693	311
403.46738	311
403.48782	307
403.5083	301
403.52875	309
403.54919	313
403.56967	304
403.59012	304
403.61057	308
403.63101	310
403.65149	302
403.67194	307
403.69238	306
403.71283	308
403.73331	304
403.75375	309
403.7742	309
403.79465	307
403.81512	307
403.83557	308
403.85602	306
403.87646	310
403.89691	307
